"59_SK-LU-1_03"	"22_NCI-H1651_02"	"56_NCI-H838_03"	"56_NCI-H838_01"	"57_PC9_01"	"58_RERF-LC-MS_02"	"57_PC9_03"	"57_PC9_02"	"58_RERF-LC-MS_01"	"58_RERF-LC-MS_03"	"59_SK-LU-1_01"	"49_NCI-H292_01"	"60_WI-38_03"	"45_NCI-H23_01"	"44_NCI-H2291_01"	"44_NCI-H2291_03"	"1_A427_01"	"1_A427_02"	"1_A427_03"	"9_HCC827_03"	"8_HCC4006_01"	"9_HCC827_01"	"5_Calu3_02"	"4_Calu1_02"	"5_Calu3_01"	"47_NCI-H2347_01"	"46_NCI-H2342_02"	"47_NCI-H2347_02"	"12_NCI-H1373_02"	"12_NCI-H1373_03"	"11_NCI-H1299_03"	"16_NCI-H1563_03"	"15_NCI-H1437_03"	"16_NCI-H1563_02"	"50_NCI-H3122_02"	"49_NCI-H292_02"	"50_NCI-H3122_01"	"35_NCI-H2009_02"	"34_NCI-H1993_02"	"34_NCI-H1993_03"	"10_IMR-90_01"	"9_HCC827_02"	"10_IMR-90_02"	"27_NCI-H1755_01"	"26_NCI-H1734_03"	"26_NCI-H1734_01"	"48_NCI-H2405_01"	"60_WI-38_02"	"2_A549_03"	"2_A549_01"	"2_A549_02"	"54_NCI-H522_01"	"53_NCI-H520_01"	"53_NCI-H520_02"	"3_BEAS-2B_02"	"59_SK-LU-1_02"	"52_NCI-H460_02"	"51_NCI-H441_03"	"52_NCI-H460_01"	"20_NCI-H1648_03"	"19_NCI-H1623_01"	"20_NCI-H1648_01"	"24_NCI-H1693_01"	"24_NCI-H1693_02"	"24_NCI-H1693_03"	"55_NCI-H820_01"	"54_NCI-H522_03"	"54_NCI-H522_02"	"39_NCI-H2085_03"	"38_NCI-H2073_03"	"38_NCI-H2073_02"	"21_NCI-H1650_02"	"20_NCI-H1648_02"	"21_NCI-H1650_03"	"40_NCI-H2087_01"	"39_NCI-H2085_01"	"39_NCI-H2085_02"	"13_NCI-H1395_02"	"12_NCI-H1373_01"	"13_NCI-H1395_01"	"27_NCI-H1755_02"	"27_NCI-H1755_03"	"28_NCI-H1781_01"	"41_NCI-H2122_02"	"40_NCI-H2087_02"	"40_NCI-H2087_03"	"16_NCI-H1563_01"	"17_NCI-H1568_01"	"17_NCI-H1568_02"	"30_NCI-H1793_03"	"29_NCI-H1792_01"	"29_NCI-H1792_03"	"34_NCI-H1993_01"	"33_NCI-H1975_01"	"33_NCI-H1975_02"	"6_Calu6_03"	"5_Calu3_03"	"6_Calu6_02"	"23_NCI-H1666_03"	"23_NCI-H1666_01"	"23_NCI-H1666_02"	"29_NCI-H1792_02"	"28_NCI-H1781_03"	"28_NCI-H1781_02"	"10_IMR-90_03"	"11_NCI-H1299_02"	"11_NCI-H1299_01"	"14_NCI-H1435_02"	"13_NCI-H1395_03"	"14_NCI-H1435_01"	"55_NCI-H820_02"	"55_NCI-H820_03"	"56_NCI-H838_02"	"60_WI-38_01"	"46_NCI-H2342_01"	"22_NCI-H1651_03"	"21_NCI-H1650_01"	"22_NCI-H1651_01"	"15_NCI-H1437_01"	"15_NCI-H1437_02"	"14_NCI-H1435_03"	"37_NCI-H2030_01"	"36_NCI-H2023_01"	"36_NCI-H2023_03"	"26_NCI-H1734_02"	"25_NCI-H1703_02"	"25_NCI-H1703_01"	"42_NCI-H2126_03"	"42_NCI-H2126_02"	"43_NCI-H2228_01"	"7_HCC2935_02"	"7_HCC2935_01"	"6_Calu6_01"	"18_NCI-H1573_03"	"19_NCI-H1623_03"	"19_NCI-H1623_02"	"45_NCI-H23_02"	"45_NCI-H23_03"	"46_NCI-H2342_03"	"3_BEAS-2B_03"	"3_BEAS-2B_01"	"4_Calu1_01"	"44_NCI-H2291_02"	"43_NCI-H2228_03"	"43_NCI-H2228_02"	"42_NCI-H2126_01"	"41_NCI-H2122_03"	"41_NCI-H2122_01"	"38_NCI-H2073_01"	"37_NCI-H2030_02"	"37_NCI-H2030_03"	"48_NCI-H2405_02"	"47_NCI-H2347_03"	"48_NCI-H2405_03"	"32_NCI-H1944_03"	"32_NCI-H1944_01"	"33_NCI-H1975_03"	"35_NCI-H2009_03"	"35_NCI-H2009_01"	"36_NCI-H2023_02"	"31_NCI-H1838_02"	"31_NCI-H1838_03"	"32_NCI-H1944_02"	"31_NCI-H1838_01"	"30_NCI-H1793_02"	"30_NCI-H1793_01"	"51_NCI-H441_01"	"50_NCI-H3122_03"	"51_NCI-H441_02"	"18_NCI-H1573_01"	"18_NCI-H1573_02"	"17_NCI-H1568_03"	"8_HCC4006_02"	"7_HCC2935_03"	"8_HCC4006_03"
"ENSG00000166226.12"	2.41683457742768	2.26864390477777	2.26522705857077	2.27304869636325	2.2734732457905	2.0663819372206	2.12620083673024	2.15783912760217	2.17902161369968	2.1757975692152	2.2355665520514	2.29220944218418	2.37395749307941	2.47248561338622	2.36435066825556	2.41708928644342	2.4117448015851	2.43973372319526	2.41415108361905	2.4364843391961	2.40562801718993	2.42941489102312	2.3369512004898	2.26119605971477	2.23364792758442	2.20047326943885	2.21959326118608	2.34599815435863	2.22783476124717	2.25878852699924	2.25939652740695	2.23575784652361	2.16066923579951	2.14544820668337	2.25746614510823	2.1633587867624	2.21790913152756	2.32130181088315	2.21576117178119	2.26037440272832	1.98949057387359	2.04340120596953	2.06792643198712	2.60557389992624	2.34676248840639	2.35593798931999	2.38784929319709	2.58525336777702	2.45749838063781	2.32969779190629	2.35157581499157	2.36222421958547	2.30202359828348	2.32508987232777	2.28296092053222	2.38642559671096	2.34443425937579	2.3556679310437	2.42222514825204	2.22332211593443	2.21218074041849	2.22934895304163	2.07512269535062	2.11528346989066	2.0844832247948	2.31928665014469	2.45295184384285	2.38672278006036	2.53511781121101	2.40129412253309	2.38312395499037	2.17710190442332	2.17802202206809	2.1722402655611	2.13771253000263	2.14002951813188	2.12452784600993	2.30137072891383	2.25117070373263	2.25461448232969	2.17250027376224	2.17372410865352	2.1847810706449	2.23768968377499	2.14351038947138	2.14982748223296	2.18756674782706	2.19692859321792	2.1990329384912	2.25033544392752	2.17889498694182	2.16890597430616	2.29630379628606	2.31185364833969	2.31237291590038	1.96815272264833	1.76421328199367	1.7897562722489	2.21287671843562	2.14837825198834	2.13855380358599	2.25386666412193	2.25568872660121	2.32424410242539	1.88599753900011	2.01055541725455	2.06991841923995	2.02148389188158	1.95723765704273	1.99166969396776	2.1535461356162	2.13980673448251	2.16185959012099	2.30220490350991	2.30417785014665	2.14214105214008	2.09530763434781	2.08275391044654	2.2890992879523	2.19612300574589	2.28017146503232	2.26887005279849	2.15914138497987	2.20885012397321	2.10543477869623	2.00910326140816	2.06916363877054	2.09057189570839	2.08401428019939	2.07313217044194	2.14528493407014	2.08894715641396	2.06039409670413	1.93642884665679	2.10287219596455	2.21407386595955	2.05809145855273	2.03631813278473	2.06209027986726	2.31251131850662	2.32245119725413	2.35921229756313	2.18517377955734	2.18246005597832	2.14100027903144	2.13882340889338	2.08512594490037	2.04620428682641	2.35036665654582	2.30555745626637	2.3006279173967	2.17148531734166	2.08741112824794	2.07003089405092	2.16729563110911	2.16420124379432	2.1932708664305	2.39627599335115	2.36505949156526	2.37050901565095	2.4467975018804	2.49073398911868	2.53323103785626	2.10688820177266	1.90334982418361	1.88779188505768	2.29455591665693	2.29253488530258	2.30166178179245	2.28472666026817	2.26294562631608	2.26826655809786	2.28834206886494	2.3097869501461	2.33380884346386
"ENSG00000132341.11"	2.32438259805124	2.22524778521717	2.29723863232823	2.32856135566993	2.32580975976642	2.07062374790122	2.0889618451079	2.10805272013115	2.12861170507773	2.16435013836971	2.17456787758624	2.32209659487161	2.46192088672853	2.30544761466952	2.21974781373413	2.26113268224709	2.27241206425586	2.27599507536364	2.26643679624936	2.32491687022287	2.30298598783217	2.31942033851312	2.37613328095969	2.32411460912188	2.33559726697535	2.26969962259618	2.23809384607045	2.36533764063429	2.21211620174615	2.21917535153172	2.20986695149545	2.35157186963947	2.32111207274215	2.32964269628473	2.18788788454018	2.06732710515394	2.12488814026846	2.34896630946781	2.27382354467771	2.28895535130934	2.44422780559517	2.40954342637938	2.4639715272772	2.31532493277969	2.11732368444602	2.16974356613128	2.51826133271299	2.58149642583733	2.47282371057296	2.39023287352919	2.42940058411123	2.25767783220531	2.19956126086163	2.21989664312911	2.29182196857063	2.37645012376541	2.17687432265136	2.21435838556825	2.26350306611209	2.25417372070849	2.24475681046024	2.25935312230162	2.08410225455521	2.08669800518973	2.12320575761283	2.19731098731831	2.27579450504308	2.27282001153302	2.58760591408717	2.5003080808099	2.47029101530387	2.00779760977365	2.02884242071705	2.02399718232876	2.08593547895735	2.08135153791658	2.06303047809577	2.31422666682495	2.24700352739804	2.25323390254609	2.12455392638041	2.12376136965101	2.12172063468968	2.3593127937417	2.26032494905016	2.27878755185602	2.22615797241854	2.22615056995546	2.23363704914775	2.31452244645284	2.24628536618749	2.24602422860635	2.29980503109047	2.29256048337394	2.3140913101573	1.91487587130252	1.73767722427172	1.78685601037944	2.13048982902649	2.09144027345747	2.07628618125395	2.19720407696304	2.11494230047751	2.21413626083864	2.05389771241657	2.14412583951175	2.20836709515671	1.77926381011505	1.81808400970672	1.81741371257759	2.0512444151137	2.04126784749689	2.05873736467464	2.38981612419093	2.38486339582628	2.2703485874593	2.23813273292215	2.29736314975585	2.3736499581173	2.25432583243858	2.30631194181243	2.29798447921568	2.24399184333585	2.25910984251782	2.0950518232203	2.02196247279232	2.07886347589867	2.19428235510541	2.18568608928363	2.18687322201546	2.13840583157241	2.06826338559922	2.06052560518792	1.93372587058182	2.11011761510408	2.20285423973709	2.12050208904241	2.10534443584447	2.11273443360715	2.29044481921676	2.33023254452136	2.35341898971809	2.34450039778344	2.29963031684474	2.32201681596661	2.26522722629254	2.22026585538359	2.2105195821781	2.40868197857727	2.29928065606682	2.30831313032414	2.27779507921894	2.1921938906308	2.20883968622011	2.22385897015818	2.22837907651933	2.22350918307978	2.15724407582178	2.13269880620726	2.15537166419541	2.23122014293096	2.27912161281863	2.3041687201083	2.13628646968357	1.96546173584265	1.9616007692759	2.19373589007705	2.20874687672396	2.22556248156349	2.28073915760308	2.27422553171802	2.28357426129202	2.43617705783188	2.3650609448086	2.43278221588545
"ENSG00000084623.11"	2.37923376825328	2.25113736579436	2.26190385575069	2.27560977724449	2.28853245367226	2.11194955884635	2.18311240713737	2.21800285440325	2.23219444094837	2.23699713713921	2.2572024922575	2.1542571824678	2.21957152208588	2.34630997146426	2.39020531853504	2.43566214790184	2.19354288089901	2.20438789839746	2.21781932665376	2.30243393115575	2.37593672578166	2.35472083563979	2.0265921361548	1.98898089329966	1.9729696928367	2.23056605724405	2.24521732403506	2.24987219604944	2.39594511510986	2.39211943332509	2.39350364793327	2.00704710138567	2.05720285820396	2.06031939469776	2.41856429464149	2.29235383581499	2.36078316028249	2.25039452335781	2.22542508556754	2.28278419649941	2.22792892789424	2.1957915816597	2.15822082931945	2.3330204548846	2.25906806776584	2.29490505004037	2.21026668528529	2.27701303748954	2.13762672142574	2.14248161670258	2.19123346636748	2.35412968852834	2.4102992629974	2.40392572420913	2.24330343615185	2.32616663310717	2.19312103594899	2.24391906255973	2.20694767923711	2.06099727430585	2.05497448497068	2.08647566159625	2.19069871994657	2.19307783476344	2.17858674841088	2.55929002011943	2.61987377549743	2.62203706909799	2.23578663578095	2.2793263508463	2.28178720744554	2.20945098706438	2.21724834269535	2.20522377425127	2.14399968016762	2.13273943332391	2.12440587210774	2.12932875895834	2.13040079686472	2.11465926194139	2.17309041815427	2.17893556581706	2.19614380308286	2.08221860315035	2.0406009836861	2.02152147704103	2.04643523494326	2.06899693303671	2.075005312065	2.13608358851541	2.08774577418865	2.14938429754644	2.32357555901832	2.32421296900551	2.31319454467069	1.98358722920358	1.80805976845503	1.79092446363006	2.02098743793442	2.02120206167625	2.05032786174723	1.8032748188626	1.79591896486048	1.93828177044911	1.91411052900032	1.96667432243544	2.02169530852169	1.94565131598912	1.95234038807873	1.98971281513336	2.01064613703609	2.00334181148085	2.04658493775982	2.26777754821081	2.22603576589679	2.25958216532428	2.29497286861658	2.3232985821496	2.1701820222542	2.06869157681023	2.1264426279604	2.34858524054332	2.35376228058587	2.32497684775847	2.02964690245823	2.02169377715138	1.97742972769236	2.1898014637507	2.19184169809132	2.18315586089998	2.135402219179	2.10621667565987	2.15870353004721	1.94008754560482	2.10568887386082	2.1204790847357	1.89005376861033	1.89541684328365	1.91808386334155	2.16824554584774	2.12488019128408	2.15046208648134	2.16296059990248	2.19179266751269	2.15743507604602	2.20290218095569	2.22562147928174	2.22035184342943	2.28252436795794	2.23292274128515	2.23875196157771	2.20400417753686	2.16218670075045	2.16102426490609	2.20516699048657	2.20918554755354	2.19810513023318	1.9664676737999	1.97331786306485	1.98493309918677	2.09713561776031	2.06933415280827	2.09989081425548	2.1637236980477	2.07027097112964	2.09930635780503	2.20596460923553	2.19714274295345	2.20381172711379	2.38570890857333	2.3758787555035	2.37926992876817	2.2555175348348	2.19100392396102	2.18559808099073
"ENSG00000156261.12"	2.3272824424757	2.26201799147707	2.33747092904116	2.31211364498038	2.3328026635575	2.00870384916293	2.00650428324103	2.0862658066711	2.10091891405813	2.10940883437786	2.15732102098422	2.18338333537795	2.29582513426729	2.44127912179133	2.32429411518507	2.36888132536342	2.30131601718973	2.28982569809958	2.29419696734569	2.32138827888214	2.24524034001832	2.27462132332375	2.27464913790341	2.11966993591209	2.10154282122892	2.19674413131936	2.23841387541693	2.29640415212829	2.2683853659398	2.28661449223848	2.28385595473423	2.03291239985674	1.97725131078625	1.95356351988458	2.44638414590743	2.38689055742858	2.42680855874347	2.30019511102814	2.19068810279274	2.23184982757392	2.18100837970318	2.17956110335757	2.19871002439505	2.28236340952656	2.17104291818047	2.24759662667195	2.26471329705104	2.33385699965001	2.17785687920827	2.11768368814135	2.15633166222488	2.15579632614993	2.09705645101179	2.08824202007882	2.03134783957403	2.13010974252148	2.32638319770331	2.2456075426611	2.36347585293371	2.13762487478833	2.14337767990851	2.15804143470447	1.94852501652337	1.99665450489267	2.0082724359468	2.09833323020681	2.18388320261391	2.13542665925412	2.30026451164946	2.25716196789015	2.22180238309362	1.91338412651234	1.93661630458281	1.93327094772529	2.0725050157336	2.04137770707269	2.0427202770171	2.28216389312511	2.24162208105595	2.25033758270154	2.02127231097693	2.01567125698625	2.02750876138363	2.20141843083791	2.09159681953021	2.13376814223246	1.99720898697726	2.0036756064107	2.01886798847485	2.16227879785385	2.12646528828844	2.08599313599142	2.3555971090163	2.33866090301528	2.34349491445152	1.84184038279297	1.60898356871857	1.68448310026968	2.05244921472215	2.02369920568009	1.98765810259299	1.98939781376403	1.91155190472061	1.98433240553356	1.86664599250042	1.97418157790255	2.01269422886019	2.0087128811952	1.92073636923903	1.92922832581518	2.15569050698488	2.14902375627301	2.16026848743903	2.30450485220567	2.30487122062785	2.41834073866083	2.40133676771036	2.42060032170686	2.34386214291	2.21348664982078	2.28563458069147	2.24649433389103	2.18169824703412	2.18333618133525	2.17442136506	2.10412676695096	2.16412780368187	2.21430480642043	2.2098378353888	2.20977351786141	2.34559230093571	2.26612023786799	2.24596878896219	1.9875143504449	2.14907956972776	2.23189016066312	2.09749769067899	2.09441174027052	2.10690247527827	2.13736316521666	2.14049715528652	2.1673031025097	2.15734653277961	2.14989352663496	2.16864615775698	2.03594255658175	1.99612811710831	1.96642463676189	2.31621967011542	2.30699368343578	2.26654322761653	2.18752275576729	2.10036774521003	2.09688158069337	2.18262227382316	2.17376069482516	2.18264399364711	2.10477164702429	2.1263203280071	2.11796661177663	2.11264213534124	2.17009152968205	2.1899298263055	2.02159317416639	1.90916320916265	1.89748809798873	2.26799740964926	2.29125967309215	2.29283985049816	2.31159426235116	2.30537001904884	2.31581638044034	2.25161478371337	2.25750355141287	2.2795010861094
"ENSG00000253683.1"	2.47813012687559	2.45638229998227	2.27868813806014	2.18534612525985	2.25568981925891	2.15195629466118	2.23636078429111	2.17811908461671	2.30042308478373	2.26595277128461	2.30925479668425	2.16393525794888	2.1529603046768	2.31406792758383	2.31318564546855	2.24469798773618	2.38513383587139	2.33717195105079	2.30628606810173	2.36444992289175	2.26970939116738	2.43124615384034	2.35925554879831	2.16211959288776	2.33456000560922	2.36142941317443	2.18216921795904	2.39665771002576	2.20991786289674	2.21195902711245	2.19685899338098	1.95928500479566	2.07828410858221	2.0756390806995	2.1601778970821	2.03721509653803	2.20773105405604	2.41951124398194	2.39286918572713	2.20772077544659	2.20621788444006	2.07730397570185	2.11669042889702	2.31124911544247	2.04035555435238	2.22254358924287	2.27224115776256	2.32617881318927	2.30421225314085	2.13948106073603	2.26557830473184	2.1495288142344	2.17074897946965	2.29966118229712	2.19262061338934	2.17777435421069	2.39449611406923	2.19855660161203	2.53963698731106	2.11151035387581	2.07331150488021	2.16056197178154	1.85539717921972	2.02379658599253	1.99833962194269	2.32292819560111	2.28790356936444	2.17433872183221	2.50330051575573	2.36836291904475	2.23655487841839	2.19702969463011	2.21498313624369	2.19908971211661	2.12345289615273	2.10210260192891	2.13194195458037	2.1195357300263	2.09551040011787	2.17443697844333	2.44048710995286	2.43621287230404	2.47891019770841	2.08330184856095	1.93555368755903	2.04079151282134	2.37598795357009	2.3759719170645	2.3877866863975	2.3703795926644	2.22108026054988	2.19885985602458	2.27750050933339	2.26127230048227	2.22094507614828	1.85772613176217	1.69743452546713	1.60972523647691	2.14603482593144	2.1852659936731	2.19455972053195	2.01555856485755	1.97718622026386	1.96646531428447	1.97974329006621	2.10870289805783	2.14366002012665	2.23405628174507	2.09916618587764	2.2596544555061	2.13107747898816	2.09781149147273	2.10782371559994	2.40722431130667	2.44914543278593	2.15608821975552	2.14100920535765	2.25080224537091	2.480826447991	2.32502670591153	2.25792933047583	2.14390457521377	2.25455845303852	2.11082559487182	2.2083738242553	2.08566302803907	2.18862709957133	2.26821539522472	2.28001910351518	2.24394205374758	2.05996384635753	2.0765920836982	1.95001004957177	2.22493051168676	2.46154349990057	2.55945519710698	1.98584351717949	1.96126224906952	1.98281456608863	1.87258117607431	2.00723314601059	2.0583087250032	2.47269486031022	2.23261856142629	2.46479691129451	2.48773381193668	2.47605928549255	2.61511418187355	2.07884051253681	1.94645473747341	2.02875413178377	2.08636253794647	1.88928004695146	1.97809292987755	2.42756211988812	2.43140080821243	2.43654158599272	2.31405541504332	2.32505163350425	2.31672420492724	2.21627060380452	2.33823758281073	2.3759465070156	2.28093042848128	2.1385115580418	2.062916395031	2.10380687009804	2.09660023326017	2.09673250539754	2.08287715787557	2.10386556021748	2.08624860332728	2.32587569796117	2.12023688226705	2.12311123381296
"ENSG00000125743.10"	2.30578165920717	2.20330477615213	2.18578276654445	2.14516385822097	2.18523372946125	2.02301142190914	2.10105804811201	2.11271560152873	2.13324141621838	2.14989029742144	2.18286085509046	2.1870890251085	2.29259792634266	2.27514447690463	2.17772747442697	2.1667020939871	2.37516018137939	2.35072096267645	2.32382103429082	2.54013200862697	2.45363450909924	2.54319171238068	2.35716212086917	2.22048893234334	2.3285018218213	2.25808557715903	2.1244950118215	2.16024298379797	2.37199426414452	2.37501302646755	2.38179387333021	2.20488996977509	2.25737434957496	2.32757732086334	2.25003061818811	2.15503950044892	2.19376449824272	2.26703855183976	2.29453989774577	2.2021859505807	2.43140911351744	2.24183352883741	2.32589805803939	2.42548975866273	2.33504778676519	2.47817630726427	2.07349268402763	2.24869733253874	2.38421812586076	2.35814637492638	2.42135918012456	2.3630341966067	2.38081355592719	2.4657746426438	2.3843852489793	2.45364525714198	2.34340847794745	2.41097411153808	2.48487212723401	2.03925432156411	2.04220331413023	2.04612369988131	2.13192437018833	2.21846152677808	2.25736711147973	2.20728320341516	2.23517080701993	2.16832378786287	2.20095410460543	2.20806354310251	2.17511328087076	2.12014447798836	2.13682150277989	2.14833021061784	2.15070547659266	2.08991182657698	2.11702871698548	2.04385637792705	1.9495943284764	2.04287680292136	2.34452116648314	2.34547005597571	2.3651338735458	2.0266085403358	1.89689127307196	1.96833270209772	2.21156289343852	2.20745530296628	2.20720715511978	2.29944651641415	2.17970404924957	2.19443615366313	2.45887849929827	2.3984323753359	2.3907385664855	2.12004048540819	1.91461914956529	1.95444755018968	2.32367644948348	2.32774248333004	2.33654897416109	2.09852290656346	1.96526213934415	2.01496192772687	1.91178766038927	2.05092650212145	2.07304829662046	2.04596835646197	1.94218482708328	2.03033002997067	2.22225930625041	2.20508303914951	2.21253060081277	2.24558723727143	2.19876477015512	2.0582913877007	2.04028701406704	2.16289836274201	2.34938448255916	2.2209176309329	2.16679973834347	2.31846334886777	2.37237628755105	2.32735040909855	2.19696617898142	2.14694810765903	2.20071746416067	2.25147790418081	2.23412681373075	2.24525437761632	2.17354316562184	2.11725879829344	2.09251968522289	2.17192019695019	2.40330735696102	2.38536213780328	2.31905787351601	2.3313188613381	2.35515555787734	2.1266688875412	2.20731845291949	2.24751399471277	2.1238445756827	2.03235294956562	2.15509955646513	2.22880099805013	2.22564696506505	2.33760491333248	1.82938994080774	1.68923962736335	1.71229654873658	2.05625655040866	1.91355468354257	2.00771297909131	2.32982555173929	2.35553357118712	2.34411066322207	2.22434662979465	2.24059914906901	2.2613414716339	2.11512686380809	2.20159962701658	2.2229534288271	2.10501284029456	2.07829459476448	2.03368826456722	2.80036098168024	2.80203402276567	2.81574319411532	2.13102013627476	2.13856501335039	2.14010124931552	2.28991074614011	2.10166784685889	2.18571929698579
"ENSG00000063177.12"	2.18391998006688	2.12078848995588	2.18573523212487	2.14593238227483	2.17803695134315	1.97779606716719	2.07349687573135	2.08973754726059	2.11745053969068	2.10680705591525	2.12501941358479	2.16519970078191	2.17132186299838	2.14555248375581	2.11167871112838	2.10898992066661	2.2062064246415	2.19236284482365	2.16246853435268	2.3324260386871	2.3507183702184	2.37886847564041	2.3751694150866	2.29978212692259	2.38828076063587	2.29219260331277	2.1609802600406	2.1621642487931	2.20748142902484	2.20040155553756	2.20135090597097	1.88341175491634	1.99726109135661	2.05891587014154	2.08168653226936	1.93044998562517	1.98307298935327	2.00896526283797	2.07970648255666	2.00559182189325	2.15077324339651	1.99227823890979	2.00639310665084	2.19029759796973	2.26258940955032	2.39149713715602	2.1935188856062	2.20498922891688	2.29751503296721	2.2599747278252	2.36598438744849	2.37181962464628	2.45204598011495	2.50174935417674	2.17721199004187	2.22021768277969	2.06091164878555	2.19727395432888	2.16449018022112	1.93946625308216	1.94302726764044	1.96775262588077	2.21584097432104	2.33277852235171	2.33750138305736	2.16787033299743	2.17503908752821	2.1908323003713	2.2173191470896	2.31411363736296	2.28145932155612	2.33344920570098	2.3363035544633	2.35053972373685	2.17435045442781	2.12601434147024	2.13224043639487	1.97542185075431	1.98063683469417	2.02290330025804	2.23140013295621	2.22963252793093	2.24490702053316	1.95274081756241	1.93315124068056	2.00769339278697	2.21265414237487	2.20750452428136	2.21502979786541	2.2973871679005	2.21030767508806	2.28637239786812	2.37611984824693	2.33015024466852	2.31622060054134	2.0872229869907	1.88234689676009	1.88437816659029	2.14925126969352	2.1702535558195	2.21873887818121	1.95407272714444	1.76060109053159	1.9294457024369	2.03983239671691	2.1442340680144	2.10318862966812	2.1571957016379	2.06206881610099	2.1207855762895	2.15380595636812	2.1442971978484	2.1429136428355	2.1793784392387	2.1779270184038	1.94275387679277	1.94094836305663	2.08565759846009	2.36613626245623	2.29282508298802	2.21056941858408	2.25122739665494	2.40070372738786	2.32560982828655	1.95193035563207	1.87337095536243	1.85401276470714	2.2908942291827	2.30285644066111	2.30160277743143	2.18598752231585	2.08820385279362	2.14076627660813	2.05049612333773	2.19750189974206	2.19409219213407	2.20096166924241	2.22865433223507	2.22102568044869	2.07602054767976	2.10164054255044	2.1297636964552	2.11182779900831	2.07075523307093	2.16759561702764	2.14063591292727	2.17876848636954	2.28813548163812	2.1394766901686	1.95134201357856	2.01834878312219	2.04504783077957	1.9711057583541	2.03220868810694	2.16302447385133	2.17409682766105	2.17065364009887	1.98321036798604	1.99394668330693	2.03491487775178	2.01861055654244	2.02768647270366	2.02565867196335	2.00618904969941	2.05670224367702	2.05932902995854	2.68332386408417	2.69485956476703	2.70657876908795	2.22209084206767	2.23335241940019	2.22578613500277	2.35571900158267	2.16990810259681	2.1542137349386
"ENSG00000124614.14"	2.3639396279561	2.24957627406536	2.23527548580474	2.2124628523601	2.21238234440712	1.95244255522634	2.07906510380419	2.07249576914252	2.12558842316632	2.08068447094179	2.15515280046241	2.24235470563772	2.22499741025119	2.35066322478652	2.36006636831481	2.4088863156092	2.25033790739602	2.19055509785293	2.16056722942602	2.29713027237936	2.38909354410742	2.3919047991117	2.24117996315624	2.26075469088928	2.29542497356294	2.32979173765702	2.25581419927158	2.18910767999413	2.08823306744532	2.08723477923636	2.10306933707916	2.00599077429196	2.05453225720663	2.11477765119756	2.37526957514732	2.23872423611693	2.32678957335677	2.12038542959075	2.21895750180887	2.19912085742087	2.52491171015039	2.41682590215498	2.34490404071645	2.15376769731296	2.29044015062494	2.37240349637508	2.16662917930308	2.22573155852409	1.9957850567851	2.10857265044081	2.12145563998045	2.33686859768552	2.45826599447393	2.48354529760889	1.99654831928217	2.0509597954186	2.05771210110565	2.04707378095805	2.11404581196966	1.98936953262793	2.00612716203799	2.01561630771066	2.19196961183767	2.16607557495325	2.17582570003269	2.21125937056429	2.22316281412245	2.25433627752562	2.06490495233877	2.1835614482643	2.19299734162776	2.37543983160425	2.3717536110471	2.36475372074536	2.15619151290288	2.10033885055119	2.09212591262169	2.10407299365789	2.14032623153689	2.16838040629272	2.07112633322271	2.07930165506723	2.08345890336412	2.07926383041607	2.05960057009592	2.17666015367066	1.96502382352692	1.96733128546618	1.98109429070983	2.08082240312358	2.0120295659575	2.15561057909778	2.21034956960928	2.17823276849985	2.14285105369121	2.1639345118916	1.97282253458573	1.92798272836706	2.17946433737411	2.19324419024371	2.24798768854063	2.02431740207501	1.89180434940825	2.07955437732582	2.22977036598121	2.27454286483541	2.22470961704316	1.98643277361921	1.98225660603537	2.01712472679678	2.19327487614584	2.19202036745213	2.21824023279598	2.24301031055077	2.20128470891557	2.1512175302322	2.19782408382634	2.30981638989439	2.27993585402218	2.18145164175019	2.18940989938424	2.28658046803368	2.43663206688044	2.44872785680106	2.11327197587875	2.07912037316642	2.03325115075024	2.29304691114987	2.29391639097359	2.29416868470974	1.9955688693597	1.94444041774498	2.00898296075311	1.87172958016876	1.97231988727413	2.03386211131887	1.99596827273074	2.00832698639232	2.01309392048479	2.33071828830053	2.23684237365352	2.26271839661803	2.25129659583299	2.24941206255316	2.31803815346213	2.0274401498481	2.08616466379096	2.17103399311802	2.25522982554007	2.09969658170049	2.12509026243137	2.22672803810059	2.19328193266995	2.1970073766339	2.26511839385023	2.25728068740099	2.2719512916615	2.11641717636098	2.12557014626937	2.15118760584253	2.1638685878908	2.1271681718692	2.11768191013554	2.24408873964405	2.28849604106692	2.39301426907424	2.28772307720329	2.2733426355756	2.29325703963656	2.27149553330411	2.28368519463613	2.26420241727882	2.42049640726308	2.29710189409625	2.21440905309703
