"13D_NCI-H1395_3"	"14D_NCI-H1435_3"	"23D_NCI-H1666_3"	"41D_NCI-H2122_3"	"15D_NCI-H1437_3"	"01D_A427_3"	"22D_NCI-H1651_3"	"33D_NCI-H1975_3"	"32D_NCI-H1944_3"	"36D_NCI-H2023_3"	"02D_A549_3"	"40D_NCI-H2087_3"	"52D_NCI-H460_2"	"25D_NCI-H1703_2"	"04D_Calu1_2"	"03D_BEAS-2B_3"	"10D_IMR-90_3"	"60D_WI-38_3"	"49D_NCI-H292_2"	"08D_HCC4006_3"	"43D_NCI-H2228_3"	"07D_HCC2935_3"	"28D_NCI-H1781_3"	"26D_NCI-H1734_3"	"55D_NCI-H820_3"	"20D_NCI-H1648_3"	"31D_NCI-H1838_3"	"47D_NCI-H2347_3"	"35D_NCI-H2009_3"	"54D_NCI-H522_3"	"53D_NCI-H520_2"	"39D_NCI-H2085_3"	"19D_NCI-H1623_3"	"57D_PC9_3"	"44D_NCI-H2291_3"	"51D_NCI-H441_3"	"12D_NCI-H1373_3"	"09D_HCC827_3"	"59D_SK-LU-1_3"	"30D_NCI-H1793_3"	"29D_NCI-H1792_3"	"56D_NCI-H838_3"	"06D_Calu6_3"	"11D_NCI-H1299_3"	"45D_NCI-H23_3"	"05D_Calu3_3"	"24D_NCI-H1693_3"	"37D_NCI-H2030_3"	"48D_NCI-H2405_3"	"58D_RERF-LC-MS_3"	"27D_NCI-H1755_3"	"16D_NCI-H1563_3"	"18D_NCI-H1573_3"	"50D_NCI-H3122_3"	"38D_NCI-H2073_3"	"34D_NCI-H1993_3"	"46D_NCI-H2342_3"	"21D_NCI-H1650_3"	"42D_NCI-H2126_3"	"17D_NCI-H1568_3"
"ENSG00000119487.16"	0.545877595965231	0.929420851429957	0.396578567264996	0.687854551691051	0.952731055709852	0.513694129432237	0.672481772380787	0.732831465368142	0.55993313794194	0.685990810697373	0.905141320748142	0.471879552536436	0.537402686547011	0.868119311431762	0.533845043323779	0.832475641292511	0.820089862919095	0.737241383882107	0.692903037384134	0.467494481563503	0.909200967776504	0.914185510031286	0.482979138662014	0.655817841138792	0.450733637522994	0.93099213395928	0.756387302289423	0.658844486014467	1.24987628910431	0.77023867901297	0.946787128210554	1.16737925830145	1.21671136946759	1.70982412481771	1.34625771662721	1.01691429839949	0.801306991515477	0.88100213221545	0.716670392070167	1.18103595610629	1.00659593643736	0.916174671346105	1.0204209261839	1.21614180158004	1.16532255944608	0.926895383207531	0.906635465414748	0.80532784187866	0.799228612024598	1.09299167024203	1.03848500301211	0.66508412819898	0.880948984310319	0.897879593028137	0.561965254802279	1.08703899008207	0.817305700303009	0.946615480255433	0.706332030647951	1.07194659796871
"ENSG00000065243.19"	0.492528023472534	0.660048001503327	0.80772615708293	0.49962702264272	0.9755965192484	0.556250329143813	0.710632813341937	0.400475609721442	0.631364555093607	0.980898319968567	0.558950571886058	0.583720034779857	0	0.750550249081865	0.533845043323779	0.547120325325652	0.707260480061607	0.715964155529658	0.842095743049546	0.776701918696648	0.440630794818635	0.856193211723142	0.571368767597143	0.75142448715502	0.604832562956982	0.665522676869585	0.577965897693444	0.646959773032118	0.975858730229007	0.939107103112004	0.958575382279375	1.10953182480694	1.18356388015168	1.05327821045081	1.20045256322089	0.656136335752333	1.15403778632787	1.09334555060486	0.80010984823706	1.02864845366009	1.16910196500746	1.30844586619157	1.12790355920524	1.04401632948776	1.0639540028238	1.15661681772012	1.20129293963324	0.633343096734713	0.887010953831367	0.779563793598363	0.848421323899311	0.743344198430984	1.12463344837577	0.992199410754091	0.646522161218321	1.09220190767178	1.12965326534089	0.923832639342165	0.6358908618856	1.12953714655164
"ENSG00000143322.19"	1.02637123919432	0.871083579336163	0.943382861394079	0.498417868472781	0.761119397160459	0.645421566210404	0.805403245648217	0.609136912103525	0.660096831555438	0.702425305900326	0.948577027349423	0	0.420142160060707	0.335862542705671	0.831492045956633	0.816417974482806	0.738774070335407	0.865334560248866	0.797181602652997	0.487996901122336	0.664548517886453	0.815025520907448	0.717045876007698	0.559398231295273	0.767013043914206	0.62692086163784	0.470835331521433	1.0516190183474	0.783012256767787	0.747615867680374	1.09360009912369	1.12886956499453	0.822142915364076	1.07421846259851	1.51982953911743	1.0095524563066	0.911763075781514	0.900210106151948	1.15838760704	0.87099844143243	1.11520570884942	0.973398149026773	0.967690264302949	0.568615988566268	0.786382645667783	1.07196319436835	0.981197187911305	1.10995169642599	0.28216630958219	0.928392190453025	0.992622913284961	0.946244981616405	0.992565164870644	0.693389931289969	0.641442432595611	0.843319845755195	1.12738648488919	0.88834018429169	0.779142145305904	0.901107828724341
"ENSG00000067208.14"	0.796520590117877	0.777774838149898	0.812359363923091	0.608714916445806	0.868413918792499	0.251217391371835	0.5411070068106	0.815498829562431	0.684330585224719	0.810278823888894	0.631267677311621	0.349289845513548	0.537402686547011	0.550525273975874	1.00055110345681	0.727082614762408	1.00964270941312	0.884683061517073	0.750323855581714	0.401251963270679	0.571582077453056	0.763700661524418	0.17730092338999	0.519544590228416	0.698891495271567	0.600198139081251	0.86627403386123	0.820015225095239	0.809909679333303	0.928381659562989	0.658800657120834	1.05650198924004	0.886411935042275	0.996711821345477	0.926506206779255	0.728355549958382	0.536034906195828	0.801218186116617	0.889764735143829	0.66925056961988	1.05184614740145	1.13389492875522	1.04417827426749	0.623607342404081	1.10689652041622	1.08615834663146	0.962410738271137	0.824789328833718	0.687084981579839	1.05872155637021	0.974799778052215	1.0117504140552	1.0149327662757	0.665652636271714	0.445465963594754	1.13774856188765	0.559946071244882	0.844572511847098	0.81878504208876	0.95308113050257
"ENSG00000148925.10"	0.494118258951317	0.697513588710766	1.19857468928736	0.781334176665423	0.399393522029929	0.810899152976672	0.628719310637211	0.84826705342975	0.810146320560171	0.820265484212023	0.866298254913772	0.811852713292443	0.980408137418291	0.439415940800325	1.29140388769094	0.977361739387304	1.07471033221922	1.22211543820362	0.800072330883604	0.817479877738246	0.857294400867182	0.589097902372002	0.63548324745997	1.04006954339524	0.489455858501479	0.711952051830597	0.778812729842178	0.881480490371728	0.993584205351257	1.08599772776098	1.24758131554082	1.08243111503816	1.09545359195689	0.895641423854899	0.927016010766166	1.12112823464806	1.07639002353874	1.07372707620221	0.668577480121337	1.02081399118207	1.20451147714389	0.89139812557186	1.22509666647352	0.922708974973513	0.895278362746657	0.931630547209618	0.84509616535221	0.72612379907011	0.995030015422024	0.892239984971055	0.889323875896494	1.07102818793458	0.766804620820169	1.1082536424861	1.09340809373014	1.19375372010038	0.87658952243455	0.507064004186564	0.734713727122443	1.03515552458682
"ENSG00000036549.12"	0.91110252451515	0.752463568042959	0.787160951569639	0.87872060981914	0.703997580347605	0.581970009429719	0.25736683564698	0.896308191148823	0.49977489284039	0.896681622754366	0.524657849362232	1.03793002335949	0.420142160060707	0.818171045654606	0.800467913521193	0.538356660790501	1.07432871661025	1.0619582449895	0.750323855581714	0.670504695221842	0.804642768345732	0.386369473134697	0.782092296085083	0.990745626053754	0.459148758575651	0.794715984084214	0.425844701992401	0.544055304010347	0.865177510777747	1.1477709105987	0.517333638538521	0.952388520069274	1.07053722286285	1.13990737646273	0.869527353547669	0.949645671357842	0.769893887057012	1.20467349760833	1.09932182984591	0.776686229658713	0.800164121453539	0.99277534459397	1.28637527440909	1.02177554969411	0.817065609127011	1.05421240499271	1.14638479748977	0.868254047850935	0.398109503515431	1.16468578407124	0.997091071830085	0.821376110769344	0.908132257919061	1.24252040479049	0.857208007083684	0.927022875846076	0.842136287771807	0.922416138054476	0.92168255627685	1.28200733667738
"ENSG00000108055.9"	1.0545134839426	0.892375088874548	0.513017615151229	0.820031606625141	0.979071854657356	1.09783453117345	0.794910169367722	1.07443707333547	0.8593140454767	1.16907867688883	1.16605382917622	0.807784166046393	0.973017007527835	0.742045023871343	0.746230049021607	0.900712369949164	0.863610278805814	0.954227633042272	0.478159930329226	0.690941370521149	0.553890851689922	0.732098125708348	0.742327767639084	0.483931747292571	0.672239407573922	0.676003349765648	0.777157430487539	0.707854128466006	0.778209869766608	0.973892679065711	1.01525382983158	1.1989757951663	1.13617864969949	0.682202905434043	0.864095546750478	0.774592111062395	0.882883069777715	0.965686010472806	0.827743943155121	0.94564633568162	0.782220040726292	1.0116939073773	0.889844412346205	0.855478086335395	1.03623537628846	0.503477283232658	0.809178943145612	1.00833617749941	0.950998250441992	1.04687512700492	0.988213974406768	0.668771109876604	0.91547900364028	1.12253943070755	0.581561427132635	1.34975866054823	1.08261049550236	1.1193035809367	0.941979463961034	1.09572761459456
"ENSG00000119906.11"	0.612483996506835	0.885120052835632	0.706049232341054	0.698593538466995	1.04729700871213	0.867142608820795	0.756049204404794	1.10700443846132	0.641482603847217	1.04948241050353	1.05731087489213	0.731647271310965	0.645772111719314	0.742045023871343	0.696370903829877	0.918161560994879	0.938254995391539	0.942023142791776	0.879610289716266	0.548103403252372	0.804652916429849	1.14571469869092	0.699520039522069	0.527681750563231	0.87296419191405	0.30842764891788	0.427702753863363	0.666095495923535	0.652479271752535	0.76969944555641	0.546265950579098	0.798369488281234	0.961048910237061	0.415697893892518	1.13012967007556	0.610034891305758	0.9957998967863	0.922206869739835	0.849088549392827	1.10351289706152	0.862686016168202	0.981688485323122	0.886629291601135	0.89601459499149	0.765971189095389	0.520876359559886	0.763939794432824	1.21129470094267	0.966598003843602	1.01360796450381	0.974650476440612	1.01939096886434	1.0840469458614	0.879575664750354	0.900459623935693	0.97729527720886	0.737646331829651	0.910942047243603	0.926416721238686	0.758989840695196
"ENSG00000172340.14"	0.770640304143644	0.452172256915857	0.607065171786635	0.715203393881689	0.98979507546883	0.410710132072062	0.733847749698527	0.88462519515733	0.837910040743391	1.15904456361695	0.926589335356275	0.471879552536436	0.787838839728629	0.846086633891033	0.827087152986322	1.16759440693616	0.694360969565055	0.736620890938609	1.0115354040806	0.518941813455397	0.728391989177007	0.637553154875878	0.433722604886872	0.441898043394146	0.331739868563668	0.972220996459258	0.735487426459911	0.711144003772859	0.746902144476184	0.900892096129832	0.548323757283833	0.921741670555388	1.01424832722738	0.613383406753611	1.16616313867966	1.10837782625246	1.1044848034019	0.702039505609921	0.705212099839269	1.17886487627127	0.690136481829754	0.968598695932269	0.844807594963947	1.001869174186	1.00838057496807	0.945081074617007	0.666322303742239	1.23124539822964	0.85691994907164	1.06312090017673	1.10752080580806	1.16825521242096	1.5500883988864	0.864103797527761	0.921761825982466	0.919398693501799	0.556236451196013	1.05935923515495	0.828914703613511	0.78256480784752
"ENSG00000077044.10"	0.579805384663267	1.21400831644026	0.620980154948808	0.81207767243172	0.453521161902594	0.779356756438091	0.816331833442851	0.910083889326382	0.980412889770247	0.874263860373788	1.31048861868204	0.833200935813034	1.11604686995844	0.593014026966119	0.930926980442355	0.56832928903972	0.742585080682789	0.591717163278804	0.476139873981595	0.755134318157684	0.26860428750055	0.858114998782526	0.846527117854689	0.638483566591582	0.653360854495367	0.79178172137367	0.902801466233283	0.492653091656398	1.03061633989674	0.751947015460765	0.655605252201234	1.18921973472707	0.680406636908364	0.86057744882059	1.24095090116175	1.18705941993032	0.769490252884318	0.944855812544893	0.811050564974888	1.11945306201026	1.12265887888712	0.696402657200199	0.760245765528268	0.957187805343276	1.10497386593539	1.0043633594456	0.872127412090438	0.947602893960308	1.02643722346059	1.22950240802504	1.33131579441863	1.08080389800388	0.850710989185216	0.985025704117049	0.78665276886423	1.13610077042337	0.603867387673707	0.784447533132922	0.425212255432827	0.458938988277565
"ENSG00000130779.19"	1.00060941498973	0.923514746584006	0.951528564170809	0.891842155670625	1.08601595266701	0.919933416480257	0.729278236404261	0.996512244256533	1.02269596698782	1.06277213400545	0.982644679192313	0.971375803510434	0.912207771049446	0.472598327729948	0.633171580707992	0.81640221827368	0.829782781907177	0.632820502083005	0.633815840625593	0.905598443775091	0.959341880027873	0.683014141196351	0.620029780521814	0.987034620585538	0.561721310953864	0.912023160127149	0.902180109415084	1.02259571500045	0.72536711601209	0.571638855566772	0.355496114424018	0.784482729386819	1.45557708636889	0.646900118938713	1.27134490735568	1.02301179220973	0.819279475905991	0.961887736051376	0.451253810963949	1.0801620895504	1.19936913426983	0.943789593490078	0.676517974900993	0.568231222274311	0.850835899721419	0.920306821536931	0.923221113435804	0.758893734817781	0.893571596828712	1.08013552857483	1.06525540727743	1.08213841517955	0.564685931547487	0.939459901929076	0.679820591367407	1.16487928794499	0.857149279772402	1.12793681461403	0.950593452139627	1.32771336840421
"ENSG00000187079.16"	0.228362928764015	0.769378287872136	0.697128069197297	0.459079170351021	0.999809851466451	0.75101133433391	1.07668553968663	0.843832601614605	0.757456612225177	0.990639761305859	1.17547229121362	0.826526572317688	0.71252129935516	0.335862542705671	0.970327959427345	0.515528884031446	0.763995068440536	0.771850737554739	0.885172118884993	0.580794571151234	0.981654384037128	0.973089229291512	0.581308785718017	0.861405085263957	0.650107398512926	0.79955531900225	0.608919989431382	0.973037172498783	0.725194472195321	0.324110345015232	0.177118333017379	1.0330680021405	0.898696896746859	0.582945945547004	0.911370125440717	1.04538714119165	0.999871830940742	0.600107955602885	0.774950751993919	0.789453807236794	1.09925780767391	0.800833055551474	0.892104110983372	0.331998467830461	1.05224740457847	1.12863241762205	0.845122018293605	0.987835321423599	0.712482796285039	1.16049777447876	1.11431640362698	1.1068820955681	0.519689956133422	0.798263759452897	0.951120399835105	1.21103400644156	1.01596417394973	1.03613139219595	0.721401376882645	1.36161496136294
"ENSG00000130449.5"	0	0.565083051085865	0.899206756613437	0.821046887778116	0.645895684929437	1.19489568398255	0.896051950475487	0.681516236147769	0.566073389888606	0.877420758819977	1.15591925687294	0.659302389692194	0.557266212620327	0.627891281930608	0.96067101703097	0.805735803038289	0.914704652661449	0.790064747803004	0.635221871094417	0.408991801374497	0.728391989177007	0.457355512634092	0.620772810617288	0.66615661847734	0.752360427845926	0.866539932192142	0.941886641560177	1.29613339128247	0.568211726681386	0.845603284807327	0.90757996720538	1.31640652112926	1.17219815057446	0.544196745225702	1.16787944552677	1.19174974173374	0.890657553875392	1.17806651618383	0.967364211504445	0.925586863077132	1.2237545813948	0.914099210063442	1.01252586197125	0.683652562252322	1.06500973655332	1.14790939588635	1.20752482280353	0.986986472355527	0.464401436180655	1.43895209198731	1.20127800078321	0.971255747031975	0.744848279008591	0.890572753299176	0.927407096963751	1.23634298005604	0.710644580297154	1.15348414781095	1.03303848185488	0.953954631541338
"ENSG00000254673.1"	0.535478755166764	0.390775746919622	0.852076628962437	0.89172490003498	0.499415627072447	1.14224856240401	0.783024835582627	0.621287850767854	0.721039007624598	0.861754367698437	0.890334596622554	0.71694671914417	0.56686735750592	0.439415940800325	0.724355033847067	0.678461263725182	0.640105339168949	0.706255275016097	0.478159930329226	0.518941813455397	0.724617071667697	0.318193535719913	0.597564719381381	1.04292239988575	0.525691612102057	1.01507783671489	0.993627879424911	0.998197697581873	0.602733305065263	0.968691262062488	0.577249026830404	1.40785405316885	1.13384652433361	0.725496514560459	1.07125599197348	1.29897308381806	0.987723865878391	0.782777946231172	1.02650756635261	1.00054843925052	0.918171653694101	0.80733510384426	0.813882651477288	0.572360442992879	1.00790590622143	0.895497452938164	1.01566094300313	0.774149635180263	0.791869296128494	0.82084708411778	0.713133197277082	0.619459175392137	0.876511582059276	0.745043028727326	0.578415959205704	0.638184497778765	0.975156700425329	0.651234199546679	1.04860742565801	1.02422030566905
"ENSG00000144935.14"	0.354686108257231	0.349285723692447	0.447625168404656	0	0.774660730520761	1.21484058422244	0.727115786812074	1.163127443986	0.979283247755397	0.935611637049245	1.06056309475495	0.271978717824041	0.782091986963912	0.997102195523993	0.776270356802641	0.362931539049603	0.700223258032052	0.699295079355665	0.565404408039152	0.313457247548354	0.466746775521222	0.16793310224946	1.37172965615565	0.728780297739761	0.809008970828332	0.58257541107459	0.899368833436853	0.35519123732216	0.728300630795413	0.905219676057748	0.579165453674233	0.99921323680131	0.943562609839722	0.886072555200174	0.976510119416436	0.854689237737578	0.885022952547206	0.974723658298116	0.665069482919185	1.00228022855595	0.926672837008208	1.25211475123645	0.925701994568367	1.13694301037939	1.17312650053496	1.32395364938511	0.581878747309961	0.999504277421796	0.679373020281172	0.905659088940775	0.91585769177902	0.767438097276938	0.83912842839422	0.816760407142127	0.373247018357603	0.78130830221449	0.3899172347026	1.3186424054642	0.197817275891041	1.08251930025028
"ENSG00000187240.13"	0.587928987645004	0.228452284528391	0.762417501240448	0.522454246798253	1.08057009612275	0.517548640207005	0.516038089229064	1.27030731140794	0.720545704117434	0.616084147662233	0.594880625766768	0.711878629914131	0.799109318935826	0.593014026966119	0.459753002745294	0.973715218352572	0.711356959385134	0.664634188702521	1.13355558643455	0.639840060704231	0.74736420885631	0.16793310224946	0.601403801886569	0.563731133915838	0.932567527528907	0.652216073541503	0.982164991794816	0.536444203109745	0.690964323550787	1.1825740863813	0.442602730396474	1.26269269666728	0.561017750097393	0.7070479368594	0.319148760307303	0.714607489635046	1.13296474524608	1.10315486791167	1.11680175334271	1.13044689882459	1.36723437317132	1.10020615266218	0.868792102139836	0.922373246206886	0.833079047404	0.761544030564049	1.02700198044464	0.759258101405846	0.872287107539554	1.13787257092748	1.03473259578111	0.96660690323812	0.329644256962816	0.390549566539901	0.51592205716096	0.447436194572364	0.829149027884071	0.802076923049592	0.357438172991594	1.11897300590184
"ENSG00000121774.17"	0.350287389320814	0.766775963332973	0.782744854453722	0.616284158694757	0.093976734962101	0.891138405164432	0.497851710810834	0.338087206152769	0.155286357371618	0.756050872356359	0.617080513129319	0.550388639209667	0.537402686547011	0.663724494999228	0.559183049402977	0.174449726863508	0.861607082388742	0.756932529813756	0.363651903041579	0.37649252184515	0.517834686118451	0.486378245449863	0.680752560566619	0.489857059050263	0.633554602257988	0.75675484637346	0.607696716413064	0.569097928788315	0.602733305065263	1.02084220087734	0.704307383668052	0.995275167592642	0.795982479243652	0.952931172117392	0.800023650126354	0.788556636062865	0.647657261042273	0.738913412489965	1.01100126499908	0.661193004396968	0.727511929532626	0.703687247703975	0.914672592153704	0.977888004555558	1.03715795384752	0.922291021414396	0.859885206160953	0.671673714623474	0.67276978918998	0.876233804405898	0.983660005347643	0.869349201966268	0.615392001750437	0.275814233182227	0.874287092771978	0.663573143210917	0.794496406894554	0.76118181237046	0.851614014943158	0.675404064715684
"ENSG00000138081.20"	0.670663032822982	0.772290730269648	0.828251453844389	0.359510926561704	0.464978133329855	0.924105221838112	0.696826844658375	0.506914795602542	0.380542694847421	0.81733037232494	0.366763773555952	0.23778138968036	0.420142160060707	0.693536811910223	0.619107929519467	0	0.517246495950622	0.458377954619508	0.21882586027361	0.453070097240018	0.309404745258028	0.677769487341861	0.639158723431846	0.244393581548114	0.253927371901467	0.368043603476088	0.735487426459911	0.40775268672265	0.72536711601209	1.28285802742534	0.983500336184747	1.08910598225628	1.2231922771409	0.864333960454877	0.730617894214044	0.495727593001054	0.680931001182677	0.711007979433247	0.865124185799937	0.547942788700143	0.572113729884058	0.441071285981364	0.90611095000749	0.926958604686604	1.03585865039354	0.865532091148947	0.775494866994939	0.740884719010468	0.717006970813769	0.861856720216483	0.842382754086239	0.603289203698669	0.502306132466599	0.87008297356567	0.698677656935468	0.714285428086001	0.821498094841542	0.448239713156154	0.567976374594237	0.984900476958781
"ENSG00000141385.9"	0.799574992908839	0.668854487721843	0.757805059754492	0.592279591879098	0.499415627072447	1.42193151826044	0.988039057146327	0.723856030991852	0.545856228310644	0.763796988614572	0.30539247273227	0.23778138968036	0.847051643820036	0.761722538112413	0.800467913521193	0.433354513438094	0.594874617890365	0.45778835820227	0.21882586027361	0.530593076828985	0.461656649456795	0.776419935377514	0.378600127096405	0.156089885901821	0.422278411808859	0.59316352408836	0.796979400751732	0.527610135522997	0.519305824549228	1.16918226827902	0.606168161332911	0.858116156938489	0.809351012659505	1.29094563931481	0.599138189856178	0.556787801842116	0.623442060317293	0.606668720703268	0.650855631553461	0.806556654792038	0.725792254522089	0.782835464365029	0.998266429307569	1.1196109462209	1.28309969461731	0.86816167567404	0.414337349853902	0.54819135095934	0.927008940658952	0.855325840047871	0.789622682725422	0.891998944127113	0.838356913894504	0.775005853492568	0.871080675577775	1.06194014576066	0.97751045321939	0.757216587080357	0.834409021208596	0.885916415511295
"ENSG00000123473.15"	0.461575376697161	0.586676054976078	0.637831661956854	0.623388916362943	0.607375191816828	1.07089973374885	0.877857760463704	0.713363717986257	0.561771806645192	0.806827382423832	0.564073596956445	0.801874403558487	0.653618994982621	0.663724494999228	0.864527674297268	0.800909992398705	0.18959801803101	0.715964155529658	0.749245582044025	0.313930089876822	0.57017928340421	0.691728852125358	0.727047810221754	0.244393581548114	0.57545804364693	0.813967955235873	0.550971908251668	0.43790781079488	0.788137043605877	0.969713764992315	0.548323757283833	1.1716949943795	1.10317262369183	0.910581009234278	0.804676891988057	0.953744618660423	0.561337139933746	0.949103072190731	1.0396080674323	0.850216508731431	0.969742805446867	0.726116464214625	0.831562814444542	1.09051682117785	0.875288680711017	1.05993646051711	0.819422535308407	0.72818526753547	0.68366089788454	0.851237539297762	0.77521843422027	0.696633029088008	0.281730590290386	0.805871489885746	0.817880585535459	0.667503082167919	0.681924323140826	0.752290011375841	1.09725317911381	0.98545473682611
"ENSG00000118705.16"	0.650233658027209	0.656485414275991	0.546679290578898	0.409921176564015	0.552396232556528	0.965673011104454	0.652366329189618	0.76715632110122	0.313331480366406	0.728769019582639	0.67653496466232	0.511522211077064	0.420142160060707	0.550525273975874	0.856327505811924	0.147991890362583	0.589510158676831	0.233035384257217	0.368867230677658	0.506666227850545	0.346699165653204	0.61682614294359	0.758356876655199	0.418374118197076	0.459252775082855	0.988115920390789	0.425844701992401	0.490491590493906	0.553413589355882	0.678991464229027	0.947606541378724	1.05922577208456	0.963541615846869	0.739278776450396	0.599138189856178	0.713932365461463	0.516044708182152	0.822023854612994	0.915479074724906	0.963842473030074	1.23181856300495	0.985139170862441	0.914672592153704	0.716207822779913	0.989565834972749	0.891291144534963	0.629806589474078	0.599958470801066	0.764305298847476	0.690011610912908	0.610236595816567	0.351579426563027	0.474251504717746	0.813250079405065	0.832166321129102	0.999040048077067	1.08750698469568	0.961429278694629	0.863004485347438	0.915186928202236
"ENSG00000136891.13"	0.21258815608543	0.702392397577944	1.00981806404755	0.57369439334121	0.521835883933484	0.914981076629689	0.284977659976372	0.75850668786452	0.400989010303318	0.554164196761087	0.534208914794218	0.437937703943702	0.420142160060707	0.693536811910223	0.948015234919137	0.557868550930184	0.440544231896703	0.360530250996646	0.366267395498955	0.37649252184515	0.483387980021722	0.542821139895271	0.535174801395379	0.71328397679691	0.2876208306314	0.900459022383916	0.636669439903994	0.795074132383315	0.750675193403842	0.986270202622131	0.908476717274274	0.835767116713578	1.003786027088	0.974310541780274	1.22707746068403	0.85302198568116	1.21357411762083	0.911276348517141	0.580228460833745	0.932173986806367	0.859944062866173	1.34583465923753	1.37801340488478	1.38997506932727	1.19997421232888	0.711728996604564	0.840011985233452	0.507224231842581	0.920823381223633	0.901051898278178	0.816701117510569	0.828106938161547	0.3853189367796	0.707571597436356	0.814966315557264	0.678141267413378	0.826253022779404	0.946615480255433	0.764864297839219	1.22970703694445
"ENSG00000163697.16"	0.639480717289971	0.837121318229526	0.46744161850702	0.23679142560082	0.499531192404715	0.960076574009617	0.874932577652568	0.5775193853579	0.444973407176977	0.516520144887247	0.398207038837487	0.557720256495297	0.56686735750592	0.703036191351562	0.927427137243048	0.684043214317282	0.643436232691318	0.687814499400562	0.56375269360157	0.542498663403565	0.607284841530734	0.36262140460936	0.131351887373644	0.457924635698451	0.131012297387514	0.555777301685382	0.795392038942872	0.858120799083874	0.776904794711106	1.61747781610359	0.442602730396474	1.17482070292055	0.86439087327389	0.6066658267008	0.932040094359481	1.11978141987996	1.31497852830976	0.835644233680063	1.02474714513772	0.706448083251661	1.1439772569547	0.723672570771576	0.569870524821508	0.941991127582443	0.86470772555479	0.580784267972349	0.747644647111639	0.890065202615936	0.520120731854533	0.650252947437177	1.03819839077347	1.10011844068072	0.729021226145623	0.239169768660531	0.586537676326317	0.837019823351328	0.856471009834231	1.16345239185483	0.676283871207318	0.684820921868898
"ENSG00000169379.15"	0.350287389320814	0.387317273403023	0.469477534436289	0.387983610353207	0.587510837504167	0.696324024080109	1.33178612201233	0.924502622202122	0.37393101744788	0.963273474842998	0.803948850738603	0.676049826927726	0.645772111719314	0.73336989944402	0.533845043323779	0.822802119907659	0.328049899094628	0.335081694265406	0.368867230677658	0.401385723828799	0.792831722854107	0.620986731364414	0.438428684898037	1.16381648398188	0.122049579666388	0.459193922089701	1.14211248507978	0.721379604965579	0.811548380875074	1.36263743273368	0.95937287302021	0.725064411102241	0.58983998787705	0.773070712847124	1.18757994240919	0.812041173721903	0.77582187555124	0.741466225373902	0.906899991713005	1.32269158984152	0.562783745280513	0.86967140857528	0.634885330709847	0.459092781512542	1.11126291102288	0.377156266036167	0.840011985233452	0.676333393575183	0.674638874225359	0.987048665725049	0.866578437270145	0.672566230370921	0.672173241454088	0.964245932421403	0.6463913830154	0.555417057511071	0.563140224621688	0.664872104794912	0.39587281966688	0.5429014783437
"ENSG00000179241.12"	0.530700759820471	0.137802658707337	0.722864576719853	0.475533073573266	0.661935059701394	0.585384193592329	1.12003765975408	0.317773037848745	0.663856089095793	1.09347242145751	0.87468197068975	0.271978717824041	0	0.472598327729948	1.01466742449474	1.00625892515343	0.591147956096956	0.439417213509726	0.368867230677658	1.00479927539251	0.537005219002654	0.156018670090221	0.102735611073086	0.9102171487344	0.464394117537687	0.692217499957551	0.850834798360904	0.536444203109745	0.891828076687416	0.822065183700408	0.724705851007969	1.10129528441782	1.26882736095988	1.02542430313821	0.978373946596774	0.103982945930244	0.532678502946547	0.464465797706123	0.780781684157649	1.2938236435719	0.828649529050373	0.811112034316451	1.41140665152545	1.14690507099535	1.37678144331598	0.700225437537806	0.426722612860505	0.612100040682248	1.06686151930173	0.990042856778956	0.737753802439579	1.0077821496431	0.407939024032613	0.307540934294571	0.742661551116725	1.12957844757563	0.701467127206278	1.16439743304132	0.862244114634694	0.706694493057685
"ENSG00000122591.11"	0.342947064578694	0.0743441919452375	0.828194374813026	0.725122449867074	0.402197360419688	0.236809895236808	0.84530495808004	0.966470522562043	0.0979287271569044	0.928705893561349	0.416239952235128	0.497403471841443	0.547448003087755	0.767076741597825	0.937843174184548	0.61356128411555	1.10242666331578	1.28803382687367	0.920008885209969	0.86920737181847	1.01257525453549	0.900972396401329	0.568379105676616	0.815790977769429	1.01119763489953	0.909539739538052	1.33482966996095	0.82947444126055	0.797331236958904	1.03588312243261	0.833523510785672	1.46462803589102	1.25088953568171	1.15162443365664	0.570306001378794	1.05751475606655	0.725480589503137	0.826844556048135	1.18870088306657	1.19858011860964	0.833498794002417	0.992694005035219	1.47393391507914	0.946013727721951	1.2742954326805	0.84940246383619	1.0903413646556	0.906799556520504	1.28489728201666	1.08006270601421	1.33941259080405	1.26164522148839	0.302412683801962	1.03955602471806	0.932529154217251	0.839992541802077	1.31800723717279	1.22163521931919	0.77430261589067	1.21946286049547
