"PC1"	"PC2"	"PC3"	"PC4"	"PC5"	"PC6"	"PC7"	"PC8"	"PC9"	"PC10"	"PC11"	"PC12"	"PC13"	"PC14"	"PC15"	"PC16"	"PC17"	"PC18"	"PC19"	"PC20"	"PC21"	"PC22"	"PC23"	"PC24"	"PC25"	"PC26"	"PC27"	"PC28"	"PC29"	"PC30"	"PC31"	"PC32"	"PC33"	"PC34"	"PC35"	"PC36"	"PC37"	"PC38"	"PC39"	"PC40"	"PC41"	"PC42"	"PC43"	"PC44"	"PC45"	"PC46"	"PC47"	"PC48"	"PC49"	"PC50"	"PC51"	"PC52"	"PC53"	"PC54"	"PC55"	"PC56"	"PC57"	"PC58"	"PC59"	"PC60"
"01D_A427_3"	2.3903651665887	-2.52049256124094	0.408138187928556	-2.51104017715914	0.34824031844851	-0.886424127300581	1.37842034124877	-1.5779037644299	1.90133419957174	-0.120225848021137	0.694430205733807	-1.19314433621457	1.98015897308011	-1.77589255205242	0.720919528079025	-0.0527819408877185	0.313945194242198	-0.217880989970011	-0.196362008671283	-0.282049104101906	0.294718888661957	-0.125297252052938	-0.0880753641207511	-0.0813972907441148	-0.179327618020481	-0.352670010270876	0.522091476120312	-0.204046011253063	-0.480076286073825	-0.827205019548018	0.212088301302181	0.874533316535736	0.0125825189603348	0.734873903281653	-0.11163518184692	-0.0114949595381007	-1.07966620876721	-0.014684880278063	0.0573559988577053	0.452953329042705	0.945805203745733	-0.0661455879898869	-0.718018706553114	-0.030596254260436	-0.345613348108436	-0.108215844177549	-0.472067147163571	0.435544737092152	0.390919686828416	0.155952685365183	0.196451320028562	-0.153418169127413	-0.0778441324139104	-0.227794791693362	-0.178092895161361	0.220965934771144	0.0527913181699527	-0.239581779714464	0.0140701896639891	2.92012914500026e-15
"02D_A549_3"	-1.8065024901681	-3.29896159968497	-0.812373081119622	1.81245345449512	1.02680440886082	-2.53594474946158	-0.254470866845807	-1.18352019627429	-1.19240525494132	-1.80917706782705	-1.06560756599229	0.378692310948904	0.862545514809688	0.455731588173182	0.301545752628648	-1.36164894276144	-0.22730284949029	-0.0467947805004464	-0.251836974300442	0.299580210159533	-0.482816566295503	-0.662398646184285	0.472612436256773	0.0246567632967459	0.182252344989981	-0.186759673623632	-0.930022310389056	0.721752967907051	-0.419918820086936	0.167748282370145	0.71775672369927	-1.28997972179801	0.335953987409261	-0.208344957333917	0.535133063427577	0.149154606043235	-0.226290518449331	-0.501614753728989	0.498172193135354	0.235833366151928	0.830914924156866	0.173703536278323	-0.295757296003135	0.206622571999449	0.108783777554433	0.659878869022879	0.0998239315710776	0.286194428174491	-0.200611391649288	0.224603967581836	-0.23496231450992	0.393588165930461	0.195666626611969	-0.45955121921935	0.147945112605479	-0.167999974008631	-0.0369864066991171	0.325139391298341	-0.00900823997936144	8.05779054591227e-16
"03D_BEAS-2B_3"	5.48927060688149	1.24267022329784	0.87565352048389	1.10134119690636	0.222447827432456	0.764246802729091	-0.686799335091388	-0.698121384178149	-0.409660322333949	0.838671449087184	0.326425191543839	-0.719363342998227	0.142047491626898	0.11393539240279	0.257549341115131	-0.478960472368515	0.826874382113514	0.69261994968899	-0.784792795312433	-0.0223067918998295	-0.768725782641592	-0.777417541913535	0.589354671696751	-0.0641163303409874	0.507783482802856	-0.0483562901929201	-1.42581059982747	-1.12437277731859	0.683412047749547	-0.707218136722254	0.49153736784598	0.570546961018453	-0.335086958501431	-0.580738989903278	0.250079694099212	-0.769094653433	1.17036474162773	0.0195048187179377	-0.578772674419295	-0.218102835910204	0.083652995420874	-0.317701688673226	-0.622618864152953	0.329693357670201	-0.0643027564898002	0.388136265380148	-0.541839834618509	0.258412335911325	-0.413517233151794	0.0826535598523001	-0.291917366673689	0.351691241086233	-0.0514205258778433	0.235345276741577	-0.126434625888012	0.177780586460102	0.107493547181208	-0.12028974245941	-0.0687043252934196	1.02958548804655e-15
"04D_Calu1_2"	1.69277297510733	-0.217140586663708	-0.6731618242152	0.864408225751082	2.62965251049305	-1.55134591711458	-1.17082962965559	-1.23203916826262	0.110279401940786	-0.523451850794433	-0.731833606846477	-0.380293526109954	-0.0651455467742717	0.351887931804054	-0.530386509648819	-1.0213319870135	0.111431891879688	0.152097335883094	-0.364378618090422	-0.560832905327378	0.177595886630179	-0.713265336226472	1.19388082494113	0.124681531560748	-0.861272471470593	0.029421151514099	0.0398189989156919	-0.429979697040131	1.40312979510976	1.28319861758224	0.315959948615003	-0.583454974524387	-0.107176120634511	0.382457892381629	-0.563784455417144	0.0662476428478353	-0.376073549280936	0.494220071967301	0.0293883290623406	-0.421772189060779	-0.234962277871769	0.34888446126609	0.742032144774717	-0.50322307599688	-0.660764965427604	-0.369971036382776	-0.211667505110264	0.123455464814629	-0.195505777964229	-0.133608507149204	0.221543352472853	-0.303847079853868	-0.1223093869524	-0.0804504888583093	-0.0543894402083764	0.297448996880395	0.303859189880088	-0.548394771290273	0.0491539176147969	3.19189119579733e-15
"05D_Calu3_3"	-1.02498012089852	1.39303599921709	-0.283412387655985	1.44070802769094	-1.6525071761693	-1.71626319442507	2.05819796345415	0.241675132341315	0.0318156287684969	0.407919072610565	-1.55968870993793	0.227012923921383	-1.53756373758339	-0.588367003624187	-0.205692267408391	0.0781724968541608	-1.01546832294043	-0.0837530025141739	-0.156196814627962	-0.124315726475987	-1.18077581754444	0.0803545162637615	0.572821301692026	-0.299232602681521	-0.313889025329883	-0.484608469011128	1.50603935862261	0.750024112487786	0.784067447200685	-0.381911275650441	0.417579767479921	0.448910682930693	-0.0817089659273003	1.1799372076912	0.368695846272762	-0.515373664690288	0.532458583602618	0.0423793308389994	0.0247324738564713	0.0213212758245672	-0.333757973752289	-0.346125538419275	-0.142293327503719	-0.275884506810212	-0.41440120213681	0.395769576274763	-0.240147189543299	0.235922126410338	0.437027175060911	-0.582115241692328	-0.175918639655637	0.54257199658594	-0.278908261682287	-0.129594965679822	0.375388596040913	0.11598006878307	0.106419094876758	0.220616785421453	-0.00933617052862716	3.33847532951737e-15
"06D_Calu6_3"	1.98062770758179	-1.71414018997255	1.62295013181895	0.206972208634178	0.757750387296537	0.867630703419866	1.96101957726169	-0.396855806893971	-0.359973743718266	-0.407008221808531	-0.211147494266492	-2.25411652841677	0.882152654644639	0.608656879169379	-0.117338672249987	-0.683299435093935	-0.239101022766623	0.705669341121648	0.647323938750651	1.06831642599835	0.157442067960818	0.547583701111355	-0.0382295665359529	-1.15182566693629	0.0912097179979932	0.397130309560362	-0.366324539048291	0.54823683672449	-0.693031318906105	0.669347006478051	-0.968718102593969	0.25295115325557	0.0205802979894594	-0.158811039415452	0.694326194218828	-0.639892939706757	-0.0448233081567868	0.0632493545674716	0.493189566690012	0.403169743290677	-0.29713517598802	0.450523183101214	0.433713018823696	-0.388180669783164	0.510704853369778	0.323203507843176	0.152633959533371	-0.342251432358671	0.088994849395464	-0.379035871489489	-0.36668959893152	0.190970718216876	-0.771724965656091	0.222565029768963	-0.141828981631771	0.445314011762524	0.0322932133596529	-0.241913970165814	-0.030325186226918	2.8345381597461e-15
"07D_HCC2935_3"	-1.98632478022069	5.11214625420466	-0.483228245287233	-1.09109625623811	-0.259424827566367	-2.4323854984075	0.407732531476861	-0.399549332959096	0.136831657628875	1.08853102869843	0.0995598825680519	-0.698845138123631	-0.671148044457121	-0.0394642468969578	0.295459004226623	-0.0103959353082557	-0.346656146830717	-1.33770642710672	-0.796366020300973	1.4244236044698	0.164493803028958	-1.59185925439272	-0.208706771980797	-1.03891820742322	0.428706809738604	0.24170429903017	-0.491605917465438	-0.0935128974181134	0.308426981609008	-0.683181368420269	-0.714059034524141	-0.257644764784388	0.330436288824306	-0.34090834641145	-0.570857200390656	0.0291883574357866	0.554823808508197	0.0812392190978463	0.621926241296244	0.259461273621709	0.280396858471991	5.3437879151165e-05	0.302922393309233	0.0514351253077033	-0.272606770505625	-0.190907204412487	0.494977775792767	-0.0632209152376559	0.599525726377383	0.310210380705891	-0.0997310806770051	0.00424747493010248	0.0824223974521743	-0.211743268527361	-0.128893354613411	0.0238205569227178	-0.536076860064912	-0.41581709360845	0.00292741978881417	3.79037079500932e-15
"08D_HCC4006_3"	0.308229734700386	3.08758759594264	0.124103945043528	1.13140818689986	-0.246966938091443	-0.557266798945693	1.67417535430487	-0.629259492024556	-1.0283418366753	0.499863891004546	-1.33970038106776	-0.547699269540631	-0.583112301587271	-0.106601615486257	0.0203944229635862	-0.204200721153241	-1.31664943478686	0.143237254591726	-0.072523349122589	0.326966611526997	0.26575899655178	0.488585288519252	-0.443662337892403	-0.0431743354537642	-0.00429856421925648	-0.184652522670297	-0.137243230252942	0.779967954710406	-0.444592517830133	0.514992382939877	-0.0936685821705023	-0.737208630435071	-0.193481589922854	-0.194150684255309	0.153555231578717	0.200578983699295	-0.0947393821404573	-0.428353535615559	-0.345353987015709	0.133285818082541	-0.536320019712833	-0.481238582397102	-1.47714186152126	-0.0197161202322367	-0.222001166875204	-0.223575671739008	-0.482903309557888	-0.548207215831349	-0.642000990047817	0.0701379019467506	0.500664968852323	-0.764171094155458	0.145193035087266	-0.0190100283251518	-0.33635823122081	0.183769403257571	-0.095280530921268	-0.215266473582857	0.00228501772812205	2.73847784726389e-15
"09D_HCC827_3"	0.609650529337057	0.149331167806819	2.4979398116731	1.84385442358611	1.31794060823192	1.45259040108608	1.03125635027562	-0.135831435312101	0.134333241410328	0.0613286439756528	-1.17460710625798	0.0441381540388011	0.102207067373687	0.7722991801432	-0.351903902100919	0.0478761320468987	0.0706522566874414	0.283748346742956	0.2055188527055	0.540531059399534	0.628191813938023	-0.535450031570486	-0.325638914048481	-0.276444291099175	0.216661700457604	-0.167086091630185	0.49898234235268	0.348864715603419	0.183009513230812	-0.313671734316317	1.00548048332061	-0.0285665726324174	-0.676120969628276	-0.0554714329756252	0.015653380492505	-0.590058923854927	-0.493192787820836	0.401534712379805	0.0996171781615909	-0.0381042792386151	0.439446092775343	-0.397098759849184	0.0280957497643542	-0.17778316891504	7.5172607359639e-05	-1.13317959648214	0.0255832698862291	-0.38793208069105	0.15288070570823	0.718140560265027	-0.980212088509334	-0.319674270855947	0.07645092252546	0.29794892162833	0.626802783891286	-0.296532400717252	0.0340021643282418	0.136654475082229	-0.0885172517660079	2.65325955650653e-15
"10D_IMR-90_3"	6.85946047765274	1.56098622348078	-2.39222982074656	0.601725022577886	-0.98467036603192	1.07131813960466	-2.05892800827482	-0.914888687551399	-0.942683048758347	1.27152851871324	0.239607978548303	-0.54634461809987	0.374608884702927	0.232310688447669	-0.857554113795968	0.0457877886156489	-0.0610054524272142	-0.242267728363907	0.243766620395083	0.419169541349786	-0.511677685966741	0.347350793397706	-0.158841257789415	-0.313105992192705	-0.539864988008212	0.109878963246401	0.36188905126862	0.45476991124858	-0.0713657199241353	-0.134483253820498	0.131576804698274	-0.228085061887271	-0.254103683434761	0.0787436498947405	0.0331747592995152	0.199430450061351	-0.172741602919368	-0.11782247983001	0.179562261678174	0.0557991063409408	0.291236877421611	0.108851956944845	0.0436843744796561	0.00945678200699944	0.147209173077563	-0.0291544636555326	0.0434015834098053	-0.146856015790366	0.225191550291348	0.0528849177059857	0.0553929630557316	0.107983793866603	0.037309114226433	0.0307042078570112	0.0363592933812225	-0.187967691404831	-0.0142829923730495	0.218633049221528	0.767152603874855	1.80064296806393e-15
