"PC1"	"PC2"	"PC3"	"PC4"	"PC5"	"PC6"	"PC7"	"PC8"	"PC9"	"PC10"	"PC11"	"PC12"	"PC13"	"PC14"	"PC15"	"PC16"	"PC17"	"PC18"	"PC19"	"PC20"	"PC21"	"PC22"	"PC23"	"PC24"	"PC25"	"PC26"	"PC27"	"PC28"	"PC29"	"PC30"	"PC31"	"PC32"	"PC33"	"PC34"	"PC35"	"PC36"	"PC37"	"PC38"	"PC39"	"PC40"	"PC41"	"PC42"	"PC43"	"PC44"	"PC45"	"PC46"	"PC47"	"PC48"	"PC49"	"PC50"	"PC51"	"PC52"	"PC53"	"PC54"	"PC55"	"PC56"	"PC57"	"PC58"	"PC59"	"PC60"	"PC61"	"PC62"	"PC63"	"PC64"	"PC65"	"PC66"	"PC67"	"PC68"	"PC69"	"PC70"	"PC71"	"PC72"	"PC73"	"PC74"	"PC75"	"PC76"	"PC77"	"PC78"	"PC79"	"PC80"	"PC81"	"PC82"	"PC83"	"PC84"	"PC85"	"PC86"	"PC87"	"PC88"	"PC89"	"PC90"	"PC91"	"PC92"	"PC93"	"PC94"	"PC95"	"PC96"	"PC97"	"PC98"	"PC99"	"PC100"	"PC101"	"PC102"	"PC103"	"PC104"	"PC105"	"PC106"	"PC107"	"PC108"	"PC109"	"PC110"	"PC111"	"PC112"	"PC113"	"PC114"	"PC115"	"PC116"	"PC117"	"PC118"	"PC119"	"PC120"	"PC121"	"PC122"	"PC123"	"PC124"	"PC125"	"PC126"	"PC127"	"PC128"	"PC129"	"PC130"	"PC131"	"PC132"	"PC133"	"PC134"	"PC135"	"PC136"	"PC137"	"PC138"	"PC139"	"PC140"	"PC141"	"PC142"	"PC143"	"PC144"	"PC145"	"PC146"	"PC147"	"PC148"	"PC149"	"PC150"	"PC151"	"PC152"	"PC153"	"PC154"	"PC155"	"PC156"	"PC157"	"PC158"	"PC159"	"PC160"	"PC161"	"PC162"	"PC163"	"PC164"	"PC165"	"PC166"	"PC167"	"PC168"	"PC169"	"PC170"	"PC171"	"PC172"	"PC173"	"PC174"	"PC175"
"1_A427_01"	-0.161796869184686	1.08700510368504	-0.285145605540151	3.4847879653534	-0.318351732803682	1.55866478175541	-0.109722221320998	0.708540993350608	-1.27834721061622	1.99595990307426	-1.61823899310761	0.841828684373593	-0.549924026835304	2.16024157352621	-0.735867147284061	0.676651392737774	-0.824364249402354	0.424815648183257	-1.68507339142796	0.430376519018328	-0.185641037757887	-0.109931629037638	-0.147671578601921	0.0130196510220512	-0.894293476915027	1.13010403570577	-0.0524038686045638	0.191430768657648	-0.50618572022634	0.310980719598386	-0.654408838892577	0.170160140152655	-0.390735472568652	0.398042566427229	-1.05854006010506	0.22630423229232	-0.555692864569701	0.312023653982701	-0.816243155822874	0.575504825849247	-0.153050273891181	0.481988586732706	-0.0399800723152341	-0.558483453706277	0.225307837637566	-1.05550064583244	0.316066898929213	0.586306814490822	-1.07124064258295	-0.564431531358755	0.988735007197508	-0.509850508420834	0.121384792348482	0.106055359748568	0.41043051645388	-0.499918377670648	1.44205163347208	0.0770820340905645	0.0723845599168523	0.000795287247766407	-0.582900692867783	-0.00339327721207798	0.826388329099282	0.306021628866813	-0.537447751303148	-0.130500079131289	0.0700783920798731	0.0058652694537933	0.829948517367792	-0.0011195122416824	-0.538504797482239	0.336401945994835	0.123926326346089	0.248585071868033	-0.103318858693314	-0.588033236445985	0.965428160380996	0.230937042245796	0.1685780822755	-0.456404016331831	-0.452438881189587	-0.273558817347999	0.130038418022854	0.35860952598473	-0.0507786721836774	-0.0665587129428796	-0.719899226182738	-0.103999521201118	0.343695668713214	0.21355409798623	0.307112016784594	0.216538323856001	-0.491004895086495	-0.227327664491628	-0.731733432435876	0.203389034031944	0.119414700158439	0.0951496476118798	0.134365792864331	0.1611393075442	0.236046771125638	-0.0887882996537347	-0.580917597233174	-0.253369498428247	-0.242272123998346	0.158290432261403	0.227776096988976	0.439598377377651	0.0387074011234583	-0.659552724611609	-0.0943289677180442	-0.122285227644601	-0.299172271578369	0.165066664262409	0.323053085209953	0.747224622659677	0.00541178094606261	0.721583250704742	-0.331845263248371	-0.0523315363263868	-0.152373965638547	-0.104232467488147	0.25536377211302	0.264836800244478	0.0660479062287558	0.327814471128004	0.336703674128893	-0.680101575883407	-0.340926527770991	-0.435336068318029	-0.306326624273019	0.169842206399453	0.548626935554536	0.14615339644429	0.088555825973085	-0.397203275909697	-0.0595422828464492	-0.376194672601192	-0.064384167549754	0.440610441950896	0.0417356200580548	0.353545079430887	0.0269825481601983	-0.239841725838969	-0.0163601865446532	-0.0749031384282211	-0.140845451265071	-0.155463230774799	0.373890946784391	0.109589249110849	0.195846033733792	0.142618113734359	-0.152028598576982	-0.482990187377259	-0.0766861400949158	0.06681933693233	0.638095305017379	0.0681121821925877	0.0482797627705923	-0.268198312265631	-0.0558726452207896	-0.0806955590955557	0.566045924448039	0.149330426484189	0.132565849384086	-0.378775320100851	-0.10793726065765	0.342277829149653	0.0597963294466465	-0.222702962843657	-0.00428398678138874	0.129649073852358	-0.145019567920801	0.0220795023268026	5.3776427755281e-17
"1_A427_02"	0.962358503687174	0.938274492236363	-0.900449128452835	2.94699447677787	-0.320410078915577	1.6431362324571	0.1660161864018	0.637765085530884	-0.690006126689368	1.52968393058797	-1.03340003290387	0.708208414075467	0.00922225383225453	2.11228212564693	0.0156983043118127	1.04353011911436	-0.0839457043235844	-0.130344137442609	-1.15978429227179	0.320183450594413	-0.49489081424669	-0.517611127563453	-1.32712885357426	-0.376155512563704	-0.846052201250971	1.1544578428564	-0.0386582186212272	0.202166348950848	-0.589788307604132	0.182131535380817	-0.202531594104268	0.298595864507704	-0.637740247051426	0.43356920059754	-0.367306016939168	0.420290215376367	-0.187075285599018	0.727179745300384	-0.603261014759871	0.788186875829977	-0.50085646812731	-0.177212766603808	0.150806556582215	-0.746392659761609	-0.661464942761746	-0.431120257605588	0.27002825643214	-0.00211714974592857	-1.11974576410797	-0.322851958802248	0.514874897363187	-0.346375503438001	0.217028245792138	0.691295147308741	0.562625061627018	-0.674896899797581	0.875569540186306	-0.389622875454182	-0.948308605724629	-0.321864357816698	-0.283365315850519	-0.525479611037113	0.327928153239139	-0.397896665181891	-0.00819784970535012	0.401735065831441	-0.210249196740211	0.274790849059111	-0.202702021706199	0.547500875290762	-0.32276189623595	0.303467188208402	-0.395084038593298	0.316130870398722	-0.476444172183993	-0.00240812825295332	0.458303431601999	0.0538670290427989	-0.18049522988427	-0.132367219216103	-0.202160694758836	0.185531199992289	0.544355125255106	-0.112695973450267	-0.824772682033481	0.0389266663330698	0.472090303848727	-0.46162487310803	-1.11465961512174	-0.0546633038294784	-0.441193964451835	-0.361793950840911	-0.0550751672203295	0.0802373347296712	0.476088730694069	0.0843325209371103	-0.0721248970252675	-0.0746499000228351	0.465762055000909	0.488007533417748	-0.351845638905842	-0.547302282875581	0.31500434664157	0.220221483979171	-0.28419429946793	-0.317177484645315	0.218113620066002	0.306781672033177	-0.387256145991464	0.307659283337065	0.162523612565322	-0.518698347142917	-0.391832427952609	0.627235317743733	-0.114830391766945	-0.539039155505624	-0.501967131822753	0.177452565686596	0.286435507848991	-0.460117930383338	-0.207032093643724	0.016783195898247	0.00267646967087883	0.373116608664123	0.194706036216604	0.212119375054639	-0.0699237064621024	-0.276590980328931	-0.336389664872451	0.216763690788731	0.258715570870808	-0.207049392604656	-0.909641493685476	-0.479226063457996	0.224375265940867	0.441246857844652	-0.0129067038030069	0.14426416796379	0.14317482949033	-0.575171782919068	-0.226381341342888	-0.0304529677085694	0.0681402803391833	0.272441131276928	0.0676811325728623	0.148492532154362	-0.0772809219130592	0.307499798795562	-0.0866683132093084	-0.283931582675652	-0.0300336766200566	-0.511280020671045	0.277547338010392	0.172264909486879	-0.125865879439452	0.714236378125579	-0.494309131762335	0.0749506814790904	0.0029477595766919	0.473020710335569	0.0973281792708755	-0.234637532200437	-0.3887848683867	0.0889122026258091	0.00413416013874886	0.218465793995237	0.229784139817216	-0.0820328081220133	-0.0598596485152187	0.111380989341933	0.25877661411018	-0.0535240551556289	0.110214868887156	-0.0351405243672894	-1.15012166457262e-15
"1_A427_03"	0.85193675085588	0.682967496120837	-0.393506424920531	3.04360641802898	-0.0951212770457128	1.39659593278003	0.0454336862340081	0.398359766125647	-0.882665737140411	1.52327082803377	-1.40498654799036	1.03742666333291	-0.323425948424903	2.02233869418723	-0.763180222002638	0.499629114826836	-0.502495885361079	0.209231333827133	-1.38561751605026	0.473187315202716	-0.604056094563757	-0.377987790430137	-0.736441291693067	0.162779480752253	-0.618056794107412	1.55531857705835	-0.558645880272007	0.483206712473012	-0.498404603643035	0.428499558331631	0.199700929290948	-0.477671805070081	-0.536164817415587	1.27998404780434	-1.15099908736503	0.704717670134858	0.428070054270259	0.512819686205802	0.251766725218338	-0.233044718414189	-1.10805554477951	0.482456189446815	-0.00271850564694232	-0.623683984807271	-0.142202723091852	0.321066264885921	0.389044994520151	-0.288590916517104	-0.604314135798547	0.0486542088205095	0.551059491148412	-0.0706462978118635	0.552278674009993	0.530506878818989	-0.429701465178093	-1.07131450114506	0.222267892608855	0.314896277894225	-0.657448476576054	0.156341359405948	-0.557453167758295	0.321383322341952	0.804445374132768	-0.15542392654991	-0.638396896421328	-0.263755096564203	0.550587420729395	0.29204787655831	-0.444363504626456	0.149106074480873	-0.209816597960572	-0.0721184447294855	0.0448479198321762	0.426089885132805	0.664580043794588	0.248065681340703	0.807968699804793	0.513837376173781	-0.450301131984025	0.497862040626267	0.202635386800214	0.443183620117295	-0.239444963010333	-0.418766723007872	0.688150145565212	-0.0610912984000847	0.0848122581336044	-0.0305931292470845	0.801297272908688	-0.34242120764343	-0.0143456232690232	0.806083653849759	0.292606230074214	-0.297816394028651	-0.6126698540357	-0.0272554195820982	0.416970899567152	-0.0391971087444314	-0.00937361034413967	0.403416482019443	0.0413810477197451	0.0661114739877703	0.186781864727349	-0.388759435019986	0.119663165878878	-0.249660257643485	-0.401811308386735	-0.703259271620655	-0.174822517869157	0.554761518551175	-0.437081186204684	0.496257757022061	0.275197385122828	-0.5972669933508	-0.496153326870396	-0.552706766108629	-0.157067925571266	-0.625822292376208	0.112752764607134	0.120466565708093	-0.0488084714703896	-0.567722467735009	0.193110207899277	0.00593517517032154	0.0125403084476225	-0.60459246479846	-0.487965844719045	0.835228994710866	0.579969695152913	-0.138640422424799	-0.0188107072949239	-0.134294587420494	-0.135415848804121	-0.217870578335007	-0.122685733563327	0.031106420297555	0.264563898366856	0.335399985904785	-0.106133814818556	-0.143530619731209	0.435683050293848	-0.322907604713159	-0.287750187038539	-0.00950133654246879	0.00370397262254145	-0.227765000229509	0.0283846552678138	-0.322864457913927	-0.168124396076452	0.221869604110632	-0.286819903876084	0.474860803122141	-0.274396214423357	0.131477813492474	0.0501551906622458	-0.823172444788046	-0.175154032074492	-0.0900121524866518	0.000333181917852782	-0.141654186305115	-0.0102887134119456	0.141105661577306	-0.0763301723642621	-0.172625722209488	-0.0231352773095769	0.0659869637315466	-0.0433686230547247	-0.378296400872284	-0.0365402848232511	0.0745790523542608	-0.0602537785597352	0.0771135783464933	0.0991449733386929	0.0841736606287387	2.3783058855642e-15
"2_A549_01"	-3.60067196249038	-0.190829279521226	-2.14206201670547	-0.155876539440252	-1.59533145642299	-0.33753239721263	-0.970560516962654	-1.15577973750026	-1.44931256338956	1.44078457649863	0.757243366320208	0.131338130378371	-1.04073336656709	0.542064987173788	0.581326955188189	-0.352647916422059	-0.911269094167769	-0.955421029254242	-1.22439813685303	0.17581992232965	0.354526988014301	2.13218667583431	-0.119164985573685	-0.34928246386892	0.489339301843535	0.278041159204414	0.147553266038627	-0.10741557755266	0.306393593037044	-0.746679614050013	-0.151091364820402	-0.00702989230388761	-0.130355929230457	-0.514846925347313	0.744401362110284	-0.0515207037466695	0.313847965580508	0.0804408436516802	0.608732379429423	0.0388852899405653	0.443717685150619	0.62178209809257	0.56024575649729	0.4126504287625	-0.396685350245599	0.22724292331832	0.523125178341625	0.453680773111655	-0.383772502367242	-0.112510552386434	0.0258009128826049	-0.000228965345798352	-0.657005101581797	-1.07443572574531	0.113645917927313	0.0523513747154315	0.0484324609903214	-0.773533917902311	0.0916662102298988	0.281477167283683	-1.3359740056143	-0.994154608205199	-0.59578170550512	-0.0112863940594354	0.231626676269855	0.154542743915852	-0.250213244278283	-0.232596286822509	0.292254079749173	0.130331457754378	0.0555340704674944	-1.05012156569016	-0.130380297195536	0.214996887921499	-0.430570261135245	0.602727812945906	0.530715795977733	-0.0310012772087121	-0.170599854928126	0.321288320355309	0.937009364353398	0.0833038254370246	0.0413567282623241	0.147834172040653	-0.138733480029193	-0.0442468818492688	0.386933537479767	0.385127951637405	-0.468087522755266	0.567609759782775	-0.159324377907391	0.215893437373178	-0.0209094986325949	-0.246549753757097	-0.565969767639503	0.28170788274452	-0.163969301668415	0.227547219025247	-0.236545628168797	-0.896662967025901	0.168325396868741	0.0732744083842311	-1.14088332901115	0.835711314529595	0.0111067207692718	-0.0874952306998697	-0.323050939350442	0.504354385084426	-0.570407557848568	0.373310451419113	-0.727576695269286	-0.350801293250863	-0.341528307081372	0.0168957673935646	-0.0421342837187453	-0.160955181401255	0.285027267542254	0.160905171811546	0.375323820394284	-0.0718312422564813	0.441705117164539	0.0801931645508717	-0.451774019650845	0.0152368539915876	-0.206138661250817	-0.0676777153194797	-0.14642399389709	0.0713064239484927	-0.144886209941242	1.12386742137641	-0.0154006372610031	-0.217010446583826	0.192552743003846	-0.135879028851671	0.418796970936984	-0.660015441476773	-0.0582770411429837	0.243664915887355	-0.0298513150340553	-0.347878893315441	0.280364766806561	0.0333071562900255	-0.697355628146875	0.000167945546509214	0.139325953077342	-0.155303549700296	0.177740558939914	-0.0431830962023183	-0.0827282374908811	0.21333484343401	0.126716135552018	-0.171790350824075	0.145743210878425	0.0498236504010622	0.29901340946639	-0.124514131829669	-0.50902846390177	0.20624733705374	0.0124240493970071	-0.319720926525365	-0.315334731468619	-0.0277794336753722	0.0745458388389935	-0.0110590087745348	0.370663521399537	-0.430066425004443	0.102435795129059	-0.00320983339970959	0.133992416843474	0.0567517763137656	-0.208859677546073	0.085602806727718	-0.156129066057569	0.0508166189450459	1.62847166307323e-16
"2_A549_02"	-2.65389045133081	-0.573088855580369	-2.70025324716319	-0.490841206119259	-1.02065512452627	-1.0027378682257	-0.51230827879462	-0.718249875998253	-1.05698322699001	1.06724786986722	-0.314814367620034	-0.360027179326783	-1.00281008224856	0.87489738740116	-0.489948834837328	0.127294156764634	-0.148943495301803	-1.5623726624325	-0.965981782688281	0.0191788991390376	0.0233512698382441	1.73456065553419	0.293142661377044	-0.54604631125747	0.707557067814987	0.685561794944255	-0.940481143758336	-0.578821549394539	1.17621922299419	-1.02814089981695	-0.350738163172877	0.0184886497726597	-0.185192739396696	-0.825614240209889	0.352466042388012	-0.345877550927015	0.613787280543392	-0.0660843737041528	-1.09155188265579	-0.299007708442616	0.394382211709892	0.0105975883820767	0.376631272031318	0.689171750644918	-0.787506346213725	0.970964434406853	0.41050508315777	0.368107571279172	-0.395548794128329	0.0348655956543809	0.681029229034798	-0.306091375624967	0.6352300014874	-0.547029351056031	-0.211989386409793	-0.433962223637644	-0.353786620314326	-1.19574910435769	-1.03742055896853	0.250321909773662	0.208777825319628	0.240857132918957	-0.127043792759385	-0.145763449419255	-0.822753714417777	0.168453162512571	-0.267602704989689	0.202998155422151	-0.233535297036947	-0.28183768203705	0.68713603884819	-0.303150153982164	0.0248224225706259	-0.940004126571634	1.08415165359657	0.897588981618496	-0.719673910671415	0.406606409237898	-0.731326411751071	0.556714367745022	0.787327682201671	-0.0842327921118588	-0.197592860767198	0.54587264020516	-0.149101708038908	-0.148479690954113	0.680535439281595	0.469761538626406	0.335732724669165	0.567406599147848	-0.0530185087928691	0.341460636382689	-0.419877110164397	-0.0289679240251113	0.118272997447466	-0.146991011685838	-0.0555805708212442	-0.426464968887652	-0.49508765410414	0.438259624402945	0.784118951398832	0.060159016545736	-0.21693021277759	0.0714403231391251	-0.735424989923098	0.383738402914608	0.198592462602801	0.0880146720965101	0.29863806807065	-0.714639603968236	-0.0683847207887315	0.301914440176468	0.210596874160947	0.235997418180788	-0.173610622565369	-0.0778475354138428	-0.744227273113076	0.0425437792771697	0.368075927308978	0.040188648764809	-0.609331411586317	-0.255207138729256	0.045426794958595	-0.382371877163996	0.431589947231293	-0.107266498187367	0.162614201499546	0.106646681591018	-0.283273793335658	-0.556118862387465	0.500126738183884	0.59412517574721	0.137516045036274	0.0696393547033171	0.208705327247977	0.38320372423914	-0.011867293418463	-0.331810921970126	0.277895747906739	0.0140903032132312	-0.067058127049283	0.133420105522322	0.0230894545222678	0.170090090887015	0.159415705287209	0.158050353693135	0.562091565369243	0.0858008336490304	0.222962022992188	-0.407253273196099	-0.14245163885083	-0.0707276579481935	-0.575562752889375	0.432489791269108	0.0862014340571137	0.170141416846339	0.128264872866851	-0.183370224187187	0.244268581950246	0.00021569862852152	0.313028480047356	0.00423160330775989	0.164477193753962	0.0102900778871217	-0.256602869062847	0.153613436146853	-0.140916851248813	0.0501774220037967	-0.13015205155516	-0.212270029023388	0.0587031528260739	-0.107223797061228	0.00180284017482688	-0.179413666069318	-9.54097911787244e-17
"2_A549_03"	1.45803835197569	-1.53965730091102	-2.84546480808671	-0.398579553256137	-1.04222300332903	-0.781044042091916	-1.6282026477954	0.494470596872939	-0.361988654091965	1.37172440989131	0.0344785601985403	-0.615771024280149	-0.997962625264552	1.06076953891015	-0.540533235200245	0.143472440343971	-1.28237415874033	-0.56397726617215	-0.84611012288337	-0.0156443745316955	-0.325182295175833	1.04133214887291	0.94102297623457	-0.942126147115278	0.828504253283851	0.98624767681568	0.690759065862556	-1.19469544012308	0.833771988679638	-0.778276575484786	0.325954672334818	-0.339559461729792	0.311723447642489	-1.15115185015391	-0.188999264826018	-0.00948989358687816	1.62996201060137	-1.51617640363891	-0.963179822007639	-0.426956034093766	0.744565728010898	0.941250914916745	1.64123061636801	-0.145531825451664	0.035617382150298	-0.0725519195442787	0.322543182604244	0.766916262356738	-0.290497152225184	0.373935272092317	0.404553823824344	-0.412004545090476	-0.0719235982886053	0.207562385994603	0.000518422339150813	-0.342738205129537	0.102641446342005	-0.999333959755108	0.852321508131966	1.46093119865632	-0.632094909338221	-0.0146519910156522	0.607159517041699	0.670087182828765	-0.902974519970847	-0.507152931840914	0.249194872832868	-0.76436634693266	-0.560231194380555	1.08310981993999	0.952052160164551	-0.749097501859889	0.664392622503038	-0.376474781174334	-0.253461606554433	-0.563580834957493	-0.165319130196221	0.151491287777487	0.425270711533279	-0.704115551134957	0.170088082536599	0.913621179943575	-0.661592690140441	-0.524250661406403	0.202115463611757	0.384338814554918	-0.646293774804108	-0.307221929088882	-0.0307161684049309	-0.705187241052156	-0.365857231863365	-0.521387159435957	-0.205873954684376	0.0859264776821721	0.261895221394479	-0.131224399783257	-0.318075952936368	0.265154111648761	0.260321283277938	-0.0370754519406239	-0.311565320240722	-0.583666759892509	0.75917783523812	-0.243130477308807	0.669456818500914	-0.0944346314726109	0.213642356670359	-0.0971215708862624	1.16931955134438	0.294855285510046	0.325963735825966	-0.825068611784655	0.177796221491329	-0.441248921314035	0.454473153610044	-0.0162261804902089	0.341712453319775	-0.273937084500836	0.220670605149999	-0.431664880033726	-0.0192344773416967	0.137916480438428	0.00571088687604938	-0.134005287285625	-0.405028264857043	0.11176361604887	-0.202374844713081	-0.0162989998047382	0.10548335975918	-0.223675431684044	0.0489145434352029	-0.254043716383977	-0.153540490842976	0.510199457037909	-0.186841609665835	-0.0406541257878287	0.320330714246783	-0.0178253652290981	-0.165193660179587	-0.229806636138172	-0.217555904462613	-0.0523621391007281	0.339185602962056	0.0478801065540624	0.0975093650591865	-0.0718051645128874	-0.235287510705916	-0.117941153493849	0.0082759272854995	-0.0849525161530272	0.074719037526562	-0.0665511477865288	0.502317396979975	-0.231150794105927	-0.17235624101059	-0.120447212007192	0.0357091505444037	-0.10514723781283	0.0639055111428004	0.0110530060949854	0.00953372269205432	-0.0118037994398758	0.0196557820944274	-0.0848108087672026	-0.132131120268437	0.0879908837969004	-0.0351072812025467	-0.042114408826228	0.0345620157765926	-0.0338187731348669	-0.0767213866463502	0.0556266598616899	0.0871010857074618	0.0366273246633647	1.24813354096531e-15
"4_Calu1_01"	1.63370798793229	1.98069469537442	-0.982786463223613	0.350522159932074	-0.152456483665623	-1.37224897195499	-0.873486978257536	1.23535368761641	0.288384674013902	0.802526675285039	0.747536715708589	1.18184296535255	-1.01849365332273	-0.581439216306173	0.698887911910791	1.73392602623474	-0.564045433821714	-0.97348930668287	-1.27845474805946	-1.25642126978034	-0.250389111967904	-0.827982867202372	-0.132476259617233	-0.46483393764209	0.442398653216857	1.20244526042623	-0.809443138667661	1.38903113646707	1.5639856765714	-1.90380104691971	0.948231300107109	1.12713666903267	0.338708605128304	-0.541164163481109	0.282302069737912	-2.2999272722121	-0.358499625553797	1.05298186000785	-0.616699358049937	-0.380634545175813	0.243282675130782	-0.825187309629016	0.649356002014286	-1.20043481241545	-1.05390209588455	-0.173140172981074	-0.147586031503666	0.894097469085645	-0.401048007645069	1.65767462515033	-1.00763395207845	1.42733303207836	0.665768521230801	0.882858302034804	-0.014798009122317	0.60252404962245	0.0729961108232931	0.998622753369895	-0.485119079779561	-0.370914839278054	1.13059122534648	-0.536974890698694	-0.14293859564418	-0.267293627095446	1.90188556867538	0.629045610799089	-0.385523419136584	0.0626659143376838	0.161550473891422	-0.154948741110741	-0.113890270094532	0.890709691338825	0.883559307894962	-0.0952411169720719	0.19364839815683	0.0349126196254425	0.427596341771618	-0.197424723028776	0.33279871873267	-0.414191244496127	-0.263774548516341	0.652217895171318	0.0366361157202741	0.66726176121886	-0.0812570446304245	-0.209940123190246	0.36586760983764	-0.261817939261977	0.394390827156667	0.843015964002039	0.082632221221011	0.164418713193226	0.147831092455774	0.627510132860557	-0.218908855968803	-0.261756042117276	-0.747379917433877	0.46506381742345	-0.303371454622165	0.0814280056008539	-0.421418577518437	-0.563857240622944	-0.0814280988859337	-0.567121286079071	0.201528821798784	-0.045131064747158	0.0176462247610876	-0.0745524422332957	0.455595001647307	0.439573987997635	-0.0704106882593162	0.0398253962223736	-0.178562875452438	0.834775528053482	0.230966586349351	-0.136762471596725	0.116577142506588	-0.0537109256413182	-0.134256024948064	-0.08262332750671	0.255242244297644	-0.168516577281607	0.200951237296892	-0.350614490916611	-0.0864933948239621	-0.266608122175854	-0.0987273692554244	0.160307075666801	0.0511392379853747	0.355216640727676	0.0377586297241234	0.253284515525299	0.150424402118036	-0.173937252200403	0.0144073459249645	-0.212260034064119	0.282564389784777	-0.191708782914341	0.0444046556105272	-0.122152792114248	0.288220908479164	-0.184242342391555	0.188398043433596	0.0197953063177779	-0.0316175570488569	-0.119287228083816	-0.105018814077576	-0.153264194587967	0.340048893181982	-0.0930113460069669	-0.00670631222725848	0.0704114382675916	0.0900278177019985	-0.0364379125619726	0.0027042002674153	-0.285343719099887	0.123675668142846	0.068503173710098	-0.0681256509902193	0.13400958551218	-0.0315743654422668	-0.0152173653789296	0.123680441233177	-0.0235665829823423	0.05503770774793	-0.0120567869321324	-0.0490512341898993	-0.032147829438734	0.000958309767822137	-0.169375851275183	-0.154235747298892	-0.0060896549330216	0.0788736368609346	-0.042795497599767	1.71737624121704e-16
"5_Calu3_01"	-5.43104717552292	-1.29844044565207	0.988849334211395	0.874041196153074	-0.46206029082371	-0.981134330610628	-2.42669581574557	2.21947340774609	-1.00335868249664	1.53082942000056	1.76533667433809	-1.55618569957524	-2.29246491755497	0.895427915709737	1.60513753153922	0.942341601625697	1.10505755302179	-0.0792492604970128	-0.0674311975394876	-0.989381461805362	1.06436011621262	0.245699539583187	0.299950535678479	1.20728664152149	-1.06594863173138	0.186972399528528	-0.3188563295464	-0.790561387727262	-0.74253346407712	0.768941130776441	0.893029345118806	0.715902508463213	-0.25323684174327	0.0151569779474451	0.393883846547889	0.664869114232938	-0.564151693558709	-0.388576509037469	0.11447726525765	-0.5887511376095	-0.331550072833341	0.964844163613047	-0.293552712759125	0.569563389420528	-0.812642367613032	0.0701775526062656	0.0727549821549652	-0.0563901555199342	0.5637602558405	0.23697218907151	-0.24488191679302	0.210120499773914	0.410970600344225	-0.271098378631145	0.292124445289614	0.392855486430544	0.300282414059407	-0.0696052026059121	-0.511660073373247	-0.339399226824764	-0.162798638302141	-0.0500953386655271	-0.393106601268678	-0.628454627836813	0.385753823792787	0.222058624318405	-0.10044622704656	0.0582429897361865	-0.128461166288026	-0.218682663457879	0.301478656050557	0.121447716284381	-0.0159131434912452	-0.467660272174182	0.0641759198854824	-0.0448673477415252	0.252263643593548	-0.0272042299867735	0.378898457131236	0.258195272325234	-0.235026634229589	-0.767048317909891	-0.204983925217219	-0.549514439582244	-0.35880696837462	-0.0422648198124702	0.0342781335765816	0.131950975176496	-0.315439973929415	-0.115688228058133	-0.087150457920133	-0.359426180241032	-0.0826542700788162	0.331179149375559	0.0132713670005099	0.0401079126529288	0.0961240802679461	-0.0293851207685697	-0.697260757289099	-0.177754016945699	-0.113207456383805	0.0997931187545906	-0.426052048308059	-0.261758493596952	0.0112023197807032	-0.368641778326811	0.742381822682416	-0.148630092685276	-0.32257479015411	0.416858220845743	0.33549221428971	-0.0187403770164638	0.334157272007142	0.207429062267944	0.36490068643919	0.0442622487672347	-0.360364884342344	0.465871189120529	0.117315558006231	-0.566452274398265	0.416740595298916	-0.539051967173522	-0.43936889917142	0.215149219292639	-0.0552920149747557	-0.0913239260608702	0.353430236329484	-0.0510402799955725	-0.0200552990361831	-0.759153221296584	0.0115747127476823	-0.610648215047729	0.214754104483909	-0.012390439742294	0.0980455186897507	0.571314553054032	-0.0220223903085243	-0.082939822725499	-0.144812396188827	-0.124561367081721	0.409724584072134	0.332120336841538	0.337456336533797	0.0437035690085669	0.398676840107952	0.340769208852595	-0.250332942340432	0.182209976266237	-0.73203622251068	-0.254925070359096	-0.379662158739794	0.0503997876034165	-0.0497632416207664	-0.500524868223461	0.409516747186837	-0.557560806786422	0.166046803013737	-0.0635723219209125	-0.258418838576863	-0.21399316581389	-0.13757535635925	0.00961327246942032	-0.0401519147147309	-0.0436002852034936	-0.251189645729344	0.30089229521776	0.183092731303702	0.114712872191564	0.332329125321009	0.199662447245574	-0.181109788189656	-0.142129584794384	-0.321398364537536	0.0221912115849724	2.43381703679546e-15
