"PC1"	"PC2"	"PC3"	"PC4"	"PC5"	"PC6"	"PC7"	"PC8"	"PC9"	"PC10"	"PC11"	"PC12"	"PC13"	"PC14"	"PC15"	"PC16"	"PC17"	"PC18"	"PC19"	"PC20"	"PC21"	"PC22"	"PC23"	"PC24"	"PC25"	"PC26"	"PC27"	"PC28"	"PC29"	"PC30"	"PC31"	"PC32"	"PC33"	"PC34"	"PC35"	"PC36"	"PC37"	"PC38"	"PC39"	"PC40"	"PC41"	"PC42"	"PC43"	"PC44"	"PC45"	"PC46"	"PC47"	"PC48"	"PC49"	"PC50"	"PC51"	"PC52"	"PC53"	"PC54"	"PC55"	"PC56"	"PC57"	"PC58"	"PC59"	"PC60"	"PC61"	"PC62"	"PC63"	"PC64"	"PC65"	"PC66"	"PC67"	"PC68"	"PC69"	"PC70"	"PC71"	"PC72"	"PC73"	"PC74"	"PC75"	"PC76"	"PC77"	"PC78"	"PC79"	"PC80"	"PC81"	"PC82"	"PC83"	"PC84"	"PC85"	"PC86"	"PC87"	"PC88"	"PC89"	"PC90"	"PC91"	"PC92"	"PC93"	"PC94"	"PC95"	"PC96"	"PC97"	"PC98"	"PC99"	"PC100"
"1_A427_01"	0.636417709808465	0.276771862586914	0.556184657737254	-1.86513677661926	-0.0344430346819916	-0.416867820796067	-0.0690000501930445	-0.924670661900851	0.883837552240663	-0.315626916707284	-0.288133760226457	0.499975418640605	-1.03939595902781	-0.797617769299298	0.838057815346341	0.158766907206871	0.114681375435894	-0.302371822005467	-0.209823722648359	0.300136307008736	-0.0208289490913199	-0.573011773142593	-0.0775729076609408	0.118592168903676	-0.292451616911183	-0.166745462727564	-0.231862867622835	-0.458785306560058	0.13318113217726	0.150618059165061	0.219160657772616	-0.0659653846373538	-0.151094192011247	0.215181232920326	0.472353937512165	-0.347042022869227	-0.065372000198411	-0.11856639551804	-0.0562980319451618	-0.0618417758854052	-0.0823299801698065	-0.146485077129689	-0.246151393684994	0.31690780069521	0.0695296300353581	-0.359055888869835	0.146490208625483	0.0213428353704531	0.384618411328246	0.224697624504252	0.00960434096159371	-0.0132389963987753	0.192370845296312	-0.129237768388672	0.0429427686373016	0.24245253558565	-0.217192883940095	-0.210956800094264	-0.212203062289538	0.238969334252084	0.159406941383411	0.0237927739989034	-0.261560835019781	-0.0747051849281827	-0.2015079839259	0.357013629985089	0.0836722921456913	0.0592229237674724	-0.125324808013178	-0.215148270453548	-0.0544480806332647	0.172446490032473	0.129984057902647	-0.296911750451098	0.0111167805552902	-0.110261790174555	0.00784672438789617	-0.0411880595676644	0.0307290860669286	-0.0769659919483995	-0.161761650479834	-0.0327813765524495	0.0273913113352015	0.0732226993814006	-0.0110427638963314	-0.0847529516189506	0.101751914235857	0.212522304768363	-0.0810125440035853	-0.0160461348927647	-0.0920012483149634	0.000689047973991656	-0.071431465651115	-0.130600853682623	-0.060785422646781	-0.0091330596486927	-0.00976796334889235	-0.0481383260239845	-0.0404646138788825	0.0123658340441371
"1_A427_02"	0.647726251260702	-0.0836625577908355	0.286166628439445	-1.4674399371228	-0.118874983454769	-0.106266669757145	-0.196032597996652	-0.686324414962535	0.986745324409006	-0.0423067380444677	-0.711289105293279	0.363218909435411	-0.659277800318921	-0.366460221651758	0.538797149261993	0.0208835392603616	0.156787489591451	-0.0988454021857426	-0.25682433814479	0.00550816942924254	0.00428262029641386	-0.519243655293713	-0.19751846591765	0.108085542454408	-0.159957547451909	-0.477095315768764	0.052471687685028	-0.420610835675366	0.0941824448780258	0.44090652073201	0.0177648856017563	0.268687687869451	-0.224615268187577	0.277681031111331	0.157534077342098	-0.383491545807547	-0.43281919248165	0.174799704090301	0.158626901075106	0.044954701813398	-0.192272597321671	-0.29237401933845	-0.0517084210545889	0.200756388869341	0.039295660025821	-0.132717767652331	0.27597118607505	0.011929977660528	-0.0391906409595196	-0.0119605111890029	-0.223443731043444	-0.111504061296583	-0.0999561763497715	0.0122384495547993	-0.307943900558274	-0.15308414663086	0.105706630350764	-0.143779492813574	0.0692185420491555	0.327592105117594	0.0640242766942732	-0.187696710459998	-0.0219861679532707	-0.0503497398427657	0.0221944301026662	0.145019820524521	-0.159005187246023	-0.0279096068675843	-0.0786816532431525	0.0231838155711844	0.195881601406586	0.0165811347338641	-0.164360960342739	-0.0319253612801539	0.0697142661537027	0.0246955206236041	0.117279903371013	0.0765964852966945	0.118391644486461	-0.18558667012107	-0.0320053687990899	0.145890710709271	0.128248631967311	0.0205733204142415	0.157674567986649	0.0251155088343326	-0.0967045964451734	-0.116905234779556	-0.017229355872552	0.0381844724427112	0.0969528751626333	-0.106330649480068	0.109291374545127	0.0411485799203756	-0.0150174343939805	-0.023456587649976	0.0809052602464072	0.0716509113207924	-0.0385453196121686	-0.0422777265695151
"1_A427_03"	1.1285980245316	-0.123302889340668	0.551494697938854	-1.57494716010141	-0.10197910143443	-0.21578374422068	-0.232589224143011	-0.793933978044642	0.815563899426635	0.548819253108245	-0.398621296278609	0.561748840417264	-0.840099000480334	-0.538420411262042	0.736537311350825	-0.0352397281108282	0.00951823278340622	-0.0609909803342486	-0.273702352821832	0.523758203805128	0.132037452796025	-0.481205033528787	-0.263416371661002	0.153206766626805	0.00163296103174199	0.252634904655828	0.071394868682473	-0.649945174562539	-0.0596684634335071	0.510369932504096	0.249721922877567	0.433970536143086	0.306423833289748	0.422753069306525	0.305249718784999	-0.464100636047047	-0.576217497250275	-0.259703468135558	0.26440870339614	-0.0220730646929618	-0.536257577892532	-0.432420915587469	0.260645274271895	0.170183978905267	0.0724010779119993	-0.290793508840126	0.533103187384709	-0.0102697448055795	0.168953981791026	-0.101514046919403	-0.278339421999291	0.12400809641174	-0.0512799987203647	-0.20257207965309	0.0904693040238225	-0.285099470891746	-0.193324859428541	-0.0270502944436914	0.00736316702462597	0.10021592571083	0.139845110173879	-0.152654408930423	-0.132563517201419	-0.0479882832348216	-0.0165102249970326	-0.0301394917858799	-0.196062644748761	0.0130885390293001	-0.10362289562156	0.0161975548839549	0.0834846098135091	-0.00626263221155171	0.127206157331052	0.0893067738062658	-0.219571528898494	-0.0688746832438617	0.0556433826085079	-0.209904921074958	-0.0951683177247928	0.0621960968454617	0.0658132423822346	0.0233499261603765	0.0458932037564164	0.0259820837570845	-0.0704314208545311	-0.0856035924116251	0.061315827871716	0.00958593775853975	0.0580147193123353	-0.0736561864263832	0.0273239765010774	0.0605939424872901	-0.0120961284394317	0.0971516284914862	0.141195245764756	-0.133903874397645	-0.113238366463694	0.047087890345761	0.0389371373447967	-0.000430639752329803
"2_A549_01"	-1.83980376894699	-0.917126977098514	-1.72656112490031	-0.424264960864298	0.0290094877075476	-0.439365634990037	0.747379689312459	-0.568884027698194	-0.308163586717265	-0.810804208019097	-0.299361185573043	0.0847037177748204	0.0578080676514293	-0.0995218908304463	0.192685447053399	-0.0629326747616906	0.745647150876533	0.102698506695361	-0.223073173681923	0.0215266381778722	0.235794222594771	-0.393391738672871	-0.503457337863061	-0.277635596732428	0.0277730134669605	0.0149398981378627	0.285005680562605	-0.0506434250022954	-0.0737308459611487	0.36320026937658	-0.0726247457701394	-0.0118737343454547	0.133604319906441	0.236539209183285	0.0844968204041073	0.182374633626759	0.0551382096960047	0.664212064143987	-0.22973178677095	0.11942724285817	0.11081394071743	0.120804634681067	-0.103590547180215	-0.186418847930805	-0.0868991910691152	-0.0970670400482637	-0.0819721509822821	-0.322047445690471	0.0727849264999407	0.272757031583514	-0.180618059511003	-0.109879692397993	-0.0124590229423006	-0.105534073399334	0.0185506705004467	-0.132210794343678	-0.0181796840841201	-0.33079054618685	0.0825034348983265	-0.0167250397094081	-0.0228308413716588	0.456217048694245	0.130182316831447	0.0400723902475781	-0.0398845852182211	0.071173904086876	-0.16788342495589	0.103043344270662	-0.0825030400259591	0.0588282492648585	0.0467051258412637	-0.0669037134152099	-0.110068161741467	0.0355124285518256	-0.0364445865390571	-0.098223281193756	-0.102885952122479	0.131740694327445	-0.00076628548968671	-0.0446805863946331	-0.0806345417424839	-0.0473532503788359	-0.000658940127838445	-0.171045088726921	0.00602430504124041	0.0234493729755855	-0.0804371743225904	0.0251988530331519	0.0795054459706102	-0.0283674576431662	0.0528144439234875	0.0500727969463168	0.139702807068077	0.0349790130233392	-0.180761292098177	-0.0325006302029679	-0.0651989655079759	0.113889221180987	0.0514087444182941	0.0069537361923899
"2_A549_02"	-1.18668556379264	-1.39982972637509	-1.72540529557567	-0.519819178949671	-0.42626863581706	-0.575181009024881	0.375701091112502	-0.145999773595582	0.159660732581135	-0.382853526671888	-0.180619109490397	0.37938453036358	0.478968356611045	-0.0199056734743479	0.139141001394995	0.111217045623484	0.41786248436507	0.195122487142136	-0.448465300523109	0.45164103456604	-0.0616598953390217	0.369608421694853	-0.599567854619411	0.192114086608026	0.0601352881641928	-0.38234044525702	0.251019704340797	0.422355133931115	0.123585189765113	0.521680158103053	0.262663463323685	0.273117755584372	0.156615892032081	0.384244632338963	0.356169552726671	-0.0606711622500969	0.261812279329908	0.530999610779068	-0.458397771158622	0.364074889397797	-0.145402080945811	0.0380422697103919	0.197105342393969	-0.052703048511371	-0.0260653187105362	-0.179527678365987	-0.180253063465268	0.0936043263059065	-0.119821881801174	0.184291312766222	0.142432791497564	0.389744475682914	-0.0996345894028528	0.162449958597928	0.338016519245905	-0.0697136593562526	0.00525469400577233	0.0519264501449704	-0.139634312748809	-0.208759223790973	0.125905035308113	0.12701250702472	0.102332723515375	0.0114252797612515	-0.215290137960211	-0.0424908433192565	0.156516870648147	0.0804232899880436	0.294875665744035	0.0522071179313793	-0.125727386990801	-0.0802298175237397	0.148459874471174	-0.217721442286878	-0.0632863776439577	0.104932837426451	-0.146310610093338	-0.15688380557568	-0.148659181127784	-0.117847416267695	-0.128726716439152	0.0155307151327409	-0.0166944670698786	-0.123211363838971	0.0011249942438465	0.0533112858860242	-0.0219331123631126	-0.0767733425229877	-0.240244482529205	-0.118523480271754	0.0299812766560667	-0.0895071133738172	-0.0291529977649009	-0.0154607070628679	-0.0447278313744756	-0.0242730292697312	-0.0109288663795246	-0.0194895931678985	-0.0216830997567489	-0.150296372013555
"2_A549_03"	0.0485434842712454	-1.88032018504402	-1.35121413803354	-0.70849922250111	-1.55358242396095	-0.0330015616130778	-0.0193063216267495	0.235013120490808	-0.125156494004992	-0.469039785037994	-0.0737966406236683	-0.187036315329572	0.179545979946869	0.406253501520217	0.578677703043521	0.415880586678054	0.369551997760241	-0.345703894307821	-0.572227979189166	0.0570076439540013	-0.304526634741695	0.10821680651804	-0.526043886787481	0.178326626227411	-0.409167302020098	-0.0132335404580547	0.530236237085627	0.50825345871323	-0.0671233665213357	0.337859287722736	0.371711335471681	0.536777004672787	0.0777217756827927	0.196533680861328	0.230455838354265	0.0584363788474376	0.0613822349562209	-0.260325666131732	-0.242756889366435	-0.0928222660594091	0.515716262953492	-0.36795963985106	0.243064987205229	0.318157300404324	-0.628508984173954	0.114234227631301	-0.166110358956638	-0.427719367722215	-0.0611384884169705	0.299308520126828	-0.131125896943671	0.239599039350777	0.725937686254094	-0.0378795092055723	0.109438926547117	0.000979488497090552	0.155778304365045	-0.164550155670488	0.131454880796049	-0.404908770904339	-0.0915967892546264	-0.0862630612534349	0.236231016235448	0.0964898583806839	0.185211010977664	-0.204189792685776	-0.0210104599367555	-0.092604930398091	-0.177245192186363	0.104944335459006	-0.0744928656963589	-0.0631054871422165	0.0900289781174532	-0.187442238986284	0.0749898065939	0.0145852202624861	-0.0316280258587266	-0.257696699191473	-0.0114929157705012	0.218745718102248	0.0516662109710943	-0.0568081332051599	0.203537276259678	0.0131847709238693	0.0219361581621673	-0.0437519201035692	0.0260330995055025	0.0747717383925212	-0.00663432810780805	0.0426390535318922	0.0853596718176595	0.00404810440502856	0.0516105687322432	-0.0554320599333751	0.111010726780654	0.0420640425260349	-0.0108635863108395	-0.0168942649283439	0.0305114089577511	-0.043297867937555
"4_Calu1_01"	0.418251700685089	0.595886089684663	-1.11532615039866	-0.65279438853771	-0.201683370894103	-0.990780288078847	0.29843059545041	0.0339436281783172	0.12429784565697	-0.62863576017539	0.499006364066218	-0.77516208998707	-0.722620087025888	0.246587216719256	0.16720181047051	0.14091301871837	0.156396817544099	-0.237840921121109	-0.0499023002867705	0.372094402253805	0.954276993661447	0.835584803556614	-0.319290749315118	-0.386482150731224	0.589473855708192	0.318700292911747	0.223615679188131	0.636282034808686	0.356031021926859	-0.219360309721331	0.187808670329428	0.360698600931549	0.534921481721429	0.306890171649344	-0.561778521453472	-0.410174952780555	-0.077593807300057	-0.184958296780804	0.304069632609053	-0.0763534264621888	0.301618805918145	0.170359939420241	0.273137100164252	0.189600073833271	0.15324697558108	-0.11974409576553	0.073407483079571	-0.174514622336038	-0.905699132779695	0.136510490970105	-0.195704318966112	-0.0706984082957954	0.44335481385466	0.0297705170575656	-0.0632887922708076	0.129052787191393	0.0331461238994477	0.180252806853854	-0.677471814618578	0.435857083286942	-0.585572057564049	-0.139114410185217	-0.153780112871406	0.0287035557811371	-0.101088403951194	0.167989512303791	-0.041070026682132	0.0622581135171885	0.14604901393836	-0.12082707748219	0.0366819974242674	-0.0226484947020649	0.171733717874818	0.177493924329518	-0.0259207966251296	0.0919498280196559	0.0788642167337625	0.155489611043988	-0.0872791909652775	-0.0320075722800533	-0.109495789206336	0.0140906543283359	-0.0948421098013789	-0.0450908373536814	0.104100990523	-0.0540885233862471	0.0167604469504847	0.0455536511347035	-0.051595270678358	0.00618030310048722	-0.0556669586471846	0.00201077014142546	0.0654558189453783	0.081541452502696	-0.0755401754517892	-0.00981864180928946	-0.0457789486105152	0.0147125753337421	0.00324284392912086	0.0119849921778278
"5_Calu3_01"	-2.92569142683303	-1.14530607480503	-0.012170386793378	-1.0734689842234	-0.867023455913428	-0.732690897964598	-0.0945528442667218	0.158045260760535	0.0316044868395578	-2.00512827016053	-0.33500990884405	-0.273677189161844	0.630655624514484	0.228358328099795	-0.314672005288947	0.18851386962509	0.258156848218385	0.10536363431891	-0.583516005893993	-0.52696721072036	-0.466389696444136	-0.147616554653377	0.307031286886807	-0.826403864142199	-0.180976076049837	-0.418272336771286	0.473067845023197	-0.645790459050142	-0.181421452060076	-0.109308745045048	0.259194981892012	-0.0221092727750814	0.14301285532493	-0.127924655353249	0.0125351066721018	0.169742447574679	0.279042568323248	-0.120605203773392	0.319493547765887	-0.101998239296303	-0.0935831286541152	-0.0997308902120166	-0.0143069697818344	-0.111986988915147	0.223878881472885	-0.12810785237787	0.231369676515253	0.25246908576614	-0.137498686857478	0.0524811416215577	0.297189804488646	-0.374038644385405	-0.238051042180984	0.033095841818692	-0.0623200916888369	-0.0531285843905917	0.263353264365884	-0.0966156092945313	0.237073514283383	0.180264539279071	-0.0088122263363829	0.188972311491296	0.151675621732723	0.0286631881788674	-0.130100890261743	-0.133114252834237	-0.182137803812019	-0.0931257309989598	-0.0764301826670726	-0.267520058151037	-0.00199115344081457	-0.124288026771932	-0.0536369748453442	0.00970255277887729	0.0363187431244311	-0.0361448128203769	-0.00983925998257969	-0.159524690401303	-0.0388103196092745	-0.0111062419750368	0.067344997731041	0.0335178014187048	0.0113344986054016	0.0238450762309909	-0.0282565401195619	-0.0705456018853223	0.0400910983000863	-0.199336017309028	-0.0488065737009482	0.00510739448763832	0.124668779863139	0.0404174207854729	-0.0354779468357673	0.0462442728341208	0.0561170368180122	-0.0134575531188045	-0.0698366125728498	0.0257316523889816	-0.0889396616620242	0.0339822677979526
"5_Calu3_02"	-1.95310188859564	-1.1471324649387	-0.0712705903628551	-1.16998704371703	-0.82569663645351	-0.580559836663181	-0.0781818908768882	0.00677125454057502	0.0852001201133928	-1.72506112366517	-0.292221796325774	-0.445007899370032	0.347500167963814	0.213269277176295	-0.211593436870427	0.363132989365514	0.0870501819314617	-0.305731103710472	-0.483352345567005	-0.557743186213229	-0.239010898032328	-0.00675022079968569	0.40056242849669	-0.584687704340594	0.102207001757005	-0.482434525050328	0.530065236556639	-0.403025466818984	-0.284256583736152	-0.278730533976985	0.265677712240032	-0.00720015549542777	0.32686317485232	0.00292355652596229	0.117758275946026	-0.0557823074012738	0.0931696282425748	-0.134651272657114	0.305898091366665	0.147114329607425	-0.47959646780044	-0.0132476268481948	0.324730136982081	0.115515061127765	0.195142883265951	-0.00529396933510714	0.135456322587573	0.108746772724167	0.334311888603973	-0.137770023577712	0.162784127419249	-0.340889410156826	-0.054135611248812	-0.14787296648155	-0.173427631688535	-0.000865101629546744	0.16043199559148	0.286130980593794	-0.13110021837761	-0.151128628512392	0.131539381015963	-0.213357829512145	0.150309839111327	-0.0781823757619217	-0.00537361802944003	0.0995962014292841	-0.13648220984037	0.177993458870682	0.0948758517396799	-0.121936524405955	-0.0225700681448674	0.0437573459078068	0.0981626340523503	0.106844413639296	0.0457911675561712	0.0346779768560323	-0.0311655804349485	-0.0582470435688328	0.00529317638839649	-0.101901347563516	-0.0933465660128951	-0.0721461957259874	-0.0133617175355669	-0.0387586057502411	-0.0385193897032382	-0.000834252873777506	0.0360699127799376	0.0724268403580205	0.0378551324103941	-0.0171061431663065	-0.0365803761064276	-0.0397849106267208	0.0667581167220928	-0.0357216781881902	-0.0829928262900412	0.0156024323848375	0.0699357416126754	-0.0653240073256135	0.0300191185842203	0.0517888694742542
"5_Calu3_03"	-2.32016077790503	-1.2893492346171	-0.034493416338151	-1.25800716635397	-1.14462377651921	-0.357952856210113	-0.222289304529445	0.467045365666177	0.024331176191176	-1.92942824673421	-0.306528392340837	-0.5838218901217	0.516008046862816	0.186481315870914	-0.25598157361724	0.406638912858449	0.330508426135987	-0.251324611749488	-0.380878548652046	-0.408333845494247	-0.300418607799269	0.0144160033461339	0.629333686405919	-0.40125370669496	-0.307986465687446	0.00609305982213054	0.516202760649465	-0.549213675558841	-0.229493679315546	-0.149641635399621	0.245381058776902	0.0916832278110506	0.131677972941866	-0.139354889227179	-0.255005509109635	0.0816507390923618	0.303136759241624	0.149355960196714	0.358875385016118	-0.0510550189947732	-0.188556326015088	-0.0886543242035923	0.124708459276438	0.0648393388904178	0.132794971005725	-0.0595862588933721	-0.00710306153654447	-0.0921043016475518	0.262852532489315	-0.00168908424702562	0.242530403801271	-0.30226179634486	0.0230252852829056	-0.0716430735039411	0.0622466120644084	-0.0018642093734841	0.0714401529023273	-0.0286298508603564	-0.248108263648917	-0.135556808064625	-0.00511827916221358	-0.17242796894831	0.0916249260225747	0.0271883637986542	-0.0773013759471243	-0.178111700356137	0.00051563660236292	-0.0428450550808732	0.0727783025904701	0.0254878092682414	0.0821815772160037	0.102351299383055	-0.00743255943579982	-0.0254970288176151	-0.000253246146098714	0.179480193587077	0.0218331501320605	0.167077914263123	-0.0195063482465565	-0.0264894962531617	0.103490616755883	0.0455290195863945	0.00690981714804306	-0.0774567406804489	-0.0544340123729898	-0.114349861073206	0.103539835439596	0.167583475609204	-0.00246059982766899	-0.0674156266834917	0.0726530129604105	-0.0214140939331262	-0.169366866662489	-0.0289580148416048	0.0441455774822298	-0.0354355897382582	0.06433561168033	0.0365025545185183	0.0218282616459967	-0.0083047351934257
