"PC1"	"PC2"	"PC3"	"PC4"	"PC5"	"PC6"	"PC7"	"PC8"	"PC9"	"PC10"	"PC11"	"PC12"	"PC13"	"PC14"	"PC15"	"PC16"	"PC17"	"PC18"	"PC19"	"PC20"	"PC21"	"PC22"	"PC23"	"PC24"	"PC25"	"PC26"	"PC27"	"PC28"	"PC29"	"PC30"	"PC31"	"PC32"	"PC33"	"PC34"	"PC35"	"PC36"	"PC37"	"PC38"	"PC39"	"PC40"	"PC41"	"PC42"	"PC43"	"PC44"	"PC45"	"PC46"	"PC47"	"PC48"	"PC49"	"PC50"	"PC51"	"PC52"	"PC53"	"PC54"	"PC55"	"PC56"	"PC57"	"PC58"	"PC59"	"PC60"
"01D_A427_3"	-0.850105677428375	0.836377848010639	-0.10205074491968	3.27507554715047	-0.425279101125852	0.687885656238793	-0.144498353748334	0.808030570309918	-1.16160518109836	1.84247932211281	-0.153000701213396	0.0305437592013162	-0.118911653904537	1.39277442289549	-0.829694387271919	1.28223918303262	-0.050065211218529	-0.915561168839469	0.395563826937188	0.550676349963319	-0.310703867491846	-0.147289496772578	-0.453927165979375	-0.855191311966557	0.993271703173379	-0.574069548301267	-0.699013615000331	-0.777545816799951	0.855472722146805	0.562521915727637	0.130776540903786	0.114443614775253	1.36687693594049	-0.711636186180475	-0.397172608312499	-0.577630415663206	-0.0561411459461107	0.871812938618171	0.727986473003636	0.478448678923526	0.0621242973312554	-0.770554930485466	-0.287996228433217	-0.970771995583467	-0.192859856209224	0.943013050080216	0.0218292615593114	0.622752437156682	0.198801266561606	-0.782594398408511	-0.285553704983685	-0.054965069590914	0.708825621415989	0.185275430567496	-1.00192156112028	-0.470256264276997	0.0564266758523555	0.146629336985444	-0.0168838766911311	-7.65988834861009e-16
"02D_A549_3"	1.82302803288934	-0.489846946325772	-2.5469013801691	-0.43083020037251	-1.00508348629253	-0.909261306916484	-0.35641240422991	0.0807268949618046	-0.193579826151142	1.02644325203294	1.49590845077593	-0.488816049435776	-0.363154402591306	0.480499996554236	-0.105548603931919	0.324467695721822	0.908498284009322	0.44065757698867	0.609890902957872	1.172498565665	-0.422745460705534	0.351737655437014	-1.13244664443165	-0.98529843217805	-0.180017040673942	-0.320757251342176	-0.252322059053015	-0.274434071841306	-0.882001992067891	-0.8198432523773	0.464154887749119	-0.812246334480435	-0.0150013413747751	0.573521502538734	-0.41489349676342	0.374192678137045	0.0457482645921894	0.406077557594087	-0.600651866427815	0.966227773484822	-0.268353055977998	0.849923405709078	-0.0242246447690847	-0.200852253383499	-0.361057946596304	0.677330304106679	-0.719286709925209	0.529869684292454	-0.0153096408399333	-0.120024481082263	0.378745551980279	-0.975879350039886	0.558663137806517	-0.146247667462096	1.18983995517587	1.03145803355653	-0.469227129213779	0.395030362791719	0.60993431651813	-1.28369537222284e-15
"03D_BEAS-2B_3"	-3.46465081274396	3.38604097240712	0.0311685994919566	-1.52167613670998	0.705811677047269	-0.0684813088830757	0.0421259800898094	0.864651912734362	-0.766675363526137	0.495372878602319	-0.353074118257677	-0.234091759322422	0.695138771289596	-0.827419676726761	-0.119566572448649	-0.813655191477589	1.9069948623214	-0.63508083024215	0.341867068072932	0.216896076636866	0.282078594469382	-0.0146828226690375	-1.26178775951132	0.844182900045771	-0.257924963919829	1.28490737963196	-0.108985090984407	-0.260080589362181	-1.15794589876149	0.554065532083602	0.719771111999584	0.629134177581525	0.63940370427729	-0.226012402303202	0.902869307602104	0.0115099431841161	0.542844800688327	-0.800456405061624	0.625723401243864	0.441887805507871	0.466179016499318	1.17145498043655	-0.094544422375235	0.169020846413116	0.24656301906004	-0.0597565110618075	-0.712157185556006	-0.262133215698753	0.644361009079067	-0.586245290098312	-0.172246642962335	0.39610133708978	0.269034901909386	1.19636306588772	-0.436533956674465	0.599356569686727	0.330687685706036	-0.33209704808168	-0.328061539510771	-2.44769482460327e-15
"04D_Calu1_2"	-2.08926535059637	2.36163244378051	-0.995312888309875	-0.153730654409481	-0.280431838005091	-1.30202237180428	0.998695582197149	2.16935554371035	1.71739359058766	-0.645324983741573	0.771016110268262	0.951005643967172	-1.62922978491899	0.425580490763109	-1.22463821487506	0.795073699464547	1.33096696352517	0.648878567593857	1.04623167998511	1.44607629829865	0.909331874714316	-0.501310342278711	1.07043841469007	-0.510792553530227	0.134613017354305	-0.959794244785413	2.41384036769887	0.234459505333179	0.710114233522526	-0.0867901326179092	0.281943517599105	0.827543481628772	0.778272632551403	0.467913991476636	-0.370645906348708	0.197141939539238	-0.183187569888298	-0.731293581276066	-0.407908705057975	0.22155664493203	-0.319934401939635	0.115972806930736	1.1630395800866	0.0227142530102494	-0.268254411620267	-0.71927456351679	0.153444708847661	-0.171749719722428	-0.27620137887419	-0.208492185181984	-0.205718488187488	0.0843827793331705	0.0303408648289966	0.0116707500181855	-0.176219730096371	-0.279602389975655	0.11380102084601	-0.0710962711919048	0.0636912701566391	-1.14665221762067e-15
"05D_Calu3_3"	3.77600803605081	-1.03973496989805	0.937638645407757	0.468271198502035	-0.783841971622443	-1.52419101476008	-0.208666295117084	2.41334439476603	0.88216417320137	0.34733983319398	3.02872114649792	-0.75376192534652	-1.63593786298048	-0.236668984696882	-1.41078975263248	0.108142812337806	-1.19595666270736	-0.0339279838430774	-1.70610849573702	-1.33519818807861	-0.900444416888272	-0.752606860605442	-0.917534791439943	0.606917875293179	0.585077900149129	-0.483691274048114	0.261665413172632	-1.31392248364215	0.220661514632286	-0.0348458487703892	-0.44779605922668	0.304181938621267	-0.85437817297923	-0.705434590482831	0.645624286882644	0.456006889102879	0.443822021346048	-0.775472684886333	0.504300739855424	0.427098453128384	0.40944268886788	0.192342508088034	-0.512743934392925	-0.0789068294446279	-0.446925854293369	-0.205329119206989	-0.242390906709985	0.292814419950497	-0.138535761710147	0.190462846427812	0.121957621086905	-0.282682695378041	-0.53459817646455	-0.261707533848193	-0.325406098945381	0.376820836522652	0.341319457165817	-0.406827434978768	-0.31917173692765	-7.18175519054398e-16
"06D_Calu6_3"	1.90547732471183	1.95938916243053	-0.102123107507181	0.0552733764913177	-1.17789967992656	1.40302962998592	-2.82231757649889	-0.787374809582081	-0.643505409408529	-0.59834459910173	-0.75560818326362	-0.278975601540747	-1.54004789002406	0.697122628153134	-1.13374850553468	-0.61642215813867	-1.26918274457008	1.18756608273017	-0.133305561860906	-0.758086919456929	1.17225601014939	0.504897528483224	0.853864419534644	-0.766275029486699	-0.385884602642441	0.346136921551673	0.107460084246067	-1.13125996237599	-0.508501060753649	-0.318161163494308	0.771410380645151	0.279366598734909	0.845863360276322	-0.805637193370363	0.632772610074368	0.360695348342422	-0.542547657756199	-0.0569987677178123	-0.553726517040764	-0.1751930414321	0.887776668799342	0.259886655578818	0.00367929836621454	1.00148009584314	0.881087456025714	-0.156891546982072	1.00430402479237	0.805175376885166	-0.278513818535833	-0.762713113984414	0.332330881000538	0.315803941906106	0.238732383031983	-0.216025548525123	0.170789475790088	0.38799997697408	-0.191516228571511	0.395563232426705	-0.249166037143895	-7.47069506951137e-16
"07D_HCC2935_3"	-1.84441940360435	-1.85960542340758	2.9174428673813	-0.705829860824314	1.31992012715717	-0.65889164651553	-0.209333225098142	0.425269930959002	-1.60211164031687	-0.693330805307164	1.36592866651861	-0.435916966992303	-0.486400618561536	-0.738760562239011	0.605107569106101	-0.0436829321206586	0.277186815769483	1.55077825730382	-0.571109477767614	-0.424184696175658	-0.340071869977899	-0.52924595872959	-0.101022001374403	-1.81027641741082	-0.883227559419482	0.429172490535358	1.04576447866909	0.3990512084829	-0.0856044407170489	0.10577083689946	-0.202894985997916	0.770261993038067	-0.686996825110283	-0.450550630570536	-0.290096016429806	-0.361914358065077	0.238003763644942	0.214097100582404	-0.570361515214183	0.071965770098102	-0.974004385781428	0.140498999020093	-0.673607840200945	-0.78605773854981	1.34528973424789	0.865845606519599	-0.135990898532611	-0.495001216978947	-0.143223703913884	-0.263397388018749	-0.660927938412168	0.955155959887555	0.449076985726272	-0.305345020446105	-0.261877407114637	0.221761789435346	0.314554492726622	0.393515090102743	0.423539961444202	-4.87457296749483e-16
"08D_HCC4006_3"	-4.70917155739874	-1.56083859607666	1.19581334538015	-0.875818055663001	0.536700970355122	-0.67391473227138	-1.22566851071014	0.0239540985860267	0.213794417425657	1.17046336512092	1.61745745495459	-0.599367594943681	-0.362189614757374	-1.12055203699296	0.333905056400378	-0.404336073074586	-0.874836784785825	0.115572371558736	0.0942357836741948	-0.637704970333395	0.243884546777611	1.36005067299147	-0.104971920474807	-0.881573068310731	0.438652552578664	-0.174635435927346	-0.158430926470866	0.477672797725125	0.571201323359701	0.563935906582153	0.121708369450073	0.429352182620023	0.182564966630236	1.9693588133341	0.382806620367618	-0.702284157645536	-0.104393360112176	0.383848139551732	-0.0238081188253	0.874908133130646	0.389686495871096	-0.434372798766831	-0.412555123798582	1.44189271284123	-0.271018763990022	-0.461296509996654	0.105930608815662	0.61091898927203	0.700403643335193	0.0392328687415841	-1.09447291314415	0.0278494840848174	0.329246550534833	0.343349676266941	0.389522547513065	-0.659484757805115	-0.366419812038916	-0.573129534359897	0.159803520213419	-7.41811126414582e-16
"09D_HCC827_3"	0.61103582691596	0.334903533599204	1.25037570549286	-0.647253957969019	-0.582343392853877	1.06883107796505	1.21846165924942	0.665458935226877	0.803045983257969	-0.647336535658213	-0.277190481235402	0.383490504321101	0.442407651240617	-1.10094871509392	-0.812433989194942	0.163399745663238	-0.407686546409427	-0.748744258074682	0.109336779597638	-0.192367639631437	-0.171813845009401	0.845036212190924	-0.509200057354006	0.442968113423622	0.416521164381443	-0.151838719969375	0.63663655070299	-0.138643326011581	0.331303165228407	-0.206504272987514	-1.07122746011394	-0.0531357354070923	0.117233618501467	-0.0166390010118145	-0.210909283856586	0.956248997460552	-0.791498434853997	0.147119871692736	0.803039065590683	0.804697519402315	0.100109643683522	-0.249319715844964	0.225524494633207	-0.85332394806262	0.575377463128578	0.529239381055328	1.53955857131957	-0.35872428942586	1.072492365934	0.4223152807784	-0.60688687444084	0.268024146189452	-0.449160863745553	0.756816768115421	0.774641178226934	0.567154826814317	-0.738606809223678	0.866109605837939	-0.199998527921246	-1.33226762955019e-15
"10D_IMR-90_3"	-4.4124631044336	3.88709042799643	-0.976243778070459	-2.23620505961654	2.14976676490724	-0.788859900725922	-0.508075447283057	-0.00432351601314249	0.176420783358113	0.812248046428328	-0.636377764693892	-1.31632953770713	-0.786620428943381	0.623352690446721	-0.802655442971356	-0.768901280157951	-0.254712874210613	-0.71625853406398	-0.161458019791866	-0.388889938716654	-0.730991818051545	0.022487591466587	-0.552820379498522	0.319176248551603	0.145093569843367	-0.116140291620833	0.39919654433835	0.438501064070775	0.614035707778813	0.278513743457964	-0.854323923387643	-0.0896493600161549	0.0870151985305742	-0.163757997708863	-0.0980005250288806	0.104121637302151	-0.915987506551214	0.680345796424214	-0.381071183296165	-0.226861484426391	-0.28436052148019	-0.120774234288587	-0.802074606148642	-0.247250333891571	-0.273873348863666	-0.679793998226119	-0.887775848511409	-0.494153996962567	0.547606915390534	0.0108940211993282	1.09891486223601	0.728409344760696	0.288186132190966	-1.05083861295561	-0.0216259506012051	-0.0630020025215586	-1.08241745063513	0.244016145237014	-0.439329259529143	2.32035527944485e-15
"11D_NCI-H1299_3"	0.386455348330825	2.55257841084375	0.320755364478018	0.493008047430891	-1.13106746119006	0.819647743361525	-1.57601672133184	0.44296857010649	-1.22955713517441	-0.768988648519797	-0.448234995825899	-0.980411991155829	1.07827763822825	0.402050624654118	-1.23312917111404	0.201884512201648	0.916164771939753	0.00492287700908208	0.165899963936559	1.00169935635633	0.764605259544525	-0.692163985835364	0.239174001970627	0.936361705615229	0.373212725176765	0.429093004876224	-0.525055449997389	-0.3071134990432	-0.823725769704854	-0.291167239316445	-1.60098609717781	0.843163402002675	-0.248810713969254	0.187311637902917	0.269788594902202	0.415550696095154	0.188637337522813	0.551595835252325	0.00853164601011061	1.05876220821434	-0.359159897012925	-0.59727132346951	-0.6729839731367	-0.523861386904366	1.00895261567725	-0.849827378555751	0.00196943058830348	0.169266800891938	-0.739289617007483	0.59453649155604	-0.141783402601075	-0.231398222208445	-0.126993347324423	-0.246766660556336	0.699572970372124	-0.72557522730602	0.231809765869827	-0.815884631587802	0.637411408723403	-1.09677891768634e-15
"12D_NCI-H1373_3"	-0.162255531676031	-0.1975697678287	1.29266776788976	-1.64637114531654	-1.50285945946288	0.98255885122855	1.3167029276834	-0.133638892520312	0.7092514489656	-0.543796926713597	-0.35924769249671	-0.541615834622297	-0.542208625499353	0.255915782445106	-0.446512288197637	-0.383209373418946	1.09740929821375	-1.55322382231221	0.0262283866365235	-1.08917561018983	1.70147690556301	0.836643817086462	-0.291649093110649	-0.0894819492012397	0.221658360877322	0.196549976162363	-0.310873070694019	-0.00439242841693307	-0.564317193114486	-0.303974935853603	1.87186430925571	-1.12851720511841	-1.24727916206183	-0.130956567704626	-0.61485191141275	0.451599283631664	0.292677101031557	0.0492760629567504	0.594275689793476	0.249372902382846	-0.912858523835986	-1.11456991364429	0.0347818128897481	-0.175187220017774	0.116588480528239	-1.04848857105918	-0.174157176476379	0.234749055049282	0.0266904512859005	-0.354762681442762	-0.851168057267148	-0.143187763614349	0.258142168674092	-0.904377556709562	-0.569280122920054	0.325684024856777	-0.00041442716272589	0.191806401680956	0.0551429119857777	-6.93022028652734e-16
"13D_NCI-H1395_3"	-2.6657813329909	-3.31481480931056	-1.02539886704276	0.145677211163189	2.52372878111006	0.541032355007941	-1.87374701391364	-0.478416005796349	0.24600189331233	0.334737160724184	-0.830190976146248	1.65602757433857	0.4237313685815	1.00697860587848	-0.550416623902586	-1.83810401802943	0.126468563651303	-0.74805408407647	-0.620802615416857	0.395863126649326	1.51289562329804	1.22776124067654	-0.473010488300926	-1.30909044763074	0.00117763875514788	-0.474634264954246	0.0895890581020319	-0.998587481738885	0.465461271479046	-1.34404633519366	-1.1641811414437	0.316754815574959	0.166592864984157	0.411719243612251	0.804434237838994	-0.0431137306685167	0.37609422178739	-0.799131910989028	1.36095077711511	-0.725185044414571	-0.521050206182752	0.383515208846637	0.320831794767866	-0.502676944783796	-0.395148706795375	0.103407696042384	-0.139761547933909	-0.266442454620301	0.0459443678692758	0.166722341154538	0.0764638506296013	0.0547322467209614	0.142022112519638	-0.464428496462179	0.272792847573858	0.0931778020212719	0.494528412727552	-0.0914143185128934	0.07211871478979	-1.3834419720915e-15
"14D_NCI-H1435_3"	-0.414564028879078	-1.82791663921805	0.847826096541371	0.640976028482216	0.100044889166837	-0.87649692174194	1.27666799540871	0.736357672356183	-0.0488112789695599	-1.10909557699042	-1.99204288682184	-1.27473626212645	0.56040236929239	2.21493182089429	0.4763634952931	-0.520165224304494	-0.509003671916134	-0.126813693803939	-0.538707540214024	0.68868053269833	-0.686203068647806	0.772219403397447	0.219973940368558	-0.0968153708446492	-2.31881188918496	-1.07008347155993	-0.117570921897104	-1.18659246514529	-0.247109777887802	1.84568023023504	0.570801141597736	1.19236426618751	-0.776236852280498	0.466282544741148	-0.0112991431620345	0.050921126487349	-0.798494945415744	0.0146691267140107	-0.276644564211621	0.216591169322747	0.469108385408109	-0.329298553335024	-0.0661825376475117	-0.527530744061474	-0.372334555784175	-0.319300296280312	-0.0951517073255189	-0.421137786638913	-0.00298778975268998	-0.540549489445658	-0.213018835830646	-0.484142335826006	-0.0245825606390162	0.166592581121091	0.556230867914654	0.135358612590537	0.204313221576318	-0.149897764863347	-0.380098025370765	-9.66240976119082e-16
"15D_NCI-H1437_3"	0.0616226068095336	-3.65994680800875	-2.41945733487695	0.155790146647519	0.176201083378441	0.745538772975017	0.927118387198707	0.110621132851888	-0.332508434431794	0.54826083428747	0.147223756271577	0.150937206694079	0.132695848994676	-0.397547937315999	-0.228389299664543	-0.117766348898196	0.577124949589512	-0.855615899454493	0.274637736533541	-1.13047312785107	0.781642658240973	1.15836245754723	-1.06882687881401	0.0845748746985624	-0.301780783849543	-0.00106347434437581	0.730155921512983	0.44081439939347	-0.582400575227188	-0.254590119884525	-0.175618827481076	0.335224911015587	-0.213483368219477	0.136491920284814	-0.79590614724735	1.71858568909532	-0.297473905834853	-0.533227851495002	-1.46417254246171	0.0929445380166068	0.854111903196792	-0.0138177423411225	-0.265731244314827	-0.173336722256393	0.589261843234521	0.673819764450769	-0.00471122796869874	0.181937563511569	-0.31259422555742	0.484622759826448	0.702344876061604	-0.252944531609309	0.561960611602519	0.295913101306178	-0.62298309049	-1.2077240927104	0.0920847409275775	-0.203023306901541	-0.563312924750414	-8.83082669489443e-16
"16D_NCI-H1563_3"	3.56300383116808	0.376064749543357	-1.06166723361654	-1.81335738222868	1.54009751673536	-0.658818536475552	-0.189793615342091	-2.19804882550575	-0.900059008861106	1.32080814012136	0.396147373934441	2.75103645430802	-0.209420600716573	-0.334334724946621	-1.29279575175466	0.650289725715625	-0.991968861518182	0.352128711289535	-0.216213430454603	-0.0848181683508043	0.758998796262328	-1.93901819634603	0.491322174270821	-0.229220147477693	-0.0823163052655861	-0.290878888111279	-0.654168703124686	0.687959682763706	-0.513252909121132	1.65997944320567	0.6131493929832	-0.0340693669801583	-0.839128589276828	0.338345964769937	0.70731706401915	0.838194560310507	-1.1346818637689	0.00563999324238012	0.4524173815037	-0.150321955807873	0.0615431584258134	0.604676572607129	0.262005185804593	-0.887720113303254	0.0547913140900151	-0.390689331199556	-0.38858721851898	0.498927660642789	0.427472477159758	0.213181438090176	-0.41275003664843	-0.194011510222346	-0.00459767774149839	0.0893125196144544	0.0508401453827077	-0.487925591697864	0.147460034918114	0.373961071871504	0.161763177677206	-5.48172618408671e-16
