"PC1"	"PC2"	"PC3"	"PC4"	"PC5"	"PC6"	"PC7"	"PC8"	"PC9"	"PC10"	"PC11"	"PC12"	"PC13"	"PC14"	"PC15"	"PC16"	"PC17"	"PC18"	"PC19"	"PC20"	"PC21"	"PC22"	"PC23"	"PC24"	"PC25"	"PC26"	"PC27"	"PC28"	"PC29"	"PC30"	"PC31"	"PC32"	"PC33"	"PC34"	"PC35"	"PC36"	"PC37"	"PC38"	"PC39"	"PC40"	"PC41"	"PC42"	"PC43"	"PC44"	"PC45"	"PC46"	"PC47"	"PC48"	"PC49"	"PC50"	"PC51"	"PC52"	"PC53"	"PC54"	"PC55"	"PC56"	"PC57"	"PC58"	"PC59"	"PC60"	"PC61"	"PC62"	"PC63"	"PC64"	"PC65"	"PC66"	"PC67"	"PC68"	"PC69"	"PC70"	"PC71"	"PC72"	"PC73"	"PC74"	"PC75"	"PC76"	"PC77"	"PC78"	"PC79"	"PC80"	"PC81"	"PC82"	"PC83"	"PC84"	"PC85"	"PC86"	"PC87"	"PC88"	"PC89"	"PC90"	"PC91"	"PC92"	"PC93"	"PC94"	"PC95"	"PC96"	"PC97"	"PC98"	"PC99"	"PC100"
"13_NCI-H1395_02"	0.262331794143786	0.213749945387923	-0.338396991488054	1.07732874799557	1.77335876136274	-0.284343226147947	0.378672912949057	-0.691253875317665	-0.440571699157074	0.193308411150183	0.91562403337781	0.508828057897305	-0.239988663848169	0.52345167969126	0.425450093954277	0.224796364924726	-0.0839943517827097	-0.766089870839481	-0.147603759088487	0.133333252100469	0.103949647270838	-0.13399647048937	0.0282522709811733	-0.138108487408051	0.0858684719738296	0.312925402907415	0.240088947545762	-0.0826986143171264	-0.217289843579823	-0.00919697773382628	-0.00537739034449061	0.195763349907886	0.0802267874688809	-0.094492665992924	0.111973232722686	-0.227577903395695	-0.0895514364091985	-0.0640045656349227	-0.129440211547693	-0.0209622390878402	-0.113973319619085	-0.12358609370006	0.0273025729657492	0.0239632106683305	0.134600922310937	-0.149229477994581	-0.120667130632321	-0.082486109954469	0.0125655893489888	0.0682589392672021	-0.065902573313172	-0.0233198459397069	0.0294820551712054	-0.0485158164934183	0.0232597255820515	0.111796727468326	-0.0646964551802837	0.0220360041800842	0.0317830899756017	-0.00529244120255462	0.0356429111409701	0.0438458324659169	-0.0114738747759849	-0.0561254438310538	-0.0234106081660635	0.0121328346818832	-0.0608072628682465	-0.028530550375572	0.0136222922321356	-0.0457740940463517	0.00413895297151788	0.0014146462014799	0.0164877392375518	0.000588756563669827	0.045668653178913	-0.0215301018998203	0.0283556983868921	0.0137325667493097	-0.0181125704410443	-0.0361019445214534	-0.0383394144855609	-0.00756954234224618	0.0350929011806948	0.0120656266687644	-0.0179863710931523	-0.00547468990468974	-0.00390121345208151	0.000574640459859844	0.00618485629559154	-0.00147543282371024	0.00166800550943032	0.000178648908412669	0.00194825796625543	4.40892884443914e-05	0.00339473492745237	-1.99122722222698e-05	9.72659801889912e-07	8.25737283378986e-09	2.14933295412508e-09	-5.00717122646219e-10
"14_NCI-H1435_01"	-1.42607579039036	0.994728168590665	-0.127772709079742	0.934309613349787	-0.739799484371084	-0.835863443791355	-0.264459522015514	0.577545145393724	-0.339139880396419	-0.250058475070288	0.0574216143624507	0.0256082938945862	0.213392880513126	-0.0806909461086266	-0.340317488764807	-0.24396328244359	0.410848290020888	0.296695375685843	0.330701064386568	-0.185135174938915	-0.0941195300308866	0.162373202317039	0.613328688696069	-0.19326427541234	-0.33015970845846	0.285345473834387	-0.00697024673572481	-0.364359110708941	-0.174645949769959	0.177588880385477	0.187573727583587	-0.0888435351046106	0.186759753420343	0.131659575371763	-0.192572319072979	0.0346622810233805	-0.0676663868183946	-0.0918492114788577	0.135799640399916	-0.0145090095562543	-0.0607847278677016	-0.0514654483782027	0.00128409825081468	0.151179994484324	0.0224772318441181	-0.0857444197425036	0.0309200839259923	0.0614187507598526	-0.0612277902961787	-0.0677051485586335	-0.0861260869593081	-0.0228700073696642	0.0150505633331892	-0.023922067824932	0.0606637341485335	0.0136303731854855	-0.0351955511887802	0.0214098272049348	0.0307245059695712	0.0235825778717612	-0.0525424910903363	-0.0142574983379742	0.0153173315611973	-0.0191183843478947	0.00351904906678554	0.0176793794427391	0.0231724510534638	0.0152457881479708	0.0013534713996704	-0.00636165612601366	-0.00469094624889754	-0.00384566586792611	-0.00637724199171752	-0.00759862230211305	0.0101815482605977	0.0109286770455861	0.00161819279269074	0.000920710419248146	0.00178959258883375	-0.00235062090621073	-0.00453363183681974	-0.00117659382658919	-0.00850444359405961	0.00904545384101063	-0.000101347942601155	0.00354270059830759	0.00326842769175534	0.00266909650977734	-0.0040885640133184	0.00121552255938768	0.00689951362371281	-0.00130164562436478	-0.00326280585129642	-0.000334131429520776	0.00366902311346268	1.23849186874886e-05	-1.22372596851587e-08	-4.56986296311847e-09	2.73410822642273e-10	6.38895291219824e-11
"14_NCI-H1435_02"	-1.45115664057418	1.07530362525727	-0.137028423766548	0.95511347343131	-0.821295346738155	-0.936176156910314	-0.237844263605679	0.527736433665422	-0.354205948278373	-0.282120275829037	0.0576331177480863	0.010950371736707	0.221047359997028	-0.0945518558886161	-0.373935658992761	-0.282114732656672	0.398439293335809	0.301693256927799	0.339698907115412	-0.192107662909663	-0.0622067087626503	0.147607044021436	0.645582147268886	-0.234026762982627	-0.325190500920409	0.296432060714054	-0.00900977776529232	-0.351334596655486	-0.202856717501149	0.164632104914164	0.144394223006973	-0.127311484333617	0.161868808716505	0.14905069216712	-0.243411381156162	-0.0361389941339565	-0.0479418889805182	-0.114638659958829	0.0890548126157868	0.0246969510324165	-0.108994808620109	-0.0544805422007935	0.00930298000166461	0.145510043021728	0.0334032521156748	-0.0779042489777084	-0.0300465978641531	0.0170118038113704	-0.0759363961762547	-0.0667073787899863	-0.0543617444453233	0.0172729131312407	0.0522246256972997	-0.0474061866666902	0.0964586937162133	0.0282873939990428	-0.036873823876162	0.0311659954789536	-0.0121534589642761	0.00251238533506711	-0.0147446957116456	0.0494891652652153	0.0354365613768427	0.015321620764037	-0.0135139200035303	0.0094941152339841	-0.0242524528422045	-0.031325419871179	-0.0335110067123226	0.00286554863900571	0.0195522501691695	-0.0212222184311686	0.0269313717979478	0.00219622386232343	-0.0140406480376924	-0.00729053672674243	-0.00670343943414045	0.00935299739873354	0.000198221787291294	0.00682691458161768	0.00988587755639475	0.00950507196223435	0.00837105061126468	-0.0108200090582563	0.00230199755419599	-0.00617924875733696	-0.0113391841916145	-0.00612309087772465	0.00905315762406759	-0.00265053877063014	-0.00931591414224422	-0.000416505675635701	0.00189778982938445	-0.000105880042302045	-0.00188131202696	-7.34350407261133e-06	-3.01732996533048e-07	4.911973012289e-09	4.2948603679662e-10	-8.37398594575973e-10
"14_NCI-H1435_03"	-1.4189372509455	0.987742315791596	-0.186112616645614	0.860219439480645	-0.752763695409546	-0.853977433825842	-0.170749369264133	0.533977290991774	-0.31471591097086	-0.244164587791964	0.0422881286589903	0.03092699611068	0.221714600486363	-0.0722731221212794	-0.305202184162248	-0.206342959745143	0.389448600401777	0.295231310318895	0.321896505194527	-0.17378195726857	-0.0770091003273255	0.161329619393555	0.612725193050213	-0.195291503023136	-0.335301526756717	0.295228977933579	0.00277866418779251	-0.347019066518005	-0.186510376114126	0.167092187830548	0.18277279452816	-0.0739277300565991	0.183499545488866	0.148550801400658	-0.199039781561717	0.0227709865164999	-0.0495494051629021	-0.092917055961344	0.123084616461108	-0.0301578535802608	-0.0413581373867768	-0.0684319430430847	-0.011285020343028	0.150052029337207	0.0362200061094234	-0.0874173235355444	0.0327135435219268	0.0584240371702364	-0.0696933805825942	-0.0776569643104175	-0.111498296787397	-0.00477694398368125	0.00754448487540392	-0.0383131113657501	0.0639196556583802	0.0103947464814871	-0.0492833571765952	0.0187002516931079	0.0334050321840369	0.017242962206021	-0.0486869027403776	0.00481120518267895	0.0114911611069668	-0.0126040951301303	0.00627455958180677	0.0164406179998322	0.00994413210790321	0.00639089345056138	0.00168549466381053	-0.0135358048949739	-0.00189546181805229	0.000204005041779392	-0.00193037785144807	-0.00944192680341663	-0.000918381996125544	-0.0108811765322214	0.00738964293418728	0.00809431199952798	0.00196789241253424	-0.00226499207280971	-0.00511179780370601	0.00492198430104427	0.00160423103661396	0.00164308538044517	-0.00144264226944559	-0.0033497604436251	0.0121073052581396	0.00337771331707146	-0.00201497460902436	0.00367877539426072	0.00193394599145789	0.00289027951392426	0.00281045501096655	0.0005856380158214	-0.000319903553460597	7.00110869814006e-06	5.19616619445318e-07	2.06063671381434e-09	3.78605368734765e-10	8.44991434849678e-10
"15_NCI-H1437_01"	-0.68453328879619	-0.271950966030963	0.0933588349837519	-0.349671139007223	0.39392330398629	-0.0333595542331406	1.0540907475093	0.106630176966991	-0.312406631498646	-0.553047773052024	-0.281317002769239	0.107525076384675	-0.320603961348438	-0.456429635753153	-0.249187829479112	0.289758037280593	0.472127423799213	-0.0255567210522557	-0.458417538359366	-0.0991570748763858	-0.044647109804409	0.06803714803653	-0.0951723745723762	0.201645507720681	0.254149238725166	-0.069361891158297	0.232934462184385	0.0286367257041322	-0.0396161196797886	0.0942290236862052	0.0694775260677867	0.0995695530564298	0.0547384120257448	0.168069238253577	-0.00210248330185609	0.0527917097471861	0.0795446531439647	0.121280833577793	0.25117113159272	0.0239060102175758	0.0910223332400197	-0.0831419057040679	-0.0882015046330001	-0.180269876000432	0.118099295465241	0.0533605152468835	0.0460405288306154	0.192581160862951	0.0289211580875963	-0.0326888371672981	-0.0080353636865392	-0.0201678450364076	-0.0227784112164536	-0.0403176037870072	0.0907919950530924	0.0205115626251163	-0.0927511187399913	0.0277780479062409	0.0686859253249473	-0.0216404567416017	-0.00921671390039756	-0.020087066735378	0.0341062981457689	0.00449301906287853	0.026076637817682	0.0326770686626102	-0.00939163594655569	-0.0593216168724877	0.0282976745641425	0.00701572348143906	0.010878942834592	0.0180182720461633	-0.0116011546804123	0.0257136511597838	-0.0112112646369101	-0.00155439057294101	-0.000312468033494544	0.019488329471216	-0.0197710105448706	-0.0124300168851916	0.0322056193077603	-0.00730757814854043	0.0138794306619774	-0.012926732897212	0.00486381767837237	0.000765964927422771	0.00875827688619063	-0.00443105562269895	-0.00505336179633983	0.00531546019141095	0.00773303064392379	-0.000184511445732704	-0.00376989238670834	-0.000457533550032564	-0.00367087238192007	1.48874349439768e-05	-6.65445444215227e-07	1.03448717218972e-09	2.51495791523904e-09	-4.27573887768754e-11
"15_NCI-H1437_02"	-0.675550947866327	-0.521121501723239	0.0813494129359351	-0.375016504477212	0.352979441605107	-0.271676650191222	1.08860235037473	0.0376867897707564	-0.382252620728438	-0.586498846698764	-0.478179516155309	0.315734358832036	-0.407401414535197	-0.0303279044509372	-0.440816950539192	0.428563932201722	0.0876061878826387	0.0117919878120689	-0.605882164771747	0.148046881377174	0.107032810859139	0.0275216734071312	-0.090515261817653	0.0821416627707754	0.0183959005574042	-0.206146736275358	0.146651937251956	0.0464979296954956	-0.0536371988724457	0.197622479440515	0.133456568702683	0.0576465828668908	0.122226627906175	0.13181412847255	-0.00236260290709281	-0.0216872217272479	0.137995555447053	0.107110107767634	0.354568117545005	-0.0518058349694718	0.133517005628779	-0.069199954687558	-0.105200573547979	-0.133548360487036	0.128408495871289	0.080934644745307	0.0677019900884923	0.185014976505501	0.0182346049617115	0.0138589807353494	-0.10099227715204	0.0152033144575215	-0.019992918519777	0.0307589706268681	-0.00115181610888316	-0.00908303606477267	-0.0414353807700258	0.0585993907533647	-0.00454758406387984	-0.0145850449602389	-0.0229288259857055	0.0127882224349438	0.0427684023421439	0.0197811281921494	-0.00877893362445479	0.0690219889159845	-0.0427462918601909	-0.016481397160279	0.00998806424833307	0.0294012078527609	0.000259874858897766	0.0179991002976218	-0.0201017402591888	0.0094230193728479	0.0164386428161864	-0.0219451271370041	-0.0019148726658863	-0.0105091296716054	0.0136986483159931	0.0026713613903176	-0.00681178513367527	0.00335778777662247	0.00596576929505624	-0.010734231259591	-0.00918019986481201	-0.00173092332691685	5.45668179204734e-05	9.85203165623123e-05	0.00832426605392231	0.00822258688232574	-0.00238608990904499	-0.0106096720312651	-0.00234625223268486	0.00103020380905697	0.00371581666113591	-1.31824280893058e-05	6.60892595989767e-07	-1.64650355370368e-09	-9.09787720393741e-10	4.41421728755897e-10
"15_NCI-H1437_03"	-0.563720248563856	-0.553660130163243	0.115311045270484	-0.419277512572566	0.646503402752425	0.0254316482265993	0.517346749638532	0.390183884940928	-0.0910070911020786	-0.81212519789083	0.0730897899068794	0.202478743742042	-0.185073444455889	-0.239469336215625	-0.531777601114357	0.24037564070243	0.312629087814745	0.0674252246910936	-0.495269632040672	0.238139972247195	-0.16410303997768	0.0422108241848244	-0.0104404825052775	0.0969777130260563	0.213499839553584	-0.0757591695840757	0.151475623121657	-0.0693887852105362	0.061507645892186	0.12578880641332	0.112722444627802	0.0938837525285583	-0.0251113062300528	0.165517010132172	0.031934674067324	0.010160721029923	0.0861358954196463	0.22332927941596	0.346665489702031	0.0484133243701104	0.135783335977498	-0.0731426191499736	-0.101022980621293	-0.134601978961751	0.113562143249665	0.109178283507952	0.0314726305843557	0.178444879835401	0.0430818468116362	0.0135878000484047	-0.00272150044415139	-0.0332209589207302	-0.0140295217399616	-0.0272265603832074	-0.0196736848526282	0.0274481887491805	-0.0501636304174845	0.00635489786769136	0.0665673583433772	-0.052694904484198	-0.000724863973732896	0.0386161486262155	0.0728432922581285	0.0246074779491122	-0.0382052751535637	0.0429860126377094	-0.0441244527677771	-0.0186754985554718	-0.0272045296747925	0.0203337835000271	0.0182728638979657	-0.000598288060133585	0.00367870064450995	0.0124478004430027	0.0183277722332867	0.00720940561342132	0.000862930654814673	0.00861945564605438	-0.0196687526917849	0.0085263562285618	-0.00472410262801634	-0.0146079421565771	-0.00809988829833793	0.0120389124679967	0.00588285914484433	-0.0047063994475573	-0.0119532596194072	0.00942092475670362	-0.00492299238422205	-0.00369320766077462	-0.000333959102641042	0.00280738597637993	0.00615629475289858	0.000499847442637605	5.90527505872629e-06	1.20647900474723e-05	1.08525295537401e-06	-9.88744939641988e-09	-1.86490484378153e-09	-7.45051432764694e-10
"16_NCI-H1563_01"	0.233002411523799	1.3954648199031	0.566700985946949	0.74036495208018	0.263126969714933	-0.650588631976817	0.68220430937567	-0.582767284285433	0.044967101938413	0.253249660651106	0.419692040338396	-0.648338660065273	-0.500931374416519	-0.485199753630009	0.0756651908290864	0.0134299341957251	0.00101731376619232	0.22201635979729	0.190138641442559	-0.0776840498730129	0.108772291043399	-0.0740423773198728	-0.0392435705260926	0.277029853177067	0.0260543669150443	0.171120209931178	0.562169483000878	0.514016119437965	0.369239471341612	-0.165430813752022	-0.0846052821793927	-0.211304374483941	0.0737794368254222	0.0637738538152952	-0.246544623402626	0.132509054250693	-0.159198087017331	-0.0150998430569318	0.00593755128643162	0.039751805235187	-0.160771289132558	0.02870077191168	-0.0290416059148037	0.0107607782560698	0.0258997169013089	0.0215124411654536	0.0194301268165468	0.222290675375206	0.0838813397908432	-0.0854031603272132	0.0469421437341288	0.0340886977705355	-0.0135215044042052	-0.045627699704481	0.0223542100358844	-0.0755642834770234	0.0243372682070309	-0.0157822247210483	-0.0931072120685158	-0.0207978706467397	-0.0310171155845302	0.0928607522057763	-0.0113861616637889	-0.0341112202050296	-0.0377885711592197	-0.086915063498807	0.0219560781569901	-0.0310121541403932	-0.00470608836513823	0.0242683160389577	0.0250164573770499	0.0136448977861153	-0.000414846293195693	0.00267414826643824	-0.00190696644899833	0.00257015052876386	-0.00931100275695086	0.0130322842399688	-0.00963963084154129	-0.0259478266506412	-0.00392675522310331	0.02645333544004	-0.0158528238026346	-0.00167019773907949	-0.00182193725095793	-0.00227273366902818	0.00024849936153547	-0.0133893786489106	0.00964217128374777	0.00790751248049273	-0.000243133117550371	0.00466997535273005	-0.0119668242700938	-0.00424620402135727	-0.000883219973728672	-1.52948466050959e-05	8.68157287377468e-07	-6.80191446752329e-10	-8.13846250158205e-12	-2.15494412514612e-09
"16_NCI-H1563_02"	0.376357033667867	1.2061087123252	0.660559773030894	0.919119912419645	0.236610574699825	-1.10364036541409	0.607222015162815	-0.863644548428116	0.0161322712033009	0.213503369726688	0.408208638719439	-0.503335805240392	-0.690055166311435	-0.0115200417682582	-0.0822661176237766	0.107842352257837	-0.271523291932329	0.332831071577244	0.10040758481048	0.178805885666486	0.193372412332345	-0.0945879859949625	-0.0895763770084969	0.193657576833153	-0.241113739727457	0.0983820866908439	0.404313219799378	0.507318605968783	0.324254373618853	-0.118717291152405	0.00397030820834913	-0.14712554520318	0.148930539463126	0.068779674096131	-0.235411492928337	0.0841266233364524	-0.0651942223326607	-0.0311722847141628	0.0316455019627054	-0.0728579139127278	-0.166305938134315	-0.000522020844203532	-0.0492776082287249	0.0481822381149552	0.0714609238528486	0.0642918061838425	0.0169379331244925	0.0851989011291441	0.0790602693501302	-0.0572283542000658	-0.0556492512447315	0.0570991914670964	-0.00975737516036893	-0.0143641995669672	-0.0856651070184676	-0.116824356842109	0.0637535468787283	-0.041714124261811	-0.0363054046504392	0.00118446941687609	-0.0188926209453707	0.159302589980748	-0.0107758902805947	0.053952656431897	-0.0126094002905083	0.0102560852803866	0.000768113088050655	0.013801693177472	0.00547247191472328	0.00630489287719705	-0.00126445802681873	-0.0138103309411951	-0.000843397629736635	-0.0298479937775718	-0.00503232797985087	0.0217464214029016	-0.00783119063262402	-0.0361009903870031	0.000734714951777698	-0.0148372132579441	-0.0148281789925034	-0.0303854507379212	0.0157781279142833	-0.00850154783939102	0.000254050199918454	0.00248672901898625	0.00878940657623276	0.0165956593307724	-0.0134162600425792	-0.00108887695084503	0.00251558810280784	0.002719799322443	0.00633898113063085	0.00137151947357997	0.00198818088641961	1.02947231103268e-05	-1.64392062765585e-08	4.89719865840711e-09	-1.05912383162743e-09	2.83924908851234e-09
"16_NCI-H1563_03"	0.393451545307822	1.27207626296282	0.8001744751472	1.56039487278493	0.614048319817546	-0.499457078088941	0.24156228176629	-0.696190392150528	0.317015965932918	0.205724788425339	0.968964348796494	-0.630129730551066	-0.439111475432919	0.0350607474327435	-0.0226419514685908	-0.0376120531323892	-0.174807750625738	0.430905283278048	0.0951171994525234	0.140719467194198	-0.0245254792878586	-0.115606505626386	0.208404645320782	0.350265256890842	-0.104617029248761	0.104588828283288	0.0861766376316195	0.59602017732118	0.224619644747883	-0.304674274100466	0.0219923456894757	-0.311235310165666	-0.0618913298198408	0.0194780019070266	-0.184398761886762	0.264613029729051	0.07051372732147	-0.073535702450129	0.138608254067271	-0.0303882350888738	-0.13199476994802	-0.165943391444491	0.0384572739259042	0.177519049632343	-0.0584737396129243	-0.0265039341326018	0.00916726156461038	-0.109733763966215	0.261291111907574	0.147632553173993	0.00881244782211558	-0.00512230680872588	0.0225636552313828	-0.00770347906485396	0.101737956329478	0.0893859813875585	0.00418841010647038	-0.042364925256015	0.0737496125260521	0.0728100932834349	0.0992970666316238	-0.141340417883908	0.0734256279620636	0.0364366372832806	-0.0559553709226559	0.0515948807470618	0.0327095753290166	0.0331224704937692	-0.000687591106524396	-0.0344926425069088	0.0170913576450591	0.0306334638201246	-0.00482496584421515	0.0416479824879386	0.00381038012803478	-0.0233493303117089	0.0163644727825243	0.0208076097363257	-0.0022186606077941	0.025717404028541	0.0230860569544293	0.00146001640744659	0.00577093828753841	-0.00183845639976493	-0.00426037444195447	0.00640257448613974	-0.010210348728337	-0.00147161918072315	-0.00385676863892401	-0.00643625184573492	0.0029226112348866	-0.00856824619876715	0.0064353291023413	0.0034959199974961	0.000208741127975073	9.5261798514625e-06	-2.4874752054354e-07	-3.71404568385907e-09	9.4597020973284e-10	-1.71057502044502e-10
"17_NCI-H1568_01"	-0.576431872700025	-0.437186371612795	-1.52937975362084	0.341179695605138	-0.143343071291759	0.207300788635783	0.22200102176841	-0.458218175009061	-0.937467133399452	0.439523514191666	0.200557973532753	-0.271607687553759	-0.206917816480996	-0.341870778320338	0.335861119938567	0.0648475392970735	0.248782820543332	0.35250712341797	0.179397298070861	0.0402836667021063	-0.287296321490719	-0.216389919010646	0.0367767254644879	-0.246981089611008	0.274375756030796	-0.342713860468883	-0.100986593478836	0.0546452952114128	-0.0507998300174717	-0.0345571924890467	-0.00878161591006325	0.34269436889544	-0.120112775907606	0.105214380771218	0.0173164759449764	0.143995486368537	0.12156019413048	-0.139187332963031	-0.0114197538189248	-0.063032911014425	-0.164899393191766	-0.0149966205900248	-0.165049183577649	-0.013057712422064	0.0333785656438565	-0.0297634338386825	0.0534487119461215	0.115709091106223	-0.011471471521038	-0.124132117419596	0.0269504241228668	-0.166521344591336	-0.101688768248804	-0.0644423748775484	0.0755086187615756	0.0447583302532014	0.0453755831581659	0.0285868270764325	-0.0195010457256054	0.0289672150864851	0.0379626352190381	-0.00258258462660799	-0.0348202749071097	-0.022391411267276	0.027662074699302	-0.0198668003563085	0.0269430208462382	-0.0102626224147073	-0.00310936245540647	-0.0419292555430302	0.0302017299498531	0.0218673029241163	-0.0157750656947323	0.0247828517982685	0.00265463741812469	0.058199516763446	0.0337964041701143	-0.0347764608485379	0.0155342515468711	-0.011087639764609	0.0233558952200761	-0.00888024612023483	-0.00696667278349231	0.0249751504192526	0.0112976771333751	-0.00542994433662283	0.00264329614741131	-0.00795449583673026	-0.000606876611524278	0.00648696435778474	-0.00570946954328717	0.00270495469751068	0.000876111602030848	0.0014978496651872	-0.000286030460720857	-1.91705945429147e-05	-9.08510632007227e-07	8.64866071386357e-10	-1.35742695140212e-10	-9.96347403672214e-10
"17_NCI-H1568_02"	-0.671719113427522	-1.25765305480225	-1.68611019029694	0.446553406824737	-0.0777691395807674	-0.0312162325553271	0.159005191094719	-0.498883271084624	-1.20741718141351	0.453575682612667	-0.00224930986525213	-0.171854824551251	-0.650351785107932	0.0266862850389315	0.0857089960297009	0.3044777837837	-0.104098400479704	0.310632675870992	0.0414816452985319	0.262195405078011	-0.111062464028338	-0.226322914470045	0.145642958428739	-0.347651979325659	-0.0782048834516463	-0.439648034093442	-0.265766915892548	0.150325214931015	0.0161753948642624	0.190736427526721	0.0426242582999496	0.423824700721495	-0.152360902486668	-0.0338094057481979	0.0168956467042691	0.060321310696847	0.16307348432789	-0.192708285481855	0.136522517887207	-0.134612711962366	-0.119171443047973	-0.00962802024405645	-0.162948505357494	0.0749684445736231	0.0358069729524612	-0.0809071861656779	0.0414823862787921	-0.0684559285613614	-0.0384254946593649	-0.0679383091049557	-0.0185001645687113	-0.044234672969988	-0.168444633510236	0.0405099295462273	0.0656504851630724	0.13096433640862	0.0942258609286516	0.068695254485699	-0.0977809026038481	-0.0188733665288863	0.0206387660549448	0.0471982075497418	-0.0263068924858536	0.00361138929478575	0.011743355905201	-0.0471889701912047	-0.0142776975008623	0.00477794514602323	0.0120156319377278	-0.00672127986494836	0.0136765825347433	0.0314628304985332	0.00745884203793257	0.00660183376713138	-0.0328081880682443	-0.0453890826302697	0.00664649956351299	-0.0265975473051994	-0.00189838114131062	0.0127734831947213	-0.00843093255869445	-0.00922982765722319	0.00161678634836387	0.00908531416210957	-0.000213540747589586	-0.000434739531201274	-0.00105489244815532	0.000170881143482699	0.00608872256978188	-0.00819533155118134	-0.00152010741683294	-0.00723683018468098	-0.00405834261873013	0.00224384982961975	-0.00185275740198515	1.43725802014853e-05	2.7723232779908e-07	-6.49989940097002e-09	1.15376157201231e-09	2.02158217773734e-10
"17_NCI-H1568_03"	-0.702164640367583	-0.561169027397604	-1.57329839549765	0.698845920057001	0.40055581969642	0.225998198605282	-0.0754136826221225	-0.33267613439228	-0.9910651927693	0.469695053193997	0.063000292172033	-0.0896215665171806	-0.25802998815624	-0.0331033206662016	0.0734453136451795	0.180850416447578	-0.0137729261689336	0.589503418018199	0.221501117796034	0.257909518481234	-0.182184336482622	-0.318242002932508	0.135987140178188	-0.453847642222738	0.184183313829541	-0.340345547098556	-0.220661623561189	0.0579045881057122	-0.0281901579667433	-0.0135895748290287	0.0950820692377706	0.302536076721268	-0.23564469084394	0.00325965060373234	0.00205998669933266	0.119017980695401	0.0558078035100638	-0.00443158330745803	0.0267135471724288	0.0307782811302708	-0.163466675449493	0.0933725325290861	-0.126391569749578	-0.0969781411637727	-0.0746667732369382	-0.0564433472972878	0.14123374518321	0.0650541919890982	-0.0748363501633498	-0.0411852385883473	0.135600927283311	-0.148701873251009	-0.110034564586056	0.0433163029317609	0.059681300604576	0.0234850700112506	-0.0328235979091768	-0.0171017389431618	-0.0131592390935319	0.037843870180724	-0.0118408278134428	0.0162658293294528	0.0329824922536576	0.0434873774574514	0.0188699171950718	-0.0292421143334902	0.0171748572719266	0.0532371532838501	-0.0193344686398616	0.0638159462392646	-0.0158911706937156	-0.0300742570387481	0.0179701282307455	-0.047984017553929	0.0432214524255451	-0.00303208018797336	-0.00469962630861977	0.0289482445467137	-0.0307372661148176	0.0106953323073294	-0.00908543392606678	0.0143257427233747	0.0125565537047916	-0.0217469398768161	-0.0132380894448624	0.0025294094442051	-0.00103130883178369	0.0106754779902245	-0.0148449765465028	0.000909244555955601	0.00592056668522281	0.00420393045826335	0.00446987453672702	-0.00390631427661296	0.00181078388597992	-5.0743199093676e-06	-6.92391705435641e-07	3.64964878968596e-09	-8.76828438125046e-10	-2.83547306516903e-11
"18_NCI-H1573_01"	-1.09097308779635	-0.910168638298131	-0.280150382114356	0.429610382528696	0.23118054717046	-0.113642648769773	0.553121011132988	0.14824258973302	-0.334407030073161	-0.19121185359728	-0.399570861227183	0.101378585378363	0.474700444541775	0.860975667288412	-0.113664879303031	-0.0823084746313256	-0.122437437517688	-0.100623976892272	-0.18485155931311	-0.485319486772117	-0.527666200966776	0.00569058037400205	-0.0949218781215619	-0.105610704438009	-0.333114092817993	0.0594991810591626	-0.194532787509508	0.102078741678371	0.138733532336405	-0.239190813590546	0.0589485740264717	-0.028755179552082	0.2960079624418	0.0214420405715587	-0.0502056089008365	0.156902694971198	-0.0827545799041062	-0.0362899880882018	-0.113084927215082	0.0239375214921883	0.00165521375160838	0.0949772355406534	0.105929631630273	0.0590921683207732	0.214594884038644	0.131289784248393	-0.0261200892811265	0.114100504361228	0.0401116394547847	0.0668799619561289	0.115686872566261	-0.179252450658663	0.0339684380341406	-0.0550890060097999	-0.0259097687323869	0.00923015247918902	0.0677841667900358	0.00632155701437734	-0.0498696690915554	-0.0316355278456278	-0.027495529989017	-0.037985034717673	-0.0118207969868142	0.0272320965036684	0.0238148826081223	-0.00659073981749352	0.0473654528608581	-0.0328508720750187	-0.0062916619063345	0.0148255487423847	-0.0203917497558765	0.0262009223798303	-0.0100641827186064	-0.00634052164910531	0.0106283875807967	0.015602620309857	-0.00647529498420535	0.0115283210698438	0.000347608696084479	0.00482699238059246	-0.0138964392570181	-0.0116097364594889	-0.00405316054478148	0.00758315807493683	-0.0102104372150717	0.0100854143296734	-0.00401866476308414	-0.00131145325307095	0.00544861891936444	0.0016069914758866	-0.00205975464378245	-0.00796481862771565	-0.00709081646139015	-0.000609806662369775	0.00271377849590071	-1.72942304245853e-05	-1.24740105307406e-06	-6.21973197566059e-09	-1.67033911144727e-09	7.71024877639461e-10
