"13_NCI-H1395_01"	"13_NCI-H1395_03"	"13_NCI-H1395_02"	"18_NCI-H1573_03"	"18_NCI-H1573_01"	"18_NCI-H1573_02"	"41_NCI-H2122_03"	"41_NCI-H2122_01"	"41_NCI-H2122_02"	"19_NCI-H1623_01"	"19_NCI-H1623_02"	"19_NCI-H1623_03"	"36_NCI-H2023_01"	"36_NCI-H2023_02"	"36_NCI-H2023_03"	"32_NCI-H1944_03"	"32_NCI-H1944_01"	"32_NCI-H1944_02"	"57_PC9_03"	"57_PC9_01"	"57_PC9_02"	"42_NCI-H2126_01"	"42_NCI-H2126_02"	"42_NCI-H2126_03"	"15_NCI-H1437_03"	"15_NCI-H1437_01"	"15_NCI-H1437_02"	"28_NCI-H1781_03"	"28_NCI-H1781_01"	"28_NCI-H1781_02"	"7_HCC2935_03"	"7_HCC2935_01"	"7_HCC2935_02"	"31_NCI-H1838_03"	"31_NCI-H1838_01"	"31_NCI-H1838_02"	"14_NCI-H1435_02"	"14_NCI-H1435_01"	"14_NCI-H1435_03"	"26_NCI-H1734_03"	"26_NCI-H1734_01"	"26_NCI-H1734_02"	"23_NCI-H1666_03"	"23_NCI-H1666_01"	"23_NCI-H1666_02"	"50_NCI-H3122_03"	"50_NCI-H3122_01"	"50_NCI-H3122_02"	"24_NCI-H1693_03"	"24_NCI-H1693_01"	"24_NCI-H1693_02"	"39_NCI-H2085_03"	"39_NCI-H2085_01"	"39_NCI-H2085_02"	"46_NCI-H2342_02"	"46_NCI-H2342_01"	"46_NCI-H2342_03"	"17_NCI-H1568_02"	"17_NCI-H1568_01"	"17_NCI-H1568_03"	"44_NCI-H2291_03"	"44_NCI-H2291_01"	"44_NCI-H2291_02"	"40_NCI-H2087_03"	"40_NCI-H2087_01"	"40_NCI-H2087_02"	"20_NCI-H1648_02"	"20_NCI-H1648_01"	"20_NCI-H1648_03"	"51_NCI-H441_03"	"51_NCI-H441_01"	"51_NCI-H441_02"	"47_NCI-H2347_03"	"47_NCI-H2347_01"	"47_NCI-H2347_02"	"35_NCI-H2009_02"	"35_NCI-H2009_01"	"35_NCI-H2009_03"	"12_NCI-H1373_02"	"12_NCI-H1373_01"	"12_NCI-H1373_03"	"55_NCI-H820_03"	"55_NCI-H820_01"	"55_NCI-H820_02"	"33_NCI-H1975_03"	"33_NCI-H1975_01"	"33_NCI-H1975_02"	"48_NCI-H2405_01"	"48_NCI-H2405_02"	"48_NCI-H2405_03"	"5_Calu3_01"	"5_Calu3_02"	"5_Calu3_03"	"8_HCC4006_03"	"8_HCC4006_01"	"8_HCC4006_02"	"21_NCI-H1650_01"	"21_NCI-H1650_03"	"21_NCI-H1650_02"	"38_NCI-H2073_03"	"38_NCI-H2073_01"	"38_NCI-H2073_02"	"34_NCI-H1993_01"	"34_NCI-H1993_02"	"34_NCI-H1993_03"	"9_HCC827_02"	"9_HCC827_01"	"9_HCC827_03"	"49_NCI-H292_01"	"49_NCI-H292_02"	"53_NCI-H520_01"	"53_NCI-H520_02"	"1_A427_01"	"1_A427_02"	"1_A427_03"	"54_NCI-H522_03"	"54_NCI-H522_01"	"54_NCI-H522_02"	"25_NCI-H1703_01"	"25_NCI-H1703_02"	"11_NCI-H1299_03"	"11_NCI-H1299_01"	"11_NCI-H1299_02"	"45_NCI-H23_03"	"45_NCI-H23_01"	"45_NCI-H23_02"	"3_BEAS-2B_01"	"3_BEAS-2B_02"	"3_BEAS-2B_03"	"60_WI-38_02"	"60_WI-38_03"	"10_IMR-90_02"	"10_IMR-90_03"	"60_WI-38_01"	"10_IMR-90_01"	"2_A549_03"	"2_A549_01"	"2_A549_02"	"52_NCI-H460_01"	"52_NCI-H460_02"	"4_Calu1_01"	"4_Calu1_02"	"29_NCI-H1792_03"	"29_NCI-H1792_01"	"29_NCI-H1792_02"	"58_RERF-LC-MS_03"	"58_RERF-LC-MS_01"	"58_RERF-LC-MS_02"	"27_NCI-H1755_01"	"27_NCI-H1755_03"	"27_NCI-H1755_02"	"22_NCI-H1651_03"	"22_NCI-H1651_01"	"22_NCI-H1651_02"	"6_Calu6_03"	"6_Calu6_01"	"6_Calu6_02"	"16_NCI-H1563_03"	"16_NCI-H1563_01"	"16_NCI-H1563_02"	"37_NCI-H2030_03"	"37_NCI-H2030_01"	"37_NCI-H2030_02"	"56_NCI-H838_02"	"56_NCI-H838_01"	"56_NCI-H838_03"	"59_SK-LU-1_01"	"59_SK-LU-1_02"	"59_SK-LU-1_03"	"30_NCI-H1793_02"	"30_NCI-H1793_01"	"30_NCI-H1793_03"	"43_NCI-H2228_03"	"43_NCI-H2228_01"	"43_NCI-H2228_02"
"ENSG00000075624.14"	2.71828164173698	2.46638903391028	2.514937755294	2.47889985668614	2.56636132561386	2.54689858919521	2.94322951639135	2.6851072852861	2.72124190818158	2.74482394659605	2.7387356842018	2.74639484548645	2.79807055244752	2.92771065304907	2.96241307791309	2.66396213232272	2.7499112741777	2.68638944393867	3.09126956836519	3.15449540029226	3.08391090598607	2.75103306768555	2.98486046619846	2.97022510809684	2.96487567576879	3.03449413778421	3.03740665745694	3.11100002233539	3.15725209633604	3.07747356827191	2.92250983376709	3.27504060603969	3.245868002103	2.96822425956626	3.17684468917956	3.1885004308349	2.67906219857762	2.63783445853512	2.64471408447118	2.96601334152466	3.06536266506963	3.03580398108114	2.72363047660102	2.71059051332583	2.71092089515224	2.75935838866766	2.82497927672513	2.84776948509571	3.03269357721944	3.06541855437004	3.06226945677157	3.23866307082767	3.22452201451787	3.2336353652646	2.76084773077821	2.7686124198878	2.78612215739808	2.98154726833151	2.96275638294484	2.76958392077317	3.31565435051449	3.41368445329411	3.37372871239706	2.97387946373643	3.03155676196516	3.0606758116452	2.94412436028428	2.94815936650888	2.94319324214106	2.76643915567434	2.8657050577309	2.91921109606599	3.2037854941223	3.21242645510342	3.21956069041711	3.04201270470595	3.02427581829297	2.99803950501351	2.80552974891878	2.77682436153229	2.77393841093637	2.98023719578509	2.97558579961521	2.97078011948673	3.09556668973345	3.24597896066487	3.22401844891927	2.96534151996957	2.94426685534867	2.95867816800006	3.23824202847258	3.19853636886371	3.14527046361073	2.98323195163681	3.26211693940821	3.22591409369347	3.1340942742197	2.97696671127421	2.90714065747369	2.93395744238933	2.74420620493973	2.70029112597899	2.82714209993343	2.75655900805985	2.76260668012001	3.02340351606454	2.99769819348321	2.96926186001446	3.12916141837805	3.17431558310444	2.82380793414114	2.82427722190149	2.88568193835793	2.88545199243675	2.91886323080644	2.87900376274999	2.90079865640613	2.93293452894028	2.99085882635544	2.93536915498491	2.7562051079749	2.86224354138539	2.80383473553592	3.10327333946018	3.19753758093063	3.23592725844408	2.92011585151465	2.86356651002977	2.86510985922506	3.25017829507823	3.2208508710348	3.19020065853824	3.13089378347293	3.1625116791054	3.11386856311533	2.94581006560823	3.06103652074265	3.08652213597857	2.95271956198474	2.87672471366601	2.9570504482028	2.92228200954747	3.06364467690895	2.95455597658285	2.96504942199044	3.02007388219162	3.13608514813266	3.08662910951285	3.07585421189958	2.88916683381341	2.87711349518456	3.00299380516629	3.02494289096034	2.98328469238353	3.14560270113953	3.21154635208013	3.18274056029558	2.58201530921793	2.88134246814062	2.87017894241788	3.12752261815617	3.21516098368975	3.21178967963177	3.15280198633018	3.16871081125276	3.0308124188209	2.86867156234104	2.88826305173649	2.85101863125266	2.92742609926607	2.95155843579174	2.9210922228193	2.99543626175552	3.08802728651519	3.01267645704724
"ENSG00000184009.10"	2.79145244576882	2.72796893991684	2.74256129043755	2.84103078118516	2.87194276219492	2.85469093387072	2.65221334404332	2.43821056332617	2.4330409420487	2.26075056213654	2.29394408634967	2.32868513397044	3.07689410943221	3.01714194513369	3.01514406477521	2.91993160251676	2.9454639125663	2.89106257492061	2.90278210336601	2.88363012586969	2.86511215215005	2.9809367212626	2.95421408913945	2.96094045238983	2.96785431687478	2.93991594847585	2.92335990973012	2.96118268830585	2.89736851210618	2.8059622123877	2.85722218265716	2.80621360634087	2.80251076925526	2.82114032635016	2.95285430432577	2.88061321413383	3.02891586988038	3.00310379837013	3.00911661800672	3.07322657716273	3.07022001531188	3.04128929972602	3.17499640562938	3.16686896065157	3.15548011698545	3.0429755434745	3.00490834732999	2.96911706599778	3.07876468728365	3.12242534675103	3.10299069229906	3.12785945275459	3.03032382855507	3.07084772841224	2.83814699840434	2.82982556763597	2.83628538742062	2.66067773858063	2.65783981484289	2.6690068993273	3.2490888803612	3.24864532444342	3.21794958292634	3.03567369191269	2.93677085473271	2.96361486754971	3.04824080785689	3.06874977628361	3.05411817948254	3.14935362312809	3.21657038332714	3.2361618222226	3.33381719227293	3.29308006011451	3.27136485632528	3.44761944780507	3.45490855329346	3.46945861244271	3.10238527971994	3.09071550010566	3.1313059970346	3.13736982389407	3.19140791920837	3.16001875454344	2.92522285306743	2.98796006878019	2.96135176644741	3.01224160754011	3.01844382386516	2.97403081843381	2.93030687703211	2.91500738472502	2.91737411721195	3.00199755712805	3.20399738360213	3.15375089953027	2.84925531628398	2.72656327376201	2.74211728145215	3.15347326843526	3.17675337422439	3.17710348810186	2.88363060773109	2.88174100553595	2.85045475654771	3.03202925282794	2.98443002103106	3.05925786455886	2.93191545888521	3.04872181074237	2.88062414067201	2.94406914407303	3.01286876617286	3.00304763789251	3.03204796945581	3.41519223869398	3.28463595732058	3.33219717719877	2.98035389792758	3.04155284432998	3.28675518414863	3.22169695256878	3.11793365864442	3.01897638205579	3.03788277935449	3.03389708594408	3.06816371555426	3.06281969980713	3.11520452381133	3.41425876073233	3.40935893891705	3.32858904766284	3.36030183278376	3.25512772275824	3.15917799916007	3.3506064712884	3.23196664560835	3.2665743544639	2.9410145216689	3.05227323457098	3.2845152202201	3.33588155390886	3.01709821070745	2.85612254791968	2.8616308829382	3.12088708894716	3.25183775130227	3.12790626433368	2.96765184168864	2.95686456446354	2.99081112978184	2.99896327903828	3.00881141664032	3.0034585442695	2.99446126237613	2.99371761475475	2.94466041383394	2.6926367719883	2.87982212226129	2.89567655807605	3.31399250090474	3.37712410769306	3.31421647127252	2.86294366541962	2.95874056783675	2.87621511781179	3.11954447231179	3.09945784905386	3.1201035451971	2.74998511604541	2.75900610077476	2.74291142562133	3.09799728956884	3.05571625754633	3.01217837811829
"ENSG00000196205.8"	3.02216414920225	3.055764856103	3.1258505732883	3.02461007149237	3.05595831898631	3.06188793659055	3.03001139528548	3.24978112006087	3.25916959008115	2.82250785361257	2.84905312555539	2.8561448901583	3.01755720255019	3.03118679839135	3.02776710873887	3.21567151979671	3.24463493101856	3.21567244893196	3.24462823766997	3.29628442984691	3.27689350954713	3.01682582901128	3.00299102742731	2.99598561679385	3.05384836357955	3.0803033251919	3.06665403246747	2.96677395195229	2.94184307658441	2.91180807740268	2.91468203228473	2.81432778265918	2.75642136187619	2.92836217579916	2.98659328545801	2.83061373833753	2.57397759033625	2.60003186566433	2.60768189376274	2.81948293029633	2.84017759635549	2.82956545390112	3.40423695319797	3.40618636274607	3.39520404511828	3.21945178993622	3.33706567055494	3.31024825547595	3.25299713971273	3.27609898781489	3.27671007374733	3.12191763121607	3.16309365893559	3.14348648007976	3.14486416737378	3.12991088105846	3.11900016845566	3.29032591723786	3.23827614019432	3.23985139930548	3.12538473239762	3.12849075771745	3.11727008785088	3.16895837408486	3.10577942482485	3.09099488338989	3.19721195151685	3.19852094168875	3.19720957479625	3.06679379144932	3.03624245884437	2.99673863551598	3.24163110465448	3.26491572462068	3.24952640692598	3.06788613780601	3.07700893945621	3.08549017082096	3.25771646510875	3.25084656816534	3.21951742905104	3.22469073750419	3.22170759874306	3.2383578200507	3.06107598453221	3.14097226714889	3.05826719546856	3.14528982453395	3.1361734968745	3.15679959654044	3.17843340709969	3.07978239330271	3.10076606149974	3.05921455010065	3.05044163667952	3.01666939338033	2.74179040794191	2.95901511233857	2.91556890152164	2.77423540061351	2.77488671316806	2.78019874795599	2.82295035774782	2.80697991561365	2.81650176763422	3.24427717381359	3.21781173197565	3.17562778059963	3.24637718446575	3.32901981725818	3.4130029552453	3.5605700819104	3.29467911223796	3.31913668610379	3.29827364513582	3.32267440337213	3.22051025651908	3.27140745863968	3.26355668193627	3.34624688022144	3.41867395571161	3.45787581920177	3.45478364190424	3.27739436873906	3.33541489734718	3.27819952208896	3.23926515746578	3.2250298211642	3.23900967849329	3.37955917705966	3.42276793119591	3.39624069433389	3.45972725348966	3.35165077186037	3.20232507035406	3.02851786217704	3.06075567653731	3.09836518638641	3.21789325278426	3.26738927227115	3.25436191474377	3.32599524489504	3.0848844828866	3.26350854262092	3.28678542492377	3.1019551289814	3.13859450603928	3.16732037221405	3.12570760524226	3.20813554831985	3.23852913835787	2.85217176340037	2.84589589761807	2.86210524932062	3.27178598553952	3.26405971366573	3.24652948420046	3.18600076924367	3.23120511175503	3.26768661157467	3.02752215498041	3.07366121679136	3.02606409956837	3.10765990129893	2.9915709734241	3.05159529145913	3.00550849719597	2.99282902281198	2.99453159074489	2.944917217146	2.94501281204367	2.95477475230535	3.13075815005879	3.15355090959973	3.1803393209352
"ENSG00000284135.1"	3.06396837421923	3.11726526316127	3.06521039490887	3.22040755991443	3.03399783654813	3.03589901420226	3.19777086397754	3.20011028491036	3.09897034368309	2.94077316144433	2.94509043193895	2.94083563762006	2.96529292280637	2.9344093773549	2.93029236051043	3.26215211505519	3.24781749240487	3.18991549882316	3.43372392446816	3.26198855139887	3.33656927009542	3.00224764915025	2.93530344697063	2.95774588604805	3.10664401225641	3.00811884156676	2.8682475926128	2.94273441715671	3.02331231435753	3.00859843100587	3.03103805197814	2.98692110456698	3.03699687985596	3.34408486091516	3.16843451551215	2.87954202433214	2.97068370747829	3.02440128539165	3.00755628146764	3.12543354881081	2.91402922599547	2.92100870565356	3.29908043486847	3.33399759371996	3.33321005106238	3.5059807349647	3.31699606238177	3.27245705067648	3.35639346660363	3.19887439911462	3.1912715636128	3.26898155939749	3.15617768063945	3.05134357000434	3.19555404297939	3.19955778034029	3.19938981750245	3.14032621960339	3.26782579514055	3.24341492738057	3.08709237635862	2.86155958684019	2.80813150140003	3.40583508927488	3.05310604048799	3.0720349101804	3.44113112559058	3.45981812956559	3.43539810115783	3.33557121152099	3.22708609579474	3.21744847233465	3.01283911148485	3.19177717544948	3.15812843589708	3.03965913426469	3.05651097665231	3.07175628206763	3.09147959599299	3.21896752825705	3.26423973176711	3.07563821611484	3.09051928955609	3.07951005225739	3.31114639151344	3.35440634061723	3.35143585305398	2.9936064413116	2.99428553378872	3.02692544933293	3.04900507673852	3.11194436899894	3.12567355613142	3.09886803527632	2.98260141730486	2.90595666030189	2.96901093054195	3.03666285482255	3.01130256194236	2.63770518587737	2.70233577070006	2.72270274023348	2.99084044921084	3.00905965844733	3.03042198862785	3.26360075288848	3.32798916360702	3.45925666459788	3.41825930187886	3.50399182820327	3.2017471582366	3.49034725915629	3.37286598222835	3.4060514692697	3.43561800351638	3.5447462975468	3.13470453101927	3.27295862230384	3.27222281976492	3.35102646873186	3.35370420010602	3.18328776176492	3.22044794445016	3.32515405938855	3.13844597244895	2.94902575977369	3.23025143029225	3.31312503819323	3.33867906907663	3.2329129730819	3.28537399282838	3.2769912266761	3.27246980947115	3.25108921057648	3.24935576514169	3.22313773111569	3.10867983277146	3.09264807003803	3.23668117707108	3.35168006577393	3.24357174556604	3.30927086301477	3.19781491732824	3.20757861062904	3.10895279507279	2.99655258596234	3.08205932666977	3.01288676473862	3.16285875363088	3.26833551582174	3.22324859380874	2.87385042919817	2.85964520781067	2.84809098494005	3.61574241380071	3.41788965184678	3.35124374938992	3.12473593156134	3.17752099126484	3.10587868943389	3.03731553318789	2.95759666514395	2.92002186301714	2.85803696242553	3.10556651334014	3.02827932141006	3.20273458748805	3.16185713767824	3.21393523820841	3.03042824460294	3.02180591151628	3.02691750751834	3.25780224714662	2.96625595972622	3.03205552010064
"ENSG00000235174.1"	2.79341037692918	2.94386840638836	2.84254827472823	3.1684726926821	3.0453636308074	3.10347447473526	2.98884489674947	3.0234917517557	2.9390341365356	2.7188831236648	2.72552802102359	2.72274784843097	2.78858622229271	2.78733567079694	2.80091703798033	3.11548379821813	3.02900714029851	2.97606256453762	3.49120056011756	3.42505633301038	3.46027587520184	3.15319667339992	3.09467992674427	3.07404320119148	3.3126367815753	3.19940097466634	3.14404258640747	2.68888572155395	2.7281904338195	2.746195879017	2.84328499623606	2.78811399570352	2.78950446072005	3.12526703804781	3.03011170193431	2.77295590116403	2.84097318843759	2.88108883100558	2.86442891013944	2.76821574093854	2.60990496176244	2.64063889369451	3.24767936827534	3.24782328580625	3.28218526135118	3.23151887766943	3.22005531297298	3.26357272657963	2.90144867229014	2.74311326587757	2.86706369879118	2.88232986397492	3.02587273170837	2.85078382570923	3.189314593841	3.1951090365435	3.20223534854818	3.2357935264216	3.16987866255857	3.19388721347069	3.17596764375627	3.01166068280968	3.10463076157191	3.02121403397319	2.71085975349084	2.75427075958409	2.95694496047203	2.9684913961556	2.97122810579339	3.22995792604281	3.08864791976525	3.10207224707016	2.93440904076319	2.96484184541066	2.93951831942294	3.11130472245213	3.13865065219036	3.12528672787275	3.15676446683786	3.12421549060128	3.20404411544518	3.1644136226643	3.14919017916987	3.17664987759487	3.27383587188288	3.31928751980261	3.28549247427844	2.77385754819529	2.76843625358675	2.7945858661825	3.0615967292163	3.09615669912153	3.14234046832775	3.30150795190891	3.18306480128912	3.14341088971358	2.93637160488383	3.09162101795276	3.05562912254145	2.8400965601985	2.81570609179875	2.83997443710569	3.16865804929565	3.19411328471166	3.23186379921613	3.4537550690666	3.37516234259091	3.46578296199346	3.03684131929298	3.07409046112474	3.06744765945221	3.28109755010811	3.25629711195798	3.25271242952095	3.25505473339465	3.38353928881111	3.0909468950378	3.18317458763345	3.19759835748096	3.31529559738884	3.08876151429813	2.98078509806552	3.01269312528457	3.20022551921627	3.13653417182605	2.98634322002132	3.06375442609025	3.09960896160689	3.1072465863586	2.95750677545929	2.98466226658512	2.98916045355613	3.03605068535366	2.94421592674594	2.90011512964542	3.18037502270347	3.30996183088851	3.15153576526989	3.2990213320808	3.32333240668463	3.20685308378656	3.19064943471253	3.00078213396858	3.13488245430304	3.15906219572293	3.12334617756492	3.2420579371633	3.14231363895787	3.19920492999141	3.27892170223564	3.29082524121773	2.65897429148092	2.66162362194268	2.68411141305114	3.13263733566231	3.07339842839943	2.98256057361657	3.00879000530306	2.97767828410175	2.93793467695875	3.14441249835155	3.10861790032763	3.07140469409251	2.7101789289923	2.86703444804719	2.95351035583758	2.99763392405707	2.95637211348892	2.98813459081806	3.06900961048538	3.04352973893659	3.06424688531393	3.0571895315658	2.88617035046061	3.01376438896111
"ENSG00000283795.1"	2.7981855780616	2.98373769584503	2.95783546179259	3.0778199389676	2.96391521833066	2.98722245441283	3.10703009671671	3.04028762318027	3.05940127312322	2.84499118913206	2.8357840171203	2.85286018332798	2.86449183301656	2.84214375658066	2.85010611020216	2.91263018031124	2.74303288802634	2.70328353852676	3.26941703226489	3.11692129859916	3.13034780106922	2.90780104676265	2.81040038642279	2.85495842882198	3.08359919121339	2.93103890565714	2.95466700465247	2.79478271716058	2.7142257476401	2.82139274637342	2.78334873125429	2.61206574517918	2.68636968470442	3.09000778631417	2.95950465706698	2.79854395596039	2.79005174074572	2.83703388844184	2.81884402564898	2.85910702144208	2.69128350177316	2.74161958676963	3.16341731543491	3.1462553634399	3.14602545385163	3.10527874276715	3.00706927814253	3.04719008287363	2.88165052924778	2.72638526088775	2.86858912407123	3.04155424173225	3.08329689380328	2.94092802544369	2.94780726737911	2.97442763281761	2.94639271952368	3.00204636818603	2.91019981599088	2.86702311526308	2.90407947536229	2.76348881565668	2.79909034922327	3.26757664716732	3.03562171155205	3.00066388003477	2.98089477053312	2.99144027357367	2.95949850920055	2.91658491341671	2.77111351837743	2.76599637111043	2.73056734808643	2.84817161751909	2.82957223516197	2.91807092212162	2.92689643843718	2.92321598479729	3.10252366775381	3.02534454613519	3.16981552819284	2.94252437185926	2.90994121485702	2.91112028076388	2.859850254248	2.7498487376736	2.81699129201387	2.69661712393056	2.6891225606133	2.68476382285091	2.72615052101276	2.81103817902342	2.87617510212329	2.90571841083352	2.73141078115301	2.73708688420167	2.62696959265986	2.80942127430413	2.82396366669922	2.80789048839745	2.78310550431269	2.75846878162442	2.78897345882258	2.88511547872052	2.96294717914175	3.16158573782539	3.02839758554398	3.17789376391044	2.99886358717485	3.23517423320627	2.84858868131624	3.22791988157289	3.18201567235315	3.14253629012389	3.15018748779512	3.17215841802314	2.94080851244575	3.02358602980351	2.90534791678846	3.19877473675283	3.13360480596683	3.03789082639046	3.05886939932919	3.10741635647382	3.01315310352277	2.93167159715561	3.15480787229848	3.15552357264007	3.21114043590979	3.00898550141076	3.04832365596143	3.06322915265544	3.05515716733129	3.02590757356277	2.91476787047914	3.02335176431014	2.98567632834821	2.9222280302893	3.08853271485236	3.36570833422899	2.97988376178311	3.1969364606272	2.72862890380816	2.68182412072937	2.71511974294792	2.8969424016788	3.00282474791226	2.97142025522689	2.754476840091	2.90280418974285	2.8990390585313	2.85041607525909	2.82119446344642	2.8550809029873	3.19607057798375	3.05522796880062	3.06347782131412	2.77702685735519	2.75046711371263	2.78213547661343	3.04668739242422	2.93549741843988	2.86705137498325	2.69654074459929	2.96874232200461	2.96718319563146	2.8911623352334	2.8488841425147	2.87225131395	2.94030874416038	2.90133710310113	2.92255893675655	3.0069974226654	2.77763542055922	2.89480841504359
"ENSG00000204628.11"	2.77330570023314	2.81141565495618	2.85636092741837	2.93076284883515	2.96468567992084	2.99318133157084	3.0293221174766	3.15936229221945	3.15529734651785	2.77756017313339	2.78548175040317	2.78680467026856	2.75463779526063	2.76426408450127	2.76248198093969	2.85976013474536	2.91995452854194	2.81052590975943	3.01334133970699	3.06197174542114	3.05413685921261	2.73387352340219	2.74931920288081	2.74663509617552	2.794856528454	2.81308977435518	2.79576428468761	2.69600461152354	2.65164921082038	2.59754881318612	2.56525362469556	2.47932986439854	2.4282860800719	2.83895155266459	2.87122226005115	2.72345145752633	2.56118140965642	2.55390816973774	2.56077153175933	2.69232444515241	2.70115593164378	2.71803578548727	3.46870312983873	3.46659839768836	3.47753516105173	3.04130891843243	3.05394427134692	3.06500782273276	2.94350762671184	2.97713111539344	3.01215345761293	2.89718627221946	2.99167746130639	2.9352823047259	2.5499263610601	2.54438849120513	2.54731824672834	2.83348048965294	2.78069495800862	2.8087233025982	3.09081578187021	3.12526954992139	3.13719657255664	3.25419220684276	3.15111437340723	3.1844048872602	3.26193229448905	3.2684765946627	3.26565628963529	3.02973738165725	2.99756712201944	2.97725714304508	3.06614625153749	3.14877016321777	3.13067018591033	2.89425373155591	2.87853214001324	2.88012345550724	3.01592209194856	2.98740606193912	2.97291628789714	2.97194693433876	2.96386020464048	2.97892596911052	2.98091805711327	3.04581761803928	2.97125822124218	2.94625674970295	2.94930428083579	2.96396381394401	2.95982878879027	2.89693001397356	2.90807093055045	3.0358300817424	3.04446121686302	2.96660484583804	2.71197076183667	2.87651665378964	2.81257046776655	2.86659405935178	2.82850795752204	2.85496910104032	2.89720778228796	2.85446555603743	2.85803245151047	3.17174315291318	3.09422439023017	3.06713896950818	2.91129718775503	2.90562751007596	3.22073398726047	3.23241056801133	3.05816969227965	3.07012870282125	3.06115810287617	2.98804842777015	2.87490264892846	2.94032885171784	2.99621792983274	3.04385937900149	3.10084270178876	3.10916411578309	3.08083944163744	2.85566691642845	2.87285778360655	2.81530411742756	3.08477410398904	3.06333050459309	3.09810417086977	2.89105194456387	2.90938050108344	2.8735551444311	2.90143040593633	2.86680126210683	2.73845555576318	2.95128673550661	2.94990374861014	2.96464662996266	3.11811798898333	3.09401421676915	2.93131000528831	2.9192943407106	2.90144140065602	3.01184849021506	3.01313850349933	3.06299462168919	3.19147956668624	3.14672740565441	2.89496841564859	2.92508846647518	2.93491076797323	2.797918351661	2.79463278773396	2.80187131443224	3.18005960883621	3.17205993290273	3.13268294919855	2.90400733181649	2.95734499277464	2.98607944636031	2.68773787282848	2.75038801287316	2.70462606300974	2.74450847014076	2.81507591690013	2.81362836606477	3.12425208766766	3.11334674602391	3.12667624311249	2.93593385791892	2.94762780789836	2.94698743752462	2.9717736436217	3.00434055631763	3.01520513740366
"ENSG00000236552.2"	3.01565464317465	3.07886281174311	3.1745225187399	2.86063712635916	2.94390575983832	2.9801687096461	3.03472954900642	3.17473929572068	3.22961893499088	3.0725166616581	3.05498410100089	3.05655289848784	3.09475267958004	3.0983253968627	3.08402989454317	3.18207799144044	3.18482516981196	3.15020576200472	3.18376939631358	3.24875643060946	3.35080964018507	3.13179649810412	3.12101692063572	3.12066205281496	2.74618035055522	2.78140569080106	2.80747219813104	2.6969521176769	2.58087972565145	2.58054035107092	2.74047044444608	2.50759415671461	2.50408285688083	2.66205093445937	2.65013444869723	2.49333841258564	2.89825340758779	2.87451793285734	2.88453314129453	2.81747725211502	2.86062051205012	2.86617742304116	3.28228982334097	3.28786511833653	3.29282855765948	2.85597899173349	2.85243268584879	2.99568605560254	2.69960778767993	2.73780561524954	2.80259788024283	3.01036409026389	3.09621166855095	3.10692916837921	3.00086997778367	2.99933995195447	3.00057810004165	3.09090777698832	2.94727393257343	3.07415649360308	2.92111573346052	2.95768879865331	3.00399348554453	2.71926452551625	2.67577005780088	2.64663339695898	3.05265762496299	3.06870103471458	3.0705671687462	2.85688344859778	2.74843282650786	2.82661209627401	2.92189625817901	2.81678426018119	2.9094988219566	2.8961969901835	2.89908236311011	2.89470210913642	2.90855331574106	2.81834423683701	2.79510146504636	2.81166109347935	2.79310603565661	2.79366431497886	2.79236157910738	2.84905604097651	2.85767530109399	3.03034784895635	3.0357100556326	3.04971748970287	2.78675144581533	2.83122012090038	2.82245151300973	2.68958704291622	2.55711862942143	2.57072063324724	2.81261295448271	3.00766643962632	3.04678645993255	2.71845933453101	2.73006122891716	2.74790011191017	2.7626950583337	2.81007908821325	2.78565120927026	3.09274137978835	2.94243508409527	2.91519289031123	2.94145766687164	3.07055804756761	2.9914562281855	3.07364684537057	3.15205265173341	3.11605726738804	3.0912374801978	2.97169863472499	2.82661725550329	2.89661964304612	2.78879531580605	2.90408473589305	3.14387968361973	3.13717535745306	3.20952307391755	2.79804616152122	2.81075326934764	2.80487316936928	3.0454383096548	3.02941226755779	3.04548450082702	3.03724134504091	3.06663068458786	3.04150168789143	3.08313117521242	3.02854080901586	2.95064300471645	3.05039969902359	3.03765039464642	3.18647648619098	3.04459186661098	3.1687677964489	3.03709649326334	3.11220275404219	2.95914916439539	3.12840089900327	3.20065879533212	2.97824568448422	2.97296232492099	2.99601007114746	3.00842277373276	3.15620428995267	3.21952446277581	2.70508066287891	2.7193457680739	2.72655004156592	3.29710679998802	3.24722048247198	3.36046230062243	3.09350120978442	3.0600709621271	3.13303920421095	2.71970269423704	2.72279652029438	2.80929905031354	2.97789582154657	2.89942412990281	2.96962281996169	3.03765971113497	3.02972451794405	3.04804968269313	3.00331056456941	3.0171496311345	3.01667523819946	2.72730427565443	2.75365957323333	2.79619807119917
