"03D_BEAS-2B_3"	"10D_IMR-90_3"	"60D_WI-38_3"	"54D_NCI-H522_3"	"01D_A427_3"	"06D_Calu6_3"	"53D_NCI-H520_2"	"45D_NCI-H23_3"	"11D_NCI-H1299_3"	"25D_NCI-H1703_2"	"16D_NCI-H1563_3"	"59D_SK-LU-1_3"	"37D_NCI-H2030_3"	"30D_NCI-H1793_3"	"43D_NCI-H2228_3"	"56D_NCI-H838_3"	"58D_RERF-LC-MS_3"	"27D_NCI-H1755_3"	"29D_NCI-H1792_3"	"04D_Calu1_2"	"12D_NCI-H1373_3"	"35D_NCI-H2009_3"	"05D_Calu3_3"	"48D_NCI-H2405_3"	"21D_NCI-H1650_3"	"08D_HCC4006_3"	"33D_NCI-H1975_3"	"44D_NCI-H2291_3"	"40D_NCI-H2087_3"	"09D_HCC827_3"	"20D_NCI-H1648_3"	"55D_NCI-H820_3"	"31D_NCI-H1838_3"	"47D_NCI-H2347_3"	"51D_NCI-H441_3"	"07D_HCC2935_3"	"28D_NCI-H1781_3"	"14D_NCI-H1435_3"	"26D_NCI-H1734_3"	"23D_NCI-H1666_3"	"18D_NCI-H1573_3"	"50D_NCI-H3122_3"	"17D_NCI-H1568_3"	"24D_NCI-H1693_3"	"39D_NCI-H2085_3"	"42D_NCI-H2126_3"	"46D_NCI-H2342_3"	"34D_NCI-H1993_3"	"38D_NCI-H2073_3"	"49D_NCI-H292_2"	"57D_PC9_3"	"52D_NCI-H460_2"	"02D_A549_3"	"22D_NCI-H1651_3"	"13D_NCI-H1395_3"	"15D_NCI-H1437_3"	"41D_NCI-H2122_3"	"19D_NCI-H1623_3"	"32D_NCI-H1944_3"	"36D_NCI-H2023_3"
"ENSG00000241081.1"	1.93028055571441	1.89329915267166	1.90636783408935	2.44482198549635	2.19055696494334	2.14129775582741	2.29027660603532	2.26470966811714	2.28884109957175	2.11363352631121	1.82972873489334	2.04078939553077	1.95557271506903	1.89410160701387	2.01626250359712	2.07920346448653	2.1464548766148	2.05480767486947	2.19660003580848	2.07119784875778	2.10672258825044	2.02843555026826	1.7981462349219	2.0494586765558	1.95619704795454	1.81187304045037	1.95021529148016	2.23448372817328	2.2655305593469	2.22249834394485	2.30623725331861	2.15263892323639	1.88420880500682	2.06607260761454	2.16380573161202	1.69735676281441	1.87704399518607	2.1888542148762	1.98264222455407	2.10061200794759	2.38686862142358	2.16946111876242	2.15830607071027	2.27625185895946	2.32234911299711	2.05329420650764	2.13731734046708	1.81947401138666	1.8773616607749	1.81057986806723	1.98467662578543	2.05271011496641	1.97189359723852	2.13342797719463	1.8134550429532	2.0366181600388	2.17233571154907	1.96620148257595	2.05966419608558	2.18438457538974
"ENSG00000168036.17"	2.0511458628768	2.08477090046773	2.06342781727236	1.96833710778471	2.04408913885417	2.2530812274062	2.21976455949296	1.92728193725406	1.95246821347455	2.21793663415082	2.13457084635911	2.25764629210285	1.98424144802566	2.26295123896276	1.74742557491173	2.26963118150206	2.01609593199561	2.06811672108748	1.91064157511044	2.33132943601265	2.01378363376691	2.00131921924248	1.96847645266336	2.14229952451314	2.01715937326669	1.98787883409503	1.95597691825405	2.12324663780765	2.06711994833828	1.98133228755088	2.24886155812392	1.87844391424288	1.98877620443494	2.23713598822499	2.18606863611797	1.72770244670619	2.24985127983244	1.96845255258249	2.07257113089188	2.21212031825711	1.74072687945373	2.44643239843973	2.02848690832251	1.95115123110679	2.11677291338311	1.83362242504262	1.74356389919569	2.02205920207426	1.93099383587154	2.40283921305996	2.01427336811572	1.89236813821295	1.91230571903242	1.85836477038631	1.60155458317132	2.12305412089983	2.18822838907755	2.19467971477344	1.98706299094894	1.8985409384974
"ENSG00000142507.9"	2.07230102635099	2.07303706152256	2.08139430854094	1.76279772000009	2.18030014405405	2.32711546678119	2.188249867785	2.31194728205595	2.4667304480471	2.2973696629025	2.10720501953381	1.93082080345405	2.27757712134153	2.1118225394994	1.87717029341348	2.17250183807225	2.27493256425954	1.72768901320729	2.21325516450997	2.21719896604393	2.04812457205343	2.07667873962892	1.9525582193479	2.02934278754796	2.18693128928798	2.07400419137906	2.26363808486151	1.95119817139485	2.0980907326513	2.31847040337879	2.22895703510198	2.08056148119042	2.16603084392194	1.94817102042077	2.1134204145852	2.10680189865948	1.99529889776853	2.0692948392626	1.96045785671591	1.93301046392658	2.05231514566212	2.12610637570925	2.12509799994384	2.38370516216462	2.26534094974882	2.23594448072284	2.30300081648107	2.07264174166009	2.063785107741	2.08957674660603	2.37098721421167	2.33109048083643	2.35204962103049	2.30368608204079	2.08189645474683	1.9740184174693	2.26150946695653	1.94282792040446	2.03931294984944	2.26175408498802
"ENSG00000264772.6"	2.26520026357959	2.25880145232257	2.2337253308926	1.82331384335177	2.07662065663876	2.44893242701778	2.2629187736419	2.34471372771413	2.4522679749821	2.29205267868142	1.8810411083052	1.91029688873291	2.23981262213188	2.00284912183937	1.94522921475162	2.22081974685384	2.20672594250265	1.88471521468106	1.98321952299208	2.27076328498975	2.13617386425636	2.1695039078498	1.9293556470443	2.01287855452693	1.99970569602255	2.22587737703848	2.44691600561913	2.1358471293957	2.26915952230926	2.48584846864559	2.13886715115085	2.23903416893078	2.15544678747704	2.0269324649027	2.18253493474362	1.99016943719903	2.04186513837356	2.01068973565026	2.04847012741393	2.08943175712195	1.890037632141	2.15408376417492	1.95693534557127	2.23888066441422	2.20393447178132	1.98512085676535	1.85612376725999	2.06381484138047	2.12625044827205	2.15127330237877	2.12349342821647	2.51389914596193	2.34318898938627	2.11994050584232	1.98615467957242	2.01936988558243	2.43113969773845	1.87416976337345	2.0412695210157	2.06411893558605
"ENSG00000263809.1"	2.19340626354107	2.05720792223285	2.05572987689572	1.8186561383611	2.24008294253789	2.45403736969881	2.03438807861608	2.15930753859059	2.36317787428129	2.27407542659458	2.02541182258231	1.94311792163978	1.92119056802348	2.09352373695793	1.82671154521546	1.90380592737409	2.12272391290781	1.8473388046052	1.90230699785144	2.13940218192215	2.05303956403747	2.14554575819487	1.75161312314764	1.80943288791317	2.02765279353386	2.03313897442043	2.36430470942308	1.97351578542413	2.22825683629835	2.55855401317626	2.25797419038173	2.13502500511952	2.01331679578128	1.79120498481501	2.22671771443118	1.7665931309652	1.78208834659046	1.74900340227102	1.80994845950499	2.18147554099668	1.93310017139915	2.08909781110038	2.11088924556316	2.2351763639699	2.2706775664409	1.940366895951	1.97725669816825	1.99360294566862	1.71328437275641	2.21679427909225	2.11757918170185	2.37420579229729	2.28278301306128	2.028962437419	2.03182366478737	2.03530752290215	2.29861181302152	1.77521624872183	2.16744382001358	1.98955469745987
"ENSG00000072778.19"	1.96967961900417	2.10691997574596	2.08044781603533	1.7376799212668	2.19455177059528	2.52221526968169	1.79380026841751	2.25588827206538	2.12063789757893	2.16523203995529	2.28219916553972	1.91699931136851	2.08051949173738	2.20915802906314	1.6841767674476	2.18171966525308	2.10302748592223	1.89703094716823	1.86923069248024	2.08332464571095	1.94517672638125	2.26050689234022	2.23938529161026	1.90543626014156	2.03161606618413	2.02083923607508	2.25685122121443	1.79321741203754	2.18695430535413	2.27330979096402	2.18500191590921	2.12977982999857	2.24552902550703	1.73106211758329	1.8606862033498	1.89442650053487	1.91936326453756	2.0648478808945	2.1099257260764	2.17898343204649	1.82455486290196	1.97219754016174	1.91002167256886	2.256430696705	2.11377798398651	2.02079963381558	2.19155356134454	2.13619395947427	2.06320923257727	1.86588271354206	2.07730376266227	2.03212694625039	2.04495588463126	2.34827409231228	2.36235784667906	1.90405737704795	2.1989074935324	2.12568773753921	2.17481937717812	2.14111328463232
"ENSG00000126247.10"	2.09895796083712	2.02071725229215	2.12087932075227	1.84844605265858	2.19126151853385	2.14639549535084	1.84454253851401	1.90329225220844	2.24036890236985	1.88067828152544	2.11371781306767	1.94636465198075	2.16382098868827	2.11727877481037	2.04770293014473	2.12626704790295	2.01202850371259	1.93419677278044	2.10871267981373	2.06405006418431	2.02579383448859	2.23434997314649	1.97619695877733	1.99941273198301	2.27570090839325	2.27038828461755	1.87079638364135	2.00083574568255	1.81913812025707	1.902309653356	2.02597661452864	1.75996508953795	1.81787445196425	1.9823647973987	1.95702558581073	1.9429251149436	2.02406203274531	1.84711375509706	2.24310195082317	2.18708923215226	2.04235663299835	2.06210959817551	2.13292563614305	2.34764226044499	2.51050181497726	2.16217373274134	2.0035987193746	1.8471519621901	2.10310548710272	1.9892338615226	2.02664841682372	2.06013260179345	2.35720030915245	2.0647965664389	1.96888571145667	1.91201724674605	2.02812869179265	2.04893049024082	2.10516349177323	2.23515650477843
"ENSG00000267009.6"	2.18475303528285	2.11357539665712	2.05259967495425	2.16844468294753	2.12187990680059	2.00528225040978	1.77035629563767	2.05366741301133	2.01719922099264	2.14415921984007	2.33344042069592	2.10705538782215	2.02338791674669	1.96223013062375	2.1461024062472	1.93671324281928	2.08019994629706	1.96767507242225	1.92585381173619	2.14325385603665	2.17720788712708	2.20802151098613	2.00840956559523	1.81194089809106	2.08746001993018	2.071889750233	1.98490935856651	1.79956379190043	1.94207259828927	1.89425590649963	2.01906279909484	1.73318524286324	2.23230681455531	2.00450305081676	1.93622977082125	1.85450656295957	2.08857664197407	2.22649998496589	2.20325469089885	2.12594933267219	2.09939727393361	2.09553509932018	1.95786631397169	2.22827339592304	2.03263512549158	1.99982636037371	1.91980274257351	2.16894312050353	2.20154518186559	2.02688597039624	1.80831608447936	2.36478483625474	2.04004872496693	1.87296908548504	2.53688867263707	1.96764461397267	2.11651471955963	2.08098901329383	1.98355611049001	2.22903652972213
"ENSG00000100804.18"	2.0582046750675	2.1064214018544	2.06163815179031	1.98210235219134	2.09685690534368	2.20675352450043	2.09021415583599	2.20551920451095	2.07795337241496	2.12317006239744	2.09106912097925	1.99808852434882	2.37227665942474	2.12903475348083	1.98193543878798	2.21963954222391	2.11539248764013	1.88982799861886	2.23619621765676	1.97436643300795	2.07541986455458	1.95326876610292	1.82818819775327	1.95837001691917	1.7416870171411	1.84663645865352	2.05993310289576	1.9362828500184	2.01996452027238	2.08900286416223	2.22877831196781	2.22535154580076	2.22647906669301	1.93427710471229	1.85732331694265	2.06427628510377	2.09333091309287	2.15705303002863	2.0084522651871	1.96854932464327	2.17337717230451	2.33265122328619	2.1579130826581	2.13741767624603	2.05738385961491	2.09402583925248	2.15917312327163	2.1930683108412	2.23901934321681	2.16187247844994	1.90946990819713	2.30593465009232	2.17034375902947	2.35945069594125	2.07457024816274	2.06484188627396	2.12828799176069	2.00394309001871	2.04340537703837	2.05290699461619
"ENSG00000255526.6"	2.08340549406268	2.11489049632634	2.13730274238951	2.02424141185433	2.1508739029792	2.15606817970247	2.04586789386901	2.18701390488348	2.10993170676036	2.10387393581888	2.20314254546479	2.16017720936023	2.31526290013062	2.18882697476061	2.08329889654656	2.15198632516377	2.12589873299398	1.9875457429666	2.17778685444108	1.97800393635091	2.18875249752717	2.08784221956896	1.93927148429816	2.02386250913074	1.83414616093849	1.96349583543828	2.00996058365741	2.11689076541152	2.23327779605251	2.25451924639784	2.24347407145536	2.18762168433658	2.20764534534608	2.25741828761242	2.10688687707219	2.11412123205249	2.17237020702661	2.15547057481363	2.2656132906388	2.11678945141024	2.24168828384127	2.34068640892104	1.97833094461359	2.17884864708793	2.22032400976166	2.13799255139152	2.17754934299689	2.18562961166229	2.35183165261609	2.09288943917437	1.90932177850395	2.12640276618178	2.17869797963588	2.32640694932583	2.04805339175742	2.14343470881974	2.0475775163275	2.08652307807598	1.95124850650547	1.9925536012637
"ENSG00000140319.10"	2.03927914386309	2.24339452231363	2.27900364873701	2.03956100052489	1.88112951840289	2.3077535755584	2.31886499780707	1.97436063882005	2.16104110882104	2.11674523198357	2.25232794542873	2.09366909984757	2.26227478303693	2.1625951413464	2.17469278491135	2.16076322331598	2.14060167957506	1.8992269677355	2.24699561752019	1.9812072057439	2.14319717856752	2.05407419798567	1.81406489107539	2.06560737196334	2.15863771033273	2.17476617190952	2.0274146748777	2.01431734380833	2.11553380805053	2.1217081204487	2.06382288513495	2.01528786748359	2.19286833851577	1.85106212447381	1.9274037833967	2.18797039148377	2.11509534241511	2.20397871531888	2.21828689757656	2.01285037357086	2.2339767000978	2.463179540173	2.04649469180043	2.08492469298271	2.09000971572626	2.01700044182836	2.05982745751592	1.96095696299313	2.07585135882813	2.13981478499222	2.05459064061833	2.09973727696176	2.05923259053287	2.09129770704459	2.03428187248793	2.11473368063856	2.21706978500032	2.17733975802396	2.00428497588318	2.00392768970711
"ENSG00000182117.5"	2.20051563154111	2.02648622696822	2.0323039475285	2.11795396217332	2.12618552401639	2.10218843907089	2.16497566163803	2.13176026680781	2.30155264500194	2.1886001684284	2.01636391136384	2.00786800764282	2.50936915539516	2.08577297386141	1.97678852515601	2.11759914906675	2.04998224294661	1.98713338977846	2.31648476516399	1.92967607325164	2.27588078484629	2.17193418606748	1.58910927507219	2.11299947444368	2.20496133502539	2.00627189004513	2.05292946688776	2.10000917050793	2.14675676826009	2.02972689086771	1.83880180047059	1.94237146302916	2.13615264697639	1.89488619096395	1.86460076822876	1.9367350417596	1.99905280224128	2.20507607556716	1.93151643652326	1.80939724521459	2.26111991080188	2.28444088294079	2.01820139781326	2.26677274857926	2.07661602826282	2.02128815260983	1.9152349551542	2.0644093411198	2.01673381541134	2.08460369359517	1.94124111610513	2.0510162218287	2.30219724966105	2.12436304330574	2.16839638550431	2.20143864349463	2.08372553064605	2.10902858011769	2.0016383342193	1.94357744188223
"ENSG00000111775.2"	1.93859007834936	1.83372093423025	1.84832610124731	1.95468194472794	2.2021348138335	2.21016234642714	2.24614272408426	2.18928617768253	2.14530453993013	1.95148073294337	2.17694778578662	1.94878058826911	2.19943868020105	2.09998141437135	2.00649528347567	1.91994974014723	2.05055942175079	1.87092189848135	2.12013039439491	2.00484258717229	2.14832149364209	2.05116365833807	2.02962264913578	2.07437635135683	2.11438385134733	2.00719734724762	1.90201165976178	2.13062504531823	2.00975007230761	2.19107137411607	2.17000649838617	1.89602680472254	2.01394558636693	2.07459857981732	1.99607903247847	1.82572375442535	2.26012563434695	2.14956458366869	2.11030359377212	1.94312394749481	2.31269508675384	2.16048382629698	2.16092067017734	2.05450320143774	2.09283217435756	2.30580013891534	2.18227113440932	2.19090796218091	1.97781099379487	1.98434423185733	2.02140458016302	2.1540603917423	2.10042185318454	2.07003027170497	2.62270804899952	2.20493910780448	2.26727048917842	2.20056660610203	2.20346623187736	2.12430728496648
"ENSG00000112695.11"	1.98558245944318	2.08592593463051	2.06157314102292	2.08998958217534	2.06890150119728	2.07098952716071	2.27081998265302	2.45154224932221	2.20917437924653	2.18006968459818	2.21932984703454	1.79808821633647	2.17901964856046	2.0538287417791	1.94492096645149	2.18412945365063	2.1467025330895	2.15781041366328	2.16694097492653	2.10711876230429	2.2898314507788	2.00862343925822	2.20552599233877	2.12419775554186	1.96185329577904	2.17683542705	1.92489341261905	1.91880395452986	1.92053796183772	2.04294805069955	2.02724895918434	2.12618019903753	2.06044399747694	2.08836249381909	1.82668419754283	1.85901895717093	2.19574137093756	1.90412875729262	1.86682249080288	2.09862712478448	2.15855273156836	2.37503908007351	2.24020222480764	2.2189171415034	2.12111240233593	2.13137850863931	2.26865255213362	1.94171667665765	2.12142902266653	2.1013361737634	2.11961797492758	2.03721296091573	2.11090261691536	1.96618556601052	2.38048697828316	2.13423792599108	2.14313135647781	2.17350439487641	2.2676607728632	2.24341717432398
"ENSG00000101084.17"	1.8928508715727	1.77922723871583	1.785219694561	1.64748547420916	1.96262015790212	1.93093739928617	2.21495967992053	2.05520290658557	1.96081643509509	1.95368624458894	2.28101237156931	1.94614125005306	2.1395370647801	2.39243840066049	2.00622791367895	2.29257184342902	2.03437626050909	2.02793615946182	2.21557486950163	2.00426525970884	1.82449922532053	2.1948336026985	2.17253317636159	2.00372165396741	2.2023090503617	1.72918542253438	2.01148427537253	2.19015028862355	1.93887889487185	2.05438984756257	2.1501705580066	1.98113864067288	2.06762839727724	1.96872948850478	1.85628799692515	2.10577147022576	1.97300590120597	2.2167510918475	1.8818895239687	2.04229705284877	2.09373166817301	1.79647703382742	1.99487913128412	1.99733251578384	1.9271904261635	2.12580881659445	2.12594973409481	2.23378170404007	1.92585873896304	2.18500947271685	2.20900202776324	2.29398330382972	2.03545911719476	1.94311716781864	2.1905657522746	2.14855592850567	2.43849085256812	2.1512402429965	2.36095048752536	2.24699452123839
"ENSG00000259399.1"	1.96661495153236	1.83701246584321	1.84175506642325	1.73703860320517	1.98845264473503	1.99553332844739	2.25745613637647	2.10935433532868	2.01689935809642	2.00084503857942	2.31158921771959	1.98253697475966	2.17930068376717	2.39427749658271	2.04298444579625	2.34538903917534	2.06921926614608	2.07500757496225	2.26985499456513	2.04514340328733	1.86547416165221	2.20539398851199	2.22769295712467	2.01625058006345	2.24676340203811	1.78089364954165	2.05493022127479	2.21383039562443	1.97337539245236	2.10634780404008	2.17120950570796	2.00492647162999	2.12839845248374	2.0007667744045	1.9006188069389	2.13981442778031	2.01804745620482	2.22427988202928	1.90326534462951	2.04230840998317	2.10686889247149	1.84034583905976	2.03437098383925	2.03823598469537	1.97114652727442	2.11930816378585	2.12683647008488	2.26777192663961	1.93750636284544	2.23312576977707	2.2574131202123	2.33582161569817	2.08119923277991	1.94835167216577	2.22684860286322	2.19289550659917	2.48972300616721	2.15240641816804	2.39536383107496	2.25407434605628
"ENSG00000106263.17"	1.91159953707125	1.82945201706528	1.78065751818333	1.8979213000089	1.95719144773136	2.06343408248763	2.11398901809803	2.16958880056375	2.04343327779393	2.23204633984765	1.88971827304418	2.00844469714898	1.94518681258952	2.0979845635663	2.06202274416836	1.91733207314856	2.11710437898491	2.12281964502615	2.53329704197048	2.06994239490003	1.90379711257952	2.01292396810366	2.08731968207032	1.99306072528291	2.06422485589156	2.14806542822273	2.1832150445247	2.04149173258311	2.1036980316205	2.10568901663668	2.06947739162955	2.26840702197518	2.48226200065234	1.97869187878293	1.82922762644051	2.13432792820181	2.09798903807885	2.05762548073651	2.1007393844225	2.02411226314408	1.68885908796962	1.95583029250873	2.18351304090371	2.04063556537663	2.05306755456919	2.08729978149568	1.95270408406041	2.14793014836534	2.00552050632349	2.22193861899874	2.20573535101466	2.13524022883168	2.00924402001136	2.02866744432424	1.81676355283427	1.97905726483131	2.24766224882072	2.44895721185031	1.82291070913479	2.05133075953427
"ENSG00000178952.10"	2.21288723439072	1.7979347357642	1.79979127730413	1.94118578179679	2.11230548652147	2.22267689281704	2.34026367902012	2.1294754405636	2.22822941926741	2.16308881950172	2.17643935888959	1.7767649307052	1.98001424403214	1.88990357917967	2.03669486752784	2.07930932152313	1.99698613352052	1.9773545712619	2.11558334542088	2.08892366963328	1.876813409445	1.98976535816502	2.19420931251019	1.99542829257456	1.84271194133181	2.22108158528429	2.13525998490287	2.01350246029055	2.14076870646999	2.06768153847118	2.04690441905755	2.09565246734949	1.94966721740867	1.79255540177384	2.07089211000801	1.98003108039015	1.89363400339966	2.14065752261555	1.90065799037398	2.09181702689132	2.12476489792661	2.01602707731949	2.11405564890873	2.07813345658893	1.82617635240454	2.11785272557601	1.9687721253257	2.2506809493734	2.21227156725179	2.07756385226949	2.27968897371052	2.33806287600252	2.16824241995382	1.96695774998838	2.4073365081757	2.20581948219258	2.25603582891894	1.93812371290218	2.00080043876861	2.17576870321732
"ENSG00000134419.15"	2.32652835353119	2.02748216437559	2.03117956218368	2.10649061352461	2.15178454767406	2.30675150657807	2.28560334585311	1.94311403487266	2.14798167978941	2.01549657738488	2.21662695536778	1.91849181579789	1.88947494269335	1.78713831250285	2.26459159419028	1.89291485650803	2.11590109506751	2.11255582302913	2.11565301444439	2.15694314724606	2.01568579492101	2.01247665126968	2.09299668175281	2.26106716739726	2.27880950903337	2.12691100085583	2.1596729896311	2.03945389905462	2.0766919701899	2.23010716160842	2.11147268236722	2.17324909425692	1.77045126796584	1.82752437596012	2.01546037993881	1.90324852633285	1.84946251692773	2.02613469969267	1.78725593016532	2.23340807706071	2.25797468827781	2.26352661864179	2.08791651072523	2.12852616030282	2.15305336190297	1.98706177241329	2.19129368809587	2.32843035152849	2.16871243695589	2.14699383973251	2.28160998286114	2.22023414169438	2.20778990653729	2.14475092144614	2.12384174148808	2.26023195635156	2.09228766548006	1.79651723713465	2.09953298635287	2.13377555269918
"ENSG00000164405.10"	2.17106611104761	1.99824614596012	1.9826352283044	1.89933339220062	2.1475920122027	2.14528064421026	2.32495081900506	1.90452388965719	2.07470757868426	2.08435118700626	2.16977297088985	2.0242528396693	2.01753036530339	2.19282732657147	2.16333760021933	2.09949679124471	2.23824904547935	1.96401772478809	2.05233831325206	2.16317293462563	2.08987007648142	1.96721697754937	2.22105774802447	1.9207038694319	2.25152771999206	1.98914098329613	2.09350248286074	1.96540615526826	2.03126621776885	2.22470399440095	1.98596127597937	2.09020181769174	1.90631606875107	1.95655518307035	1.50217778854673	1.91165210746202	1.91483412299952	1.84562979480601	1.91865567355707	2.06693670996209	2.23480470203877	2.09146087535916	1.91719573016507	2.19117415959578	2.14932409241821	1.99884323789546	1.81951246149034	2.22945656374709	2.1287505724289	2.11035158020293	2.08365735275057	2.25767377893547	2.11655531825871	2.06594472675453	2.62548966940114	2.17061702873679	2.2743152558786	1.96430822477286	2.06254457824642	1.91883010694244
"ENSG00000213585.10"	2.23636239831679	2.09673450894016	2.07465574614707	2.03263589556076	2.16864222594327	2.3046978928388	2.53724983654172	2.1969861079533	2.15197225037654	2.29192065509589	2.18890132088285	2.00252974846216	2.20833159519547	2.08533508576595	2.13375650847448	2.12724781060591	2.47466484469532	2.09358496836936	2.30286690168819	2.17781601492554	2.1183680949364	2.13874855183307	2.3704778873265	2.17026638801032	2.18641136992993	1.9435449347441	2.10962255543448	1.94106488576482	2.27696426956473	2.19461873237056	2.08618665031769	2.20536581325401	1.93045595398448	2.13518358052684	1.68863880083983	1.78705656913958	1.9625424486792	2.03636872247538	1.85564670609537	2.17864795535236	2.26431924866846	2.07900269318944	2.11195643354402	2.088350354702	2.18121364320258	2.09269818634055	1.82095272427587	2.19332025911282	2.13265207251128	2.22220608625705	2.36749314470608	2.44418823615046	2.23512476765303	2.11142004124192	2.38394029777286	2.20124692296862	2.47135039902352	2.00843880071708	2.17242947650711	2.17612108040504
"ENSG00000165678.20"	2.00814066086361	1.99589085177869	1.98680350834659	1.8605242721081	2.19689497044743	2.2237280506424	2.27319800431942	2.01417569042528	1.9611077641601	2.34466836982247	2.19615058446931	1.80696434730331	2.029313992864	2.20796013315445	1.98551163844594	2.0052602466209	2.05678325541992	2.22046107792339	2.15127861335753	1.9162123681773	2.25833274745861	2.04831486178457	2.0377089083161	2.04793295535204	2.0386126136711	2.22565077432847	2.16328677648288	2.11104078360819	2.22839571119647	2.03647125841497	2.05229188854656	2.03896849277331	2.10086986900834	1.95537770868825	1.86242183841449	2.06194168853309	1.83835209945788	2.28669362964795	1.95618089797454	1.96704561962798	2.16659874155914	2.0209649425783	1.94736383562207	1.89778513268087	1.93475875499058	2.00294547175396	2.13949267427127	2.4423285611393	1.87651830908666	2.19865732146263	2.349578709172	2.4226097119003	2.19326013725409	2.16654140646597	2.47934775370169	2.32782281215008	2.40454207694735	2.11628346529836	2.20325526537187	2.18234447591162
"ENSG00000173915.14"	2.0092225839277	2.07117711868936	2.09231629923874	2.18900577707381	2.22257355769706	2.15827632856023	2.10455177416544	2.16026636404912	2.12457338869893	2.30799785522238	2.41305540133176	1.85033199600679	2.1844939077913	2.22349015128811	2.05126301483704	2.21749361667256	2.23125319378108	2.17287329555965	2.18215387150097	1.96064691237137	2.33249800099393	2.09069269480068	1.93774967967921	2.2024568477817	2.17568761945529	2.09485116626605	2.05399637899805	2.20356681050254	2.22317539823785	2.10020869659817	2.05507723373984	2.11500903045658	2.13901701400863	2.13875181417837	1.72283775791589	1.82594328610821	2.01615104652234	2.43450825303239	2.07110090963814	2.18662373611174	2.34230087441122	2.01106125323076	2.09346569285218	2.07045400227804	2.14283863508563	2.09209145667172	2.26530127167613	2.32731304899253	2.12487465288093	2.11890959076538	2.04274480166576	2.23166485020782	2.23184652748903	2.23849362229484	2.37733022139898	2.2529158386595	2.25066331230959	2.06438524203785	2.11072435906705	2.23210886967538
"ENSG00000057608.16"	2.19394133275435	2.1898064836699	2.12529316053136	1.93433745940877	2.13946285372137	2.22597407805965	2.49060916536472	2.17347745836081	1.81427251366056	2.36420979039921	1.9271739385563	2.10142370915174	2.17370532096052	1.98544047071882	2.14522262600322	2.32221165528275	1.88257374065202	1.89785605956741	2.33302382061832	2.05682305451879	1.96648537565453	2.11915708788544	2.14043077507627	2.09243402582237	2.00971939565682	2.28103131246886	2.12524566209002	2.04849654695155	1.99026521884846	1.75443482907245	2.07449418127221	1.99233104551213	1.89677491889827	2.06426165549173	1.96962117356291	1.85638018146202	1.90761792597867	2.16316676384756	2.16753122842368	2.07471088710713	1.86823445617278	2.1023414800493	2.1033563868877	1.79058465166665	1.97829600799165	1.99969124038569	1.9905806348579	1.90953104611622	1.92815391985018	2.23496532117398	2.0528160673871	2.09263646045947	2.2078769892943	2.19574615716288	1.99289986309285	2.22061467313794	2.24945062736094	1.91097352066457	1.94368129032958	1.95979677871426
"ENSG00000165629.19"	2.1357808579295	2.14710539669659	2.08962155881106	1.8768433821355	2.06939443786452	2.42967416051136	2.52144783770838	2.26761545435562	1.92910033558005	2.33173633782203	2.35600951540863	2.03217341367609	2.2563016304272	2.11657975737687	2.08880368051949	2.2773169592487	2.00746194829898	2.23055197601644	2.36806111694817	2.13858139046026	2.06226874648546	2.09008937490555	2.31621644229285	2.19742173895199	2.14899116190138	2.34399979952158	2.18158484893911	2.02768518672874	2.0118280726118	1.87163546877422	2.0787542233544	2.05283739352618	1.94925993460845	2.05851293892601	1.9550676153599	1.98581660787623	2.11881356176206	2.21253453217364	2.04560561418703	2.17920309339031	2.08519715685339	2.0761762432571	1.85210787080052	1.83918172071236	2.1644959938085	2.03278112585188	2.13163189583251	2.00055284919734	2.0750639360846	2.26505969509538	2.14278906727991	2.20193296410623	2.30431711227165	2.30385524911192	2.54303767137427	2.3994961508457	2.38278864160011	2.02361281863944	2.14341678399288	2.11168642109956
"ENSG00000103363.14"	1.99129477698181	2.0612491704788	2.074742990703	2.13634678930518	2.0800236238734	2.24538601420397	2.26941381755579	2.06180876375067	2.17896556187964	2.15540129512159	2.23863238738661	1.99702966774911	2.11127368249862	2.2250942148211	2.18861797499538	1.80333041899609	2.15555661071225	2.03727699985977	2.1164472884626	2.08809675070646	2.10208885874274	2.05908983887765	2.1598894973252	2.36168676530884	2.09504233275022	2.06717822223303	2.09462624367439	2.21362428126747	1.94433272491137	2.14631518102882	2.01848346930457	2.10188508014403	1.91021496294139	1.96984863339688	1.94779882517838	2.07357273617232	1.96378585893829	1.84407961062613	1.87127039288668	2.04584486018431	2.30984693651609	2.17165594551954	1.89914858830001	2.05153243679251	2.00385124994198	1.95563156897257	2.17737500509663	2.05559486510654	2.14852897013023	1.91998569583489	2.0980023088136	2.0038201855087	2.06914539025291	2.31449306141122	2.23093673984326	1.98308697896775	1.97417928843821	1.92844067281095	1.87792754012752	2.17516778553695
