"25_NCI-H1703_02"	"60_WI-38_01"	"10_IMR-90_01"	"60_WI-38_02"	"60_WI-38_03"	"10_IMR-90_02"	"10_IMR-90_03"	"3_BEAS-2B_01"	"3_BEAS-2B_02"	"3_BEAS-2B_03"	"45_NCI-H23_03"	"45_NCI-H23_01"	"45_NCI-H23_02"	"22_NCI-H1651_03"	"22_NCI-H1651_01"	"22_NCI-H1651_02"	"56_NCI-H838_02"	"56_NCI-H838_01"	"56_NCI-H838_03"	"11_NCI-H1299_03"	"11_NCI-H1299_01"	"11_NCI-H1299_02"	"25_NCI-H1703_01"	"1_A427_01"	"1_A427_02"	"1_A427_03"	"53_NCI-H520_01"	"53_NCI-H520_02"	"54_NCI-H522_03"	"54_NCI-H522_01"	"54_NCI-H522_02"	"39_NCI-H2085_03"	"39_NCI-H2085_01"	"39_NCI-H2085_02"	"58_RERF-LC-MS_01"	"58_RERF-LC-MS_02"	"58_RERF-LC-MS_03"	"52_NCI-H460_01"	"52_NCI-H460_02"	"6_Calu6_03"	"6_Calu6_01"	"6_Calu6_02"	"23_NCI-H1666_02"	"23_NCI-H1666_01"	"23_NCI-H1666_03"	"9_HCC827_02"	"9_HCC827_01"	"9_HCC827_03"	"29_NCI-H1792_01"	"29_NCI-H1792_02"	"30_NCI-H1793_02"	"30_NCI-H1793_01"	"30_NCI-H1793_03"	"33_NCI-H1975_01"	"33_NCI-H1975_02"	"33_NCI-H1975_03"	"20_NCI-H1648_03"	"20_NCI-H1648_01"	"20_NCI-H1648_02"	"55_NCI-H820_01"	"55_NCI-H820_02"	"55_NCI-H820_03"	"35_NCI-H2009_02"	"35_NCI-H2009_01"	"35_NCI-H2009_03"	"12_NCI-H1373_02"	"12_NCI-H1373_01"	"12_NCI-H1373_03"	"43_NCI-H2228_01"	"43_NCI-H2228_02"	"29_NCI-H1792_03"	"43_NCI-H2228_03"	"2_A549_03"	"2_A549_01"	"2_A549_02"	"51_NCI-H441_03"	"51_NCI-H441_01"	"51_NCI-H441_02"	"47_NCI-H2347_03"	"47_NCI-H2347_01"	"47_NCI-H2347_02"	"13_NCI-H1395_01"	"13_NCI-H1395_03"	"13_NCI-H1395_02"	"32_NCI-H1944_01"	"32_NCI-H1944_02"	"32_NCI-H1944_03"	"59_SK-LU-1_01"	"59_SK-LU-1_02"	"59_SK-LU-1_03"	"27_NCI-H1755_01"	"27_NCI-H1755_03"	"27_NCI-H1755_02"	"37_NCI-H2030_02"	"37_NCI-H2030_01"	"37_NCI-H2030_03"	"16_NCI-H1563_03"	"16_NCI-H1563_01"	"16_NCI-H1563_02"	"7_HCC2935_03"	"7_HCC2935_01"	"7_HCC2935_02"	"24_NCI-H1693_03"	"24_NCI-H1693_01"	"24_NCI-H1693_02"	"31_NCI-H1838_02"	"31_NCI-H1838_01"	"31_NCI-H1838_03"	"44_NCI-H2291_03"	"44_NCI-H2291_01"	"44_NCI-H2291_02"	"26_NCI-H1734_03"	"26_NCI-H1734_01"	"26_NCI-H1734_02"	"14_NCI-H1435_02"	"14_NCI-H1435_01"	"14_NCI-H1435_03"	"19_NCI-H1623_03"	"19_NCI-H1623_01"	"19_NCI-H1623_02"	"4_Calu1_01"	"4_Calu1_02"	"40_NCI-H2087_03"	"40_NCI-H2087_01"	"40_NCI-H2087_02"	"42_NCI-H2126_01"	"42_NCI-H2126_02"	"42_NCI-H2126_03"	"34_NCI-H1993_01"	"34_NCI-H1993_02"	"34_NCI-H1993_03"	"15_NCI-H1437_03"	"15_NCI-H1437_01"	"15_NCI-H1437_02"	"5_Calu3_01"	"5_Calu3_02"	"5_Calu3_03"	"49_NCI-H292_01"	"49_NCI-H292_02"	"48_NCI-H2405_01"	"48_NCI-H2405_02"	"48_NCI-H2405_03"	"36_NCI-H2023_01"	"36_NCI-H2023_02"	"36_NCI-H2023_03"	"38_NCI-H2073_03"	"38_NCI-H2073_01"	"38_NCI-H2073_02"	"8_HCC4006_03"	"8_HCC4006_01"	"8_HCC4006_02"	"28_NCI-H1781_03"	"28_NCI-H1781_01"	"28_NCI-H1781_02"	"21_NCI-H1650_01"	"21_NCI-H1650_03"	"21_NCI-H1650_02"	"46_NCI-H2342_02"	"46_NCI-H2342_01"	"46_NCI-H2342_03"	"57_PC9_03"	"57_PC9_01"	"57_PC9_02"	"18_NCI-H1573_03"	"18_NCI-H1573_01"	"18_NCI-H1573_02"	"41_NCI-H2122_03"	"41_NCI-H2122_01"	"41_NCI-H2122_02"	"17_NCI-H1568_02"	"17_NCI-H1568_01"	"17_NCI-H1568_03"	"50_NCI-H3122_03"	"50_NCI-H3122_01"	"50_NCI-H3122_02"
"ENSG00000184357.4"	2.87821567845943	2.34886170939463	2.53652265602788	2.38816796243426	2.32551452804027	2.58705311346664	2.57982281301269	2.73151783086018	2.73076494008674	2.72489815681031	3.02531901759155	3.02211455343774	3.0906694876966	2.54874744746498	2.57634595653088	2.58650713898779	2.91609117250549	2.97621158058826	2.9539227469169	3.09063838711543	3.06856889063226	3.08278944635463	2.88185510737321	2.92392716711767	2.84766997150935	2.85193119742786	3.09598474713865	3.11611273334356	2.83562940980773	2.71531379494531	2.78000901291654	2.56741026192202	2.6247068867682	2.68762884797773	2.65253669699582	2.6339844814797	2.45529322566301	2.53198501776949	2.57185684138917	2.87153970013645	2.77079791426853	2.86219313768552	2.54972190124083	2.55760715507385	2.55854235607856	2.98720599803121	2.73118074885419	2.79089047149622	2.53523804513399	2.66240773683161	2.38181905534732	2.38623075838771	2.38089488948135	2.32637134283739	2.32676079038126	2.47672492260042	2.72951270539331	2.71790048249026	2.71351408812764	2.54642532547291	2.55286206820324	2.52624956067482	2.90504404571516	2.90562846174133	2.90965640455816	2.94726573660905	2.71133517020525	2.79799973431389	2.41977406857178	2.49766160870699	2.7592250447433	2.65925856778554	2.44234794336001	2.44115693639658	2.50844540815782	2.9049366680847	2.81920789807856	2.85201959507259	2.64264981624277	2.7143491411408	2.79755859413111	2.43226415449775	2.40622602639041	2.38494841793065	2.51921741974723	2.63364947955486	2.5775619489849	2.20984079289947	2.19542389243156	2.2096179471611	2.7230919321746	2.50843586549089	2.77657131149282	0.767493037246735	1.09695206819262	1.09122987076075	1.15489775383435	1.30694865550007	1.12056165952235	2.25141696453054	2.15515949484444	2.16905996336393	2.17172300835512	2.22794218204213	2.31561744528885	1.44015401714313	1.62101001615952	1.79997741646816	1.02601037751969	0.483469119062058	0.460163434071485	0.792594168865246	0.446221541857342	0.760253531858928	0.853113336250033	0.969887641937926	1.05765248852327	1.43239663465868	1.20259869715151	1.30955555852649	2.48360421436887	2.58852564173125	1.70343328970191	1.71267651835117	1.5846550664404	2.91807588949106	2.94246917484667	2.96050708620738	2.90289079639282	2.93687218404198	2.94365394478042	2.90695238659547	2.86070344969169	2.95170599835527	2.55659326656541	2.58698806165195	2.63968262434241	2.9776652726328	2.98645670651797	2.61256284971416	2.61330061600421	2.62060286671911	2.83425019662956	2.80831753109336	2.81651036502805	2.67307251808169	2.68033841809633	2.69966295282325	2.64503827370705	2.56331038693664	2.52682946401962	2.86877678948457	2.90576095905805	2.8987619609387	2.46687380558896	2.74741681354415	2.5793848292028	2.55520941180344	2.5773875265893	2.57036060717478	2.6488172067732	2.69753408269018	2.74192717378331	2.76099359786912	2.86537856461964	2.94785240371947	2.78502594923064	2.42986149618956	2.48076744030322	3.06694159378782	2.87823284345287	2.86833219645167	1.84719140600801	1.89728141547119	1.89542724526032
"ENSG00000100097.11"	2.78723054661534	3.45289902457229	3.3839613983592	3.44248642232946	3.48209530186398	3.49927521434448	3.52566710394424	2.99520331561084	2.99055677711871	3.03555189732804	2.64184634118244	2.66776724115853	2.59309108195215	2.75338408389017	2.76874829687087	2.77557747128338	2.80370507332902	2.85760308919967	2.68983112514306	2.93218886082702	3.02132955932626	3.02318012174177	2.70613232470967	2.48186219150859	2.49990727003871	2.48838907516204	1.37977381544633	1.16786047422524	1.44635632903422	1.42083329581346	1.57377436964317	3.02455439799122	3.13400846541111	3.13652434788089	3.01924689619723	2.96635423646818	2.93528572716861	2.60017853242838	2.60934037057329	2.99126827178717	2.96915675428666	3.02600238884596	2.52530462663841	2.50156561840298	2.52166755900862	2.66127347388216	2.5463466654331	2.51040339326336	2.74039546794195	2.80152739164559	2.84067629313821	2.841027778224	2.84444579125578	3.22064161099182	3.16969474362436	3.14178974607064	2.69446532400588	2.69629589420927	2.66567398110576	2.44307146702246	2.48035024893389	2.4898444594483	3.09986290738404	3.09673099613827	3.09584398597362	2.86071824007341	2.7392249228836	2.70548525881991	2.68344546739568	2.74517340141599	2.62961530670872	2.83227890524719	2.66329498751656	2.65721118081629	2.71468891703538	2.85398557972705	2.7874766874426	2.81881052155369	2.86338118398239	2.92143675307329	2.97974078670249	1.38561676930743	1.02330398913858	1.1895801816546	2.19024378146864	2.09151096909364	2.17457089226867	2.86363541434433	2.85604571446079	2.8840983709611	3.04059597906441	2.87430279462025	2.97230857391095	3.24108217465156	3.20923277126275	3.18669944683417	2.56877839819184	2.76052952991231	2.76548622206134	1.38471780844517	1.36760982060414	1.25506154928372	2.43467477336013	2.4144842873852	2.52948528228586	2.70117671328982	2.92918617966915	2.84624684105083	3.17193674005041	3.19709185896129	3.28776757846917	2.41219222659537	2.39916926539768	2.45170343231389	2.15378004993436	2.14902593781903	2.15455536424863	2.48275568308126	2.49004930060377	2.48217609347101	3.03363873449382	3.04324715626176	2.64159024430236	2.4412188311057	2.50113651034787	1.10650632394683	1.47136481148304	1.39534362113319	1.99188131436354	1.95228028364952	1.94825586923179	2.24258262173695	2.30947349876474	2.25991698492825	1.68984072855487	1.74107561568549	1.6498394897137	1.93078718107103	1.85130296172326	2.47221453326321	2.48785753169331	2.50020203059104	2.5674816001133	2.55722968305674	2.54015555827333	2.80836183665667	2.78627714254111	2.84509894781059	2.67624320724319	2.75585270615957	2.67454485172038	2.58761093017522	2.38553718655281	2.33776854863247	2.86938632734693	3.00557376306366	2.98765881229649	0.707386843369543	0.834593681040154	0.730475855703181	2.04580908681382	2.08185975141688	2.15026933717349	1.83087065681806	1.7557972877631	1.79601559600761	1.49665753011313	1.84027071450968	1.63706836874169	1.13092204580907	1.62726939342436	1.25800622714603	1.82869884964517	1.9712090169611	2.00455326440976
"ENSG00000075624.14"	2.93536915498491	3.1625116791054	3.11386856311533	3.25017829507823	3.2208508710348	3.19020065853824	3.13089378347293	2.92011585151465	2.86356651002977	2.86510985922506	3.10327333946018	3.19753758093063	3.23592725844408	3.00299380516629	3.02494289096034	2.98328469238353	3.15280198633018	3.16871081125276	3.0308124188209	2.7562051079749	2.86224354138539	2.80383473553592	2.99085882635544	2.88568193835793	2.88545199243675	2.91886323080644	2.82380793414114	2.82427722190149	2.87900376274999	2.90079865640613	2.93293452894028	3.23866307082767	3.22452201451787	3.2336353652646	3.13608514813266	3.08662910951285	3.02007388219162	2.95271956198474	2.87672471366601	3.14560270113953	3.21154635208013	3.18274056029558	2.71092089515224	2.71059051332583	2.72363047660102	3.02340351606454	2.99769819348321	2.96926186001446	2.95455597658285	2.96504942199044	2.92742609926607	2.95155843579174	2.9210922228193	3.24597896066487	3.22401844891927	3.09556668973345	2.94319324214106	2.94815936650888	2.94412436028428	2.97558579961521	2.97078011948673	2.98023719578509	3.04201270470595	3.02427581829297	2.99803950501351	2.80552974891878	2.77682436153229	2.77393841093637	3.08802728651519	3.01267645704724	3.06364467690895	2.99543626175552	2.94581006560823	3.06103652074265	3.08652213597857	2.76643915567434	2.8657050577309	2.91921109606599	3.2037854941223	3.21242645510342	3.21956069041711	2.71828164173698	2.46638903391028	2.514937755294	2.7499112741777	2.68638944393867	2.66396213232272	2.86867156234104	2.88826305173649	2.85101863125266	3.07585421189958	2.88916683381341	2.87711349518456	3.21178967963177	3.21516098368975	3.12752261815617	2.58201530921793	2.88134246814062	2.87017894241788	2.92250983376709	3.27504060603969	3.245868002103	3.03269357721944	3.06541855437004	3.06226945677157	3.1885004308349	3.17684468917956	2.96822425956626	3.31565435051449	3.41368445329411	3.37372871239706	2.96601334152466	3.06536266506963	3.03580398108114	2.67906219857762	2.63783445853512	2.64471408447118	2.74639484548645	2.74482394659605	2.7387356842018	2.9570504482028	2.92228200954747	2.97387946373643	3.03155676196516	3.0606758116452	2.75103306768555	2.98486046619846	2.97022510809684	2.82714209993343	2.75655900805985	2.76260668012001	2.96487567576879	3.03449413778421	3.03740665745694	3.23824202847258	3.19853636886371	3.14527046361073	3.12916141837805	3.17431558310444	2.96534151996957	2.94426685534867	2.95867816800006	2.79807055244752	2.92771065304907	2.96241307791309	2.93395744238933	2.74420620493973	2.70029112597899	2.98323195163681	3.26211693940821	3.22591409369347	3.11100002233539	3.15725209633604	3.07747356827191	3.1340942742197	2.97696671127421	2.90714065747369	2.76084773077821	2.7686124198878	2.78612215739808	3.09126956836519	3.15449540029226	3.08391090598607	2.47889985668614	2.56636132561386	2.54689858919521	2.94322951639135	2.6851072852861	2.72124190818158	2.98154726833151	2.96275638294484	2.76958392077317	2.75935838866766	2.82497927672513	2.84776948509571
"ENSG00000184009.10"	3.04155284432998	3.25512772275824	3.15917799916007	3.41425876073233	3.40935893891705	3.32858904766284	3.36030183278376	3.06816371555426	3.06281969980713	3.11520452381133	3.01897638205579	3.03788277935449	3.03389708594408	2.99896327903828	3.00881141664032	3.0034585442695	2.86294366541962	2.95874056783675	2.87621511781179	3.28675518414863	3.22169695256878	3.11793365864442	2.98035389792758	3.01286876617286	3.00304763789251	3.03204796945581	2.88062414067201	2.94406914407303	3.41519223869398	3.28463595732058	3.33219717719877	3.12785945275459	3.03032382855507	3.07084772841224	3.25183775130227	3.12790626433368	3.12088708894716	2.9410145216689	3.05227323457098	2.99446126237613	2.99371761475475	2.94466041383394	3.15548011698545	3.16686896065157	3.17499640562938	3.03202925282794	2.98443002103106	3.05925786455886	2.85612254791968	2.8616308829382	2.74998511604541	2.75900610077476	2.74291142562133	2.98796006878019	2.96135176644741	2.92522285306743	3.05411817948254	3.06874977628361	3.04824080785689	3.19140791920837	3.16001875454344	3.13736982389407	3.44761944780507	3.45490855329346	3.46945861244271	3.10238527971994	3.09071550010566	3.1313059970346	3.05571625754633	3.01217837811829	3.01709821070745	3.09799728956884	3.3506064712884	3.23196664560835	3.2665743544639	3.14935362312809	3.21657038332714	3.2361618222226	3.33381719227293	3.29308006011451	3.27136485632528	2.79145244576882	2.72796893991684	2.74256129043755	2.9454639125663	2.89106257492061	2.91993160251676	3.11954447231179	3.09945784905386	3.1201035451971	2.96765184168864	2.95686456446354	2.99081112978184	3.31421647127252	3.37712410769306	3.31399250090474	2.6926367719883	2.87982212226129	2.89567655807605	2.85722218265716	2.80621360634087	2.80251076925526	3.07876468728365	3.12242534675103	3.10299069229906	2.88061321413383	2.95285430432577	2.82114032635016	3.2490888803612	3.24864532444342	3.21794958292634	3.07322657716273	3.07022001531188	3.04128929972602	3.02891586988038	3.00310379837013	3.00911661800672	2.32868513397044	2.26075056213654	2.29394408634967	3.2845152202201	3.33588155390886	3.03567369191269	2.93677085473271	2.96361486754971	2.9809367212626	2.95421408913945	2.96094045238983	2.88363060773109	2.88174100553595	2.85045475654771	2.96785431687478	2.93991594847585	2.92335990973012	2.93030687703211	2.91500738472502	2.91737411721195	2.93191545888521	3.04872181074237	3.01224160754011	3.01844382386516	2.97403081843381	3.07689410943221	3.01714194513369	3.01514406477521	3.15347326843526	3.17675337422439	3.17710348810186	3.00199755712805	3.20399738360213	3.15375089953027	2.96118268830585	2.89736851210618	2.8059622123877	2.84925531628398	2.72656327376201	2.74211728145215	2.83814699840434	2.82982556763597	2.83628538742062	2.90278210336601	2.88363012586969	2.86511215215005	2.84103078118516	2.87194276219492	2.85469093387072	2.65221334404332	2.43821056332617	2.4330409420487	2.66067773858063	2.65783981484289	2.6690068993273	3.0429755434745	3.00490834732999	2.96911706599778
"ENSG00000196205.8"	3.34624688022144	3.35165077186037	3.20232507035406	3.37955917705966	3.42276793119591	3.39624069433389	3.45972725348966	3.23926515746578	3.2250298211642	3.23900967849329	3.27739436873906	3.33541489734718	3.27819952208896	2.85217176340037	2.84589589761807	2.86210524932062	3.10765990129893	2.9915709734241	3.05159529145913	3.41867395571161	3.45787581920177	3.45478364190424	3.26355668193627	3.29467911223796	3.31913668610379	3.29827364513582	3.4130029552453	3.5605700819104	3.32267440337213	3.22051025651908	3.27140745863968	3.12191763121607	3.16309365893559	3.14348648007976	3.13859450603928	3.16732037221405	3.1019551289814	3.21789325278426	3.26738927227115	3.27178598553952	3.26405971366573	3.24652948420046	3.39520404511828	3.40618636274607	3.40423695319797	3.24427717381359	3.21781173197565	3.17562778059963	3.26350854262092	3.28678542492377	2.944917217146	2.94501281204367	2.95477475230535	3.14097226714889	3.05826719546856	3.06107598453221	3.19720957479625	3.19852094168875	3.19721195151685	3.22170759874306	3.2383578200507	3.22469073750419	3.06788613780601	3.07700893945621	3.08549017082096	3.25771646510875	3.25084656816534	3.21951742905104	3.15355090959973	3.1803393209352	3.0848844828866	3.13075815005879	3.02851786217704	3.06075567653731	3.09836518638641	3.06679379144932	3.03624245884437	2.99673863551598	3.24163110465448	3.26491572462068	3.24952640692598	3.02216414920225	3.055764856103	3.1258505732883	3.24463493101856	3.21567244893196	3.21567151979671	3.00550849719597	2.99282902281198	2.99453159074489	3.12570760524226	3.20813554831985	3.23852913835787	3.02606409956837	3.07366121679136	3.02752215498041	3.18600076924367	3.23120511175503	3.26768661157467	2.91468203228473	2.81432778265918	2.75642136187619	3.25299713971273	3.27609898781489	3.27671007374733	2.83061373833753	2.98659328545801	2.92836217579916	3.12538473239762	3.12849075771745	3.11727008785088	2.81948293029633	2.84017759635549	2.82956545390112	2.57397759033625	2.60003186566433	2.60768189376274	2.8561448901583	2.82250785361257	2.84905312555539	3.25436191474377	3.32599524489504	3.16895837408486	3.10577942482485	3.09099488338989	3.01682582901128	3.00299102742731	2.99598561679385	2.82295035774782	2.80697991561365	2.81650176763422	3.05384836357955	3.0803033251919	3.06665403246747	3.17843340709969	3.07978239330271	3.10076606149974	3.24637718446575	3.32901981725818	3.14528982453395	3.1361734968745	3.15679959654044	3.01755720255019	3.03118679839135	3.02776710873887	2.77423540061351	2.77488671316806	2.78019874795599	3.05921455010065	3.05044163667952	3.01666939338033	2.96677395195229	2.94184307658441	2.91180807740268	2.74179040794191	2.95901511233857	2.91556890152164	3.14486416737378	3.12991088105846	3.11900016845566	3.24462823766997	3.29628442984691	3.27689350954713	3.02461007149237	3.05595831898631	3.06188793659055	3.03001139528548	3.24978112006087	3.25916959008115	3.29032591723786	3.23827614019432	3.23985139930548	3.21945178993622	3.33706567055494	3.31024825547595
"ENSG00000284135.1"	3.35102646873186	3.25108921057648	3.24935576514169	3.2329129730819	3.28537399282838	3.2769912266761	3.27246980947115	3.23025143029225	3.31312503819323	3.33867906907663	3.32515405938855	3.13844597244895	2.94902575977369	2.87385042919817	2.85964520781067	2.84809098494005	2.85803696242553	3.10556651334014	3.02827932141006	3.35370420010602	3.18328776176492	3.22044794445016	3.27222281976492	3.37286598222835	3.4060514692697	3.43561800351638	3.2017471582366	3.49034725915629	3.5447462975468	3.13470453101927	3.27295862230384	3.26898155939749	3.15617768063945	3.05134357000434	3.08205932666977	3.01288676473862	2.99655258596234	3.23668117707108	3.35168006577393	3.61574241380071	3.41788965184678	3.35124374938992	3.33321005106238	3.33399759371996	3.29908043486847	3.26360075288848	3.32798916360702	3.45925666459788	3.20757861062904	3.10895279507279	3.03042824460294	3.02180591151628	3.02691750751834	3.35440634061723	3.35143585305398	3.31114639151344	3.43539810115783	3.45981812956559	3.44113112559058	3.09051928955609	3.07951005225739	3.07563821611484	3.03965913426469	3.05651097665231	3.07175628206763	3.09147959599299	3.21896752825705	3.26423973176711	2.96625595972622	3.03205552010064	3.19781491732824	3.25780224714662	3.22313773111569	3.10867983277146	3.09264807003803	3.33557121152099	3.22708609579474	3.21744847233465	3.01283911148485	3.19177717544948	3.15812843589708	3.06396837421923	3.11726526316127	3.06521039490887	3.24781749240487	3.18991549882316	3.26215211505519	3.20273458748805	3.16185713767824	3.21393523820841	3.16285875363088	3.26833551582174	3.22324859380874	2.92002186301714	2.95759666514395	3.03731553318789	3.12473593156134	3.17752099126484	3.10587868943389	3.03103805197814	2.98692110456698	3.03699687985596	3.35639346660363	3.19887439911462	3.1912715636128	2.87954202433214	3.16843451551215	3.34408486091516	3.08709237635862	2.86155958684019	2.80813150140003	3.12543354881081	2.91402922599547	2.92100870565356	2.97068370747829	3.02440128539165	3.00755628146764	2.94083563762006	2.94077316144433	2.94509043193895	3.24357174556604	3.30927086301477	3.40583508927488	3.05310604048799	3.0720349101804	3.00224764915025	2.93530344697063	2.95774588604805	2.99084044921084	3.00905965844733	3.03042198862785	3.10664401225641	3.00811884156676	2.8682475926128	3.04900507673852	3.11194436899894	3.12567355613142	3.41825930187886	3.50399182820327	2.9936064413116	2.99428553378872	3.02692544933293	2.96529292280637	2.9344093773549	2.93029236051043	2.63770518587737	2.70233577070006	2.72270274023348	3.09886803527632	2.98260141730486	2.90595666030189	2.94273441715671	3.02331231435753	3.00859843100587	2.96901093054195	3.03666285482255	3.01130256194236	3.19555404297939	3.19955778034029	3.19938981750245	3.43372392446816	3.26198855139887	3.33656927009542	3.22040755991443	3.03399783654813	3.03589901420226	3.19777086397754	3.20011028491036	3.09897034368309	3.14032621960339	3.26782579514055	3.24341492738057	3.5059807349647	3.31699606238177	3.27245705067648
"ENSG00000235174.1"	3.31529559738884	2.94421592674594	2.90011512964542	2.95750677545929	2.98466226658512	2.98916045355613	3.03605068535366	3.06375442609025	3.09960896160689	3.1072465863586	3.20022551921627	3.13653417182605	2.98634322002132	2.65897429148092	2.66162362194268	2.68411141305114	2.7101789289923	2.86703444804719	2.95351035583758	3.08876151429813	2.98078509806552	3.01269312528457	3.19759835748096	3.25629711195798	3.25271242952095	3.25505473339465	3.06744765945221	3.28109755010811	3.38353928881111	3.0909468950378	3.18317458763345	2.88232986397492	3.02587273170837	2.85078382570923	3.2420579371633	3.14231363895787	3.12334617756492	3.2990213320808	3.32333240668463	3.13263733566231	3.07339842839943	2.98256057361657	3.28218526135118	3.24782328580625	3.24767936827534	3.4537550690666	3.37516234259091	3.46578296199346	3.13488245430304	3.15906219572293	3.06900961048538	3.04352973893659	3.06424688531393	3.31928751980261	3.28549247427844	3.27383587188288	2.97122810579339	2.9684913961556	2.95694496047203	3.14919017916987	3.17664987759487	3.1644136226643	3.11130472245213	3.13865065219036	3.12528672787275	3.15676446683786	3.12421549060128	3.20404411544518	2.88617035046061	3.01376438896111	3.00078213396858	3.0571895315658	3.18037502270347	3.30996183088851	3.15153576526989	3.22995792604281	3.08864791976525	3.10207224707016	2.93440904076319	2.96484184541066	2.93951831942294	2.79341037692918	2.94386840638836	2.84254827472823	3.02900714029851	2.97606256453762	3.11548379821813	2.99763392405707	2.95637211348892	2.98813459081806	3.19920492999141	3.27892170223564	3.29082524121773	3.07140469409251	3.10861790032763	3.14441249835155	3.00879000530306	2.97767828410175	2.93793467695875	2.84328499623606	2.78811399570352	2.78950446072005	2.90144867229014	2.74311326587757	2.86706369879118	2.77295590116403	3.03011170193431	3.12526703804781	3.17596764375627	3.01166068280968	3.10463076157191	2.76821574093854	2.60990496176244	2.64063889369451	2.84097318843759	2.88108883100558	2.86442891013944	2.72274784843097	2.7188831236648	2.72552802102359	3.20685308378656	3.19064943471253	3.02121403397319	2.71085975349084	2.75427075958409	3.15319667339992	3.09467992674427	3.07404320119148	3.16865804929565	3.19411328471166	3.23186379921613	3.3126367815753	3.19940097466634	3.14404258640747	3.0615967292163	3.09615669912153	3.14234046832775	3.03684131929298	3.07409046112474	2.77385754819529	2.76843625358675	2.7945858661825	2.78858622229271	2.78733567079694	2.80091703798033	2.8400965601985	2.81570609179875	2.83997443710569	3.30150795190891	3.18306480128912	3.14341088971358	2.68888572155395	2.7281904338195	2.746195879017	2.93637160488383	3.09162101795276	3.05562912254145	3.189314593841	3.1951090365435	3.20223534854818	3.49120056011756	3.42505633301038	3.46027587520184	3.1684726926821	3.0453636308074	3.10347447473526	2.98884489674947	3.0234917517557	2.9390341365356	3.2357935264216	3.16987866255857	3.19388721347069	3.23151887766943	3.22005531297298	3.26357272657963
"ENSG00000283795.1"	3.19877473675283	3.02590757356277	2.91476787047914	3.00898550141076	3.04832365596143	3.06322915265544	3.05515716733129	3.15480787229848	3.15552357264007	3.21114043590979	3.10741635647382	3.01315310352277	2.93167159715561	2.85041607525909	2.82119446344642	2.8550809029873	2.69654074459929	2.96874232200461	2.96718319563146	3.13360480596683	3.03789082639046	3.05886939932919	2.90534791678846	3.18201567235315	3.14253629012389	3.15018748779512	2.84858868131624	3.22791988157289	3.17215841802314	2.94080851244575	3.02358602980351	3.04155424173225	3.08329689380328	2.94092802544369	3.00282474791226	2.97142025522689	2.8969424016788	3.08853271485236	3.36570833422899	3.19607057798375	3.05522796880062	3.06347782131412	3.14602545385163	3.1462553634399	3.16341731543491	3.16158573782539	3.02839758554398	3.17789376391044	2.68182412072937	2.71511974294792	2.94030874416038	2.90133710310113	2.92255893675655	2.7498487376736	2.81699129201387	2.859850254248	2.95949850920055	2.99144027357367	2.98089477053312	2.90994121485702	2.91112028076388	2.94252437185926	2.91807092212162	2.92689643843718	2.92321598479729	3.10252366775381	3.02534454613519	3.16981552819284	2.77763542055922	2.89480841504359	2.72862890380816	3.0069974226654	3.02335176431014	2.98567632834821	2.9222280302893	2.91658491341671	2.77111351837743	2.76599637111043	2.73056734808643	2.84817161751909	2.82957223516197	2.7981855780616	2.98373769584503	2.95783546179259	2.74303288802634	2.70328353852676	2.91263018031124	2.8911623352334	2.8488841425147	2.87225131395	2.754476840091	2.90280418974285	2.8990390585313	2.86705137498325	2.93549741843988	3.04668739242422	2.77702685735519	2.75046711371263	2.78213547661343	2.78334873125429	2.61206574517918	2.68636968470442	2.88165052924778	2.72638526088775	2.86858912407123	2.79854395596039	2.95950465706698	3.09000778631417	2.90407947536229	2.76348881565668	2.79909034922327	2.85910702144208	2.69128350177316	2.74161958676963	2.79005174074572	2.83703388844184	2.81884402564898	2.85286018332798	2.84499118913206	2.8357840171203	2.97988376178311	3.1969364606272	3.26757664716732	3.03562171155205	3.00066388003477	2.90780104676265	2.81040038642279	2.85495842882198	2.78897345882258	2.88511547872052	2.96294717914175	3.08359919121339	2.93103890565714	2.95466700465247	2.72615052101276	2.81103817902342	2.87617510212329	2.99886358717485	3.23517423320627	2.69661712393056	2.6891225606133	2.68476382285091	2.86449183301656	2.84214375658066	2.85010611020216	2.80789048839745	2.78310550431269	2.75846878162442	2.90571841083352	2.73141078115301	2.73708688420167	2.79478271716058	2.7142257476401	2.82139274637342	2.62696959265986	2.80942127430413	2.82396366669922	2.94780726737911	2.97442763281761	2.94639271952368	3.26941703226489	3.11692129859916	3.13034780106922	3.0778199389676	2.96391521833066	2.98722245441283	3.10703009671671	3.04028762318027	3.05940127312322	3.00204636818603	2.91019981599088	2.86702311526308	3.10527874276715	3.00706927814253	3.04719008287363
